Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_param,edges,n_trees,n_sites,seed,fastARG_completed,tsinfer_completed,tsinfer_memory,tsinfer_max_polytomy,tsinfer_mean_polytomy,tsinfer_ts_filesize,tsinfer_cputime,tsinfer_var_polytomy,tsinfer_edges,fastARG_memory,fastARG_cputime,fastARG_edges,fastARG_ts_filesize
944,23,10000,5000,7500000,1e-08,1e-08,0,71173,13587,14805,1278780141,True,True,275763200.0,1404.0,5.3644793152639085,2918596.0,739.27,213.34983263595893,52647.0,2417102848.0,9647.269999999999,87750.0,4331348.0
945,23,10000,5000,8000000,1e-08,1e-08,0,74534,14461,15776,1731128803,False,True,283652096.0,1552.0,5.474449685534591,3064052.0,779.0600000000001,250.1611003260848,55708.0,,,,
946,23,10000,5000,8500000,1e-08,1e-08,0,78319,15470,16706,519549895,False,False,,,,,,,,,,,
947,23,10000,5000,9000000,1e-08,1e-08,0,82756,16658,18035,557319955,True,True,319389696.0,1722.0,5.385252197661518,3427940.0,1034.63,265.0940489527828,63099.0,4066304000.0,11453.07,103934.0,5084556.0
948,23,10000,5000,9500000,1e-08,1e-08,0,86062,17516,18880,279373940,True,False,,,,,,,,4097572864.0,13788.939999999999,108457.0,5292708.0
949,23,10000,5000,10000000,1e-08,1e-08,0,88895,18245,19364,1545369301,False,True,344932352.0,1968.0,5.392480842911877,3643212.0,903.18,320.28441664235334,67557.0,,,,
950,23,10531,5000,5000000,1e-08,1e-08,0,54974,8986,9775,264401439,True,True,201474048.0,964.0,5.706733608978145,2217580.0,463.09999999999997,155.33573138621242,38646.0,2220265472.0,7549.83,65388.0,3285532.0
951,23,11583,5000,5000000,1e-08,1e-08,0,57629,9114,9823,1529240276,False,True,215248896.0,1037.0,5.884354722422494,2334668.0,445.11,175.2768929325714,40808.0,,,,
952,23,12635,5000,5000000,1e-08,1e-08,0,61635,9603,10123,1871661632,True,False,,,,,,,,6054912000.0,10654.53,74125.0,3710460.0
953,23,13687,5000,5000000,1e-08,1e-08,0,63447,9484,10236,238693264,True,False,,,,,,,,4024475648.0,14117.59,76213.0,3832596.0
954,23,14739,5000,5000000,1e-08,1e-08,0,65533,9542,10224,99073474,True,True,270278656.0,985.0,6.134473324213406,2615092.0,602.0,160.00011117952093,44843.0,7387246592.0,18286.510000000002,78101.0,3941156.0
955,23,15791,5000,5000000,1e-08,1e-08,0,67759,9607,10327,494765310,False,False,,,,,,,,,,,
956,23,16843,5000,5000000,1e-08,1e-08,0,70948,9840,10466,767405055,True,True,292675584.0,1005.0,6.34779158952658,2816068.0,717.4100000000001,165.93458187246037,48002.0,8445296640.0,26533.55,83407.0,4228876.0
957,23,17895,5000,5000000,1e-08,1e-08,0,71343,9375,9971,963267571,True,True,281427968.0,918.0,6.556927297668039,2825348.0,633.57,151.33537382324658,47800.0,11921645568.0,25894.11,83919.0,4265564.0
958,23,18947,5000,5000000,1e-08,1e-08,0,75263,9852,10651,488378473,False,False,,,,,,,,,,,
959,23,20000,5000,5000000,1e-08,1e-08,0,77314,9867,10694,1724540470,False,True,334856192.0,965.0,6.588893077019726,3103052.0,822.36,159.88954116698184,52441.0,,,,
960,24,10,5000,5000000,1e-08,1e-08,0,7058,2299,2837,879033741,True,True,63131648.0,391.0,4.413043478260869,226428.0,1.6900000000000002,243.1088981906562,2842.0,2187264.0,0.12,1963.0,194436.0
961,24,1062,5000,5000000,1e-08,1e-08,0,27736,6930,7811,1177449685,True,False,,,,,,,,83025920.0,52.160000000000004,31211.0,1559548.0
962,24,2114,5000,5000000,1e-08,1e-08,0,32346,7553,8209,431637960,True,False,,,,,,,,257544192.0,188.01,37605.0,1857652.0
963,24,3166,5000,5000000,1e-08,1e-08,0,36678,8148,8758,718414416,True,False,,,,,,,,493715456.0,431.95,43180.0,2132236.0
964,24,4218,5000,5000000,1e-08,1e-08,0,40176,8465,8969,217599959,True,True,136863744.0,979.0,5.236721772775238,1622932.0,168.81,178.3368576316997,29776.0,649797632.0,944.15,47918.0,2359348.0
965,24,5270,5000,5000000,1e-08,1e-08,0,41361,8206,9003,2037826962,True,True,149217280.0,951.0,5.273821809425525,1697788.0,193.10999999999999,166.84487025789383,30662.0,1095266304.0,1543.22,50039.0,2479564.0
966,24,6322,5000,5000000,1e-08,1e-08,0,43863,8286,8874,1781300635,True,True,149176320.0,903.0,5.4019047619047615,1750876.0,251.15,154.5905071943929,31196.0,1675718656.0,2365.6200000000003,52991.0,2624140.0
967,24,7374,5000,5000000,1e-08,1e-08,0,48408,8951,9418,922259038,True,True,167510016.0,986.0,5.5665126652859644,1946620.0,282.72,169.00421872904937,34941.0,2018897920.0,3365.91,58212.0,2884124.0
968,24,8426,5000,5000000,1e-08,1e-08,0,50615,8949,9483,1688246047,False,True,179777536.0,996.0,5.542539881138567,2010028.0,314.57,169.95260074324838,35439.0,,,,
969,24,9478,5000,5000000,1e-08,1e-08,0,53797,9255,9876,574417806,True,False,,,,,,,,3434516480.0,5814.73,64043.0,3200996.0
970,24,10000,5000,500000,1e-08,1e-08,0,23239,858,898,1424972022,False,True,91742208.0,245.0,14.186116700201207,917172.0,18.009999999999998,684.3748173143488,14101.0,,,,
971,24,10000,5000,1000000,1e-08,1e-08,0,26471,1716,1871,1014162401,True,False,,,,,,,,3189231616.0,1596.22,27934.0,1506412.0
972,24,10000,5000,1500000,1e-08,1e-08,0,30179,2701,2847,890840294,True,True,114380800.0,237.0,8.181978021978022,1170268.0,74.24000000000001,123.27062026325322,18614.0,3207495680.0,2292.89,32760.0,1731788.0
973,24,10000,5000,2000000,1e-08,1e-08,0,33633,3630,3937,711188254,False,False,,,,,,,,,,,
974,24,10000,5000,2500000,1e-08,1e-08,0,37553,4678,4948,1514336636,False,False,,,,,,,,,,,
975,24,10000,5000,3000000,1e-08,1e-08,0,41233,5618,6013,823218677,False,True,151384064.0,627.0,6.247013748027947,1640132.0,173.4,123.91915098764062,27718.0,,,,
976,24,10000,5000,3500000,1e-08,1e-08,0,43708,6293,6628,244265533,False,True,154333184.0,655.0,6.108682073703935,1725420.0,214.38,116.6265392374613,29340.0,,,,
977,24,10000,5000,4000000,1e-08,1e-08,0,47654,7345,7992,1209195105,True,True,172539904.0,778.0,5.814225053078556,1913044.0,286.43,128.81368299818337,32862.0,3511255040.0,5532.8,56426.0,2850916.0
978,24,10000,5000,4500000,1e-08,1e-08,0,49965,7982,8749,113551438,True,True,177078272.0,865.0,5.75293339943811,2015300.0,327.06,141.52696007803007,34811.0,3610587136.0,6005.85,59671.0,3005412.0
979,24,10000,5000,5000000,1e-08,1e-08,0,54672,9207,10004,532989978,True,True,196943872.0,933.0,5.684335208765177,2196940.0,389.93,146.48756332026758,38392.0,3659157504.0,6401.09,65057.0,3263892.0
980,24,10000,5000,5500000,1e-08,1e-08,0,57532,9927,10675,524807735,True,False,,,,,,,,3697369088.0,7557.06,69899.0,3478556.0
981,24,10000,5000,6000000,1e-08,1e-08,0,61311,10985,11773,1161519904,False,True,228700160.0,1164.0,5.551257979722118,2487988.0,512.1800000000001,184.7290349051576,44349.0,,,,
982,24,10000,5000,6500000,1e-08,1e-08,0,64720,11835,12591,577560850,False,False,,,,,,,,,,,
983,24,10000,5000,7000000,1e-08,1e-08,0,68451,12864,14001,2026088680,True,True,260222976.0,1400.0,5.441574013516459,2783852.0,643.5899999999999,226.72380462952313,49921.0,2268602368.0,9305.4,84705.0,4181844.0
984,24,10000,5000,7500000,1e-08,1e-08,0,70279,13380,14382,2136952734,False,True,281989120.0,1408.0,5.4732114212383705,2843612.0,708.9499999999999,225.13817126093684,51180.0,,,,
985,24,10000,5000,8000000,1e-08,1e-08,0,72959,14027,15127,1972333719,False,True,278274048.0,1475.0,5.455108673573025,2966284.0,723.82,233.47345704181595,53711.0,,,,
986,24,10000,5000,8500000,1e-08,1e-08,0,78574,15569,16637,1037935221,True,False,,,,,,,,2706247680.0,8834.800000000001,99081.0,4839796.0
987,24,10000,5000,9000000,1e-08,1e-08,0,84056,16958,17897,212703893,True,False,,,,,,,,3792498688.0,11302.75,105222.0,5127252.0
988,24,10000,5000,9500000,1e-08,1e-08,0,84885,17201,18273,222258710,True,True,326213632.0,1843.0,5.394353060878413,3456012.0,991.23,299.7479111339541,63621.0,4019122176.0,11836.86,107186.0,5218580.0
989,24,10000,5000,10000000,1e-08,1e-08,0,86595,17669,19340,1346480299,True,False,,,,,,,,2656993280.0,11040.369999999999,109421.0,5348004.0
990,24,10531,5000,5000000,1e-08,1e-08,0,55441,9080,9666,1239139677,False,True,200228864.0,964.0,5.795948543545764,2230676.0,383.93,157.08744772883233,39198.0,,,,
991,24,11583,5000,5000000,1e-08,1e-08,0,57754,9210,9819,315835323,True,True,214396928.0,979.0,5.844428259286235,2310884.0,436.63,161.5457901501701,40122.0,5551247360.0,7544.9400000000005,68684.0,3451180.0
992,24,12635,5000,5000000,1e-08,1e-08,0,60838,9444,10188,2102755087,False,True,218722304.0,994.0,5.940620592383639,2437052.0,511.90999999999997,163.04851921994262,42119.0,,,,
993,24,13687,5000,5000000,1e-08,1e-08,0,63557,9570,9924,1666078121,False,False,,,,,,,,,,,
994,24,14739,5000,5000000,1e-08,1e-08,0,66054,9679,10156,1903765028,True,False,,,,,,,,7372435456.0,17668.100000000002,78568.0,3957476.0
995,24,15791,5000,5000000,1e-08,1e-08,0,67381,9458,10108,1185285984,True,True,252575744.0,927.0,6.181632653061224,2672444.0,646.6999999999999,147.57830209634875,45435.0,7357661184.0,17613.760000000002,79929.0,4044884.0
996,24,16843,5000,5000000,1e-08,1e-08,0,69579,9504,10340,174337296,True,False,,,,,,,,11142447104.0,26338.77,82449.0,4186388.0
997,24,17895,5000,5000000,1e-08,1e-08,0,72832,9779,10298,919243972,False,True,304652288.0,924.0,6.441353187042842,2895716.0,718.73,147.57675908842506,49315.0,,,,
998,24,18947,5000,5000000,1e-08,1e-08,0,75195,9821,10400,238733149,False,True,321433600.0,976.0,6.475996434483637,2995876.0,732.3299999999999,159.38987970557756,50856.0,,,,
999,24,20000,5000,5000000,1e-08,1e-08,0,77426,9914,10527,1583923421,False,True,336785408.0,963.0,6.56956741715153,3079020.0,827.82,157.1657270327051,51939.0,,,,
1000,25,10,5000,5000000,1e-08,1e-08,0,6894,2213,2826,649943730,True,True,63348736.0,363.0,4.3993948562783665,228524.0,1.92,205.53791188796143,2908.0,2224128.0,0.11,2006.0,195852.0
1001,25,1062,5000,5000000,1e-08,1e-08,0,28491,7155,7844,1800444569,True,True,99360768.0,1005.0,5.163499882711705,1169092.0,46.18,244.90899380289702,22012.0,83181568.0,53.05,31629.0,1576068.0
1002,25,2114,5000,5000000,1e-08,1e-08,0,32910,7735,8330,1050615585,False,True,118890496.0,941.0,5.132316570486397,1337228.0,83.03,191.60450386680702,24902.0,,,,
1003,25,3166,5000,5000000,1e-08,1e-08,0,37330,8309,8708,897478552,True,True,130506752.0,1050.0,5.180376795373998,1498484.0,137.21,214.58358060788532,27772.0,374194176.0,447.24,43738.0,2152116.0
1004,25,4218,5000,5000000,1e-08,1e-08,0,38937,8176,9051,2033273323,False,True,137121792.0,1004.0,5.1850133809099015,1601420.0,172.4,189.1959216991965,29062.0,,,,
1005,25,5270,5000,5000000,1e-08,1e-08,0,41378,8245,9078,1518784074,True,True,149622784.0,929.0,5.256012547926106,1682884.0,206.61999999999998,160.99353739405657,30159.0,1027866624.0,1520.08,50182.0,2487772.0
1006,25,6322,5000,5000000,1e-08,1e-08,0,45382,8689,9401,2031640418,False,False,,,,,,,,,,,
1007,25,7374,5000,5000000,1e-08,1e-08,0,49020,9100,9738,2130684386,True,True,166596608.0,1019.0,5.469047247777951,1966908.0,298.53999999999996,175.50586400727957,35073.0,2009776128.0,2638.33,59136.0,2933212.0
1008,25,8426,5000,5000000,1e-08,1e-08,0,50515,8908,9421,253428175,True,True,179843072.0,940.0,5.526622679146847,2029004.0,298.21999999999997,150.27200106876907,36017.0,2955378688.0,4181.4,61653.0,3055620.0
1009,25,9478,5000,5000000,1e-08,1e-08,0,52482,8926,9562,627818290,True,False,,,,,,,,2314031104.0,6395.18,63262.0,3159388.0
1010,25,10000,5000,500000,1e-08,1e-08,0,23695,974,993,1336244493,True,True,93532160.0,251.0,14.650875386199795,924412.0,19.76,666.54031591753,14226.0,3146813440.0,1004.39,24559.0,1340564.0
1011,25,10000,5000,1000000,1e-08,1e-08,0,26643,1764,1951,1689185861,True,True,108068864.0,214.0,9.50767414403778,1040220.0,43.1,190.32786318543538,16106.0,3211431936.0,1560.27,28521.0,1531996.0
1012,25,10000,5000,1500000,1e-08,1e-08,0,29965,2650,2837,1729419574,True,False,,,,,,,,3140808704.0,2131.88,32644.0,1726692.0
1013,25,10000,5000,2000000,1e-08,1e-08,0,34523,3862,4025,737841986,True,True,129380352.0,366.0,7.0487411233053585,1340300.0,113.53999999999999,96.62157523898674,21837.0,3321237504.0,2782.64,38542.0,2002164.0
1014,25,10000,5000,2500000,1e-08,1e-08,0,37236,4582,4953,1188982058,True,True,143331328.0,441.0,6.587039045553145,1470172.0,150.32,92.64101422624118,24293.0,1828839424.0,3642.12,42185.0,2179492.0
1015,25,10000,5000,3000000,1e-08,1e-08,0,41905,5813,6151,51358435,True,False,,,,,,,,3429380096.0,4735.5,49183.0,2497980.0
1016,25,10000,5000,3500000,1e-08,1e-08,0,44037,6374,6787,930315261,True,True,155631616.0,616.0,6.0999585234342595,1734596.0,250.17,107.96221899454682,29414.0,3341549568.0,5454.73,51451.0,2610492.0
1017,25,10000,5000,4000000,1e-08,1e-08,0,47335,7279,8012,1233385665,True,True,175648768.0,786.0,5.866630766469216,1906204.0,298.94,133.57887392918445,32683.0,1947185152.0,4805.679999999999,55545.0,2817668.0
1018,25,10000,5000,4500000,1e-08,1e-08,0,50371,7991,8613,1721743757,True,False,,,,,,,,2254430208.0,5758.549999999999,60676.0,3039844.0
1019,25,10000,5000,5000000,1e-08,1e-08,0,54678,9241,10001,853727654,False,False,,,,,,,,,,,
1020,25,10000,5000,5500000,1e-08,1e-08,0,57813,10022,10948,763829958,True,True,215810048.0,1087.0,5.50644814615798,2334396.0,436.94,173.51997454177655,40990.0,3707088896.0,7628.52,70664.0,3519796.0
1021,25,10000,5000,6000000,1e-08,1e-08,0,60895,10875,11725,1156341588,True,True,213659648.0,1152.0,5.574738986503692,2464724.0,500.22,185.2113099331452,43784.0,3719217152.0,8139.179999999999,74159.0,3683860.0
1022,25,10000,5000,6500000,1e-08,1e-08,0,64387,11770,12693,1380534793,True,False,,,,,,,,3791642624.0,8998.939999999999,79843.0,3941332.0
1023,25,10000,5000,7000000,1e-08,1e-08,0,68131,12801,13728,1419482153,True,False,,,,,,,,2503155712.0,8859.49,82385.0,4080884.0
1024,25,10000,5000,7500000,1e-08,1e-08,0,72310,13890,15111,2039975810,False,True,278695936.0,1510.0,5.428928678603581,2987260.0,745.8100000000001,240.63026446195332,54273.0,,,,
1025,25,10000,5000,8000000,1e-08,1e-08,0,74113,14356,15272,761129443,True,True,266059776.0,1482.0,5.458053523103137,2999044.0,739.4100000000001,233.1150341184142,54455.0,3890601984.0,10930.87,92453.0,4532148.0
1026,25,10000,5000,8500000,1e-08,1e-08,0,77968,15337,16725,1718232144,True,False,,,,,,,,4020297728.0,10151.78,98240.0,4813044.0
1027,25,10000,5000,9000000,1e-08,1e-08,0,82158,16496,17791,9758839,False,False,,,,,,,,,,,
1028,25,10000,5000,9500000,1e-08,1e-08,0,85264,17323,18772,848775893,True,False,,,,,,,,3666948096.0,12730.17,108224.0,5280868.0
1029,25,10000,5000,10000000,1e-08,1e-08,0,88215,18092,19428,1623331800,True,True,344424448.0,1975.0,5.403674923101829,3615996.0,1099.33,327.29009819965125,66757.0,4162387968.0,13166.320000000002,111720.0,5440548.0
1030,25,10531,5000,5000000,1e-08,1e-08,0,56555,9391,9679,42823137,True,True,198787072.0,912.0,5.7566705336426915,2250380.0,394.82000000000005,139.32826176848207,39698.0,3894099968.0,6564.349999999999,68956.0,3419612.0
1031,25,11583,5000,5000000,1e-08,1e-08,0,57696,9186,10048,6513304,True,True,230404096.0,1023.0,5.813216743119266,2336516.0,469.73999999999995,172.02689527182977,40553.0,5586571264.0,9886.15,69518.0,3493156.0
1032,25,12635,5000,5000000,1e-08,1e-08,0,59469,9065,9912,1786972424,True,True,226226176.0,948.0,5.860432063672541,2396372.0,491.13,149.8247504671015,41234.0,6170271744.0,11152.78,70768.0,3572452.0
1033,25,13687,5000,5000000,1e-08,1e-08,0,63041,9455,10314,423535108,True,False,,,,,,,,6697238528.0,13960.859999999999,74885.0,3784156.0
1034,25,14739,5000,5000000,1e-08,1e-08,0,65069,9400,10130,874809404,True,True,268664832.0,938.0,6.094440631434455,2596484.0,604.2900000000001,149.936173623277,44398.0,7368404992.0,18054.02,78488.0,3953756.0
1035,25,15791,5000,5000000,1e-08,1e-08,0,67477,9504,10155,2013466952,True,True,279498752.0,963.0,6.33874965574222,2691300.0,589.5600000000001,159.14302889656764,46032.0,8071438336.0,17308.91,80154.0,4053660.0
1036,25,16843,5000,5000000,1e-08,1e-08,0,70483,9726,10051,1948939384,True,False,,,,,,,,11179864064.0,21310.2,83409.0,4212460.0
1037,25,17895,5000,5000000,1e-08,1e-08,0,72174,9620,10323,1258886626,True,True,304685056.0,928.0,6.4092623910498245,2895924.0,721.03,147.85722135003996,49268.0,7904681984.0,25193.84,85893.0,4355116.0
1038,25,18947,5000,5000000,1e-08,1e-08,0,74798,9754,10643,760053380,False,True,323346432.0,916.0,6.438607594936709,3007044.0,723.97,145.21407907386637,50865.0,,,,
1039,25,20000,5000,5000000,1e-08,1e-08,0,76474,9628,10334,2068391974,False,True,335351808.0,978.0,6.617127496159754,3061180.0,791.5,166.04222072977646,51693.0,,,,
1040,26,10,5000,5000000,1e-08,1e-08,0,6851,2198,2688,2011176185,True,True,63315968.0,392.0,4.316251830161054,224796.0,1.6600000000000001,231.14156603907065,2948.0,2220032.0,0.1,1910.0,187140.0
1041,26,1062,5000,5000000,1e-08,1e-08,0,27014,6746,7386,736345952,True,False,,,,,,,,81158144.0,54.0,30209.0,1503372.0
1042,26,2114,5000,5000000,1e-08,1e-08,0,31866,7398,8246,2030960327,False,False,,,,,,,,,,,
1043,26,3166,5000,5000000,1e-08,1e-08,0,36006,7919,8568,1609717594,True,True,125054976.0,944.0,5.1358001144382985,1463020.0,125.1,178.75554268901772,26927.0,491429888.0,471.64000000000004,43067.0,2120788.0
1044,26,4218,5000,5000000,1e-08,1e-08,0,39040,8159,8877,673512299,True,True,140013568.0,1008.0,5.2452385271177215,1587628.0,161.48000000000002,194.3973222404021,28917.0,845598720.0,819.4399999999999,46800.0,2313412.0
1045,26,5270,5000,5000000,1e-08,1e-08,0,41666,8309,8994,1660753092,True,True,147464192.0,1034.0,5.406261054120976,1690572.0,210.56,201.33247583280584,30567.0,1018982400.0,1464.39,49920.0,2475100.0
1046,26,6322,5000,5000000,1e-08,1e-08,0,45659,8794,9310,249464199,True,False,,,,,,,,1691140096.0,2452.69,55124.0,2723964.0
1047,26,7374,5000,5000000,1e-08,1e-08,0,48085,8830,9484,1597732654,False,True,167497728.0,928.0,5.452161698142657,1952068.0,272.75,147.36836078671465,34932.0,,,,
1048,26,8426,5000,5000000,1e-08,1e-08,0,48780,8465,9113,1524106474,True,False,,,,,,,,2168905728.0,4268.89,59481.0,2958548.0
1049,26,9478,5000,5000000,1e-08,1e-08,0,52576,8888,9738,2010558196,False,True,189165568.0,954.0,5.642144452717796,2148364.0,367.57,152.2729818495727,37887.0,,,,
1050,26,10000,5000,500000,1e-08,1e-08,0,23426,908,969,2044357515,True,True,92598272.0,240.0,14.852564102564102,912236.0,18.16,568.1577498356345,13902.0,3161001984.0,1172.26,23887.0,1313524.0
1051,26,10000,5000,1000000,1e-08,1e-08,0,26756,1797,1817,848196821,True,True,106053632.0,245.0,10.156112852664577,1035500.0,41.66,242.83518990575956,16199.0,3187064832.0,1634.72,28366.0,1520564.0
1052,26,10000,5000,1500000,1e-08,1e-08,0,30481,2794,3032,2121625023,False,False,,,,,,,,,,,
1053,26,10000,5000,2000000,1e-08,1e-08,0,34080,3758,3871,348466353,True,True,127291392.0,361.0,7.3109385550303845,1325036.0,106.46,108.16766562822994,21655.0,3316068352.0,3147.86,38102.0,1978844.0
1054,26,10000,5000,2500000,1e-08,1e-08,0,36678,4427,4715,1323658444,True,True,137281536.0,475.0,6.763150492264416,1449460.0,132.71,112.61732003220439,24043.0,3387564032.0,3189.6800000000003,41608.0,2147740.0
1055,26,10000,5000,3000000,1e-08,1e-08,0,40412,5433,5866,1809540728,True,True,140914688.0,568.0,6.340506029794278,1600340.0,195.94,110.55655505251744,26814.0,3389984768.0,4316.54,46640.0,2387772.0
1056,26,10000,5000,3500000,1e-08,1e-08,0,43985,6410,6837,1077163943,True,True,156884992.0,740.0,6.065904917363803,1748596.0,241.38,136.15501177549305,29729.0,3459674112.0,4595.56,51600.0,2618308.0
1057,26,10000,5000,4000000,1e-08,1e-08,0,47985,7433,7966,2065650278,True,True,174608384.0,801.0,5.855173648406731,1905484.0,287.87,137.1184811101971,32707.0,3261165568.0,5196.009999999999,56477.0,2850652.0
1058,26,10000,5000,4500000,1e-08,1e-08,0,51773,8420,8918,843057902,False,True,189448192.0,949.0,5.753029336734694,2068060.0,336.37,162.87730268536382,36083.0,,,,
1059,26,10000,5000,5000000,1e-08,1e-08,0,54687,9174,9755,988461949,True,True,194957312.0,954.0,5.690398335315101,2182948.0,392.02000000000004,151.826114704587,38285.0,3353362432.0,6721.61,66066.0,3293516.0
1060,26,10000,5000,5500000,1e-08,1e-08,0,58693,10274,10729,1851296971,False,True,215330816.0,1129.0,5.682362660057827,2330316.0,392.08,191.54291761761718,41271.0,,,,
1061,26,10000,5000,6000000,1e-08,1e-08,0,61036,10862,11720,682438275,True,False,,,,,,,,3723096064.0,8268.019999999999,75356.0,3730436.0
1062,26,10000,5000,6500000,1e-08,1e-08,0,63621,11588,12468,1685823689,True,False,,,,,,,,3689996288.0,8066.9,78075.0,3866436.0
1063,26,10000,5000,7000000,1e-08,1e-08,0,67522,12630,13556,2100063050,False,False,,,,,,,,,,,
1064,26,10000,5000,7500000,1e-08,1e-08,0,69589,13134,14029,1006428117,True,True,257019904.0,1343.0,5.483929139705102,2847876.0,632.71,205.0688782502031,51697.0,3826450432.0,9840.859999999999,86688.0,4258868.0
1065,26,10000,5000,8000000,1e-08,1e-08,0,76349,14924,16159,1424798708,True,False,,,,,,,,3769208832.0,9383.199999999999,94560.0,4647228.0
1066,26,10000,5000,8500000,1e-08,1e-08,0,78147,15390,16498,1000860369,True,True,284397568.0,1615.0,5.439511653718091,3207540.0,815.05,253.6101961359168,58812.0,4041109504.0,11250.01,97693.0,4782492.0
1067,26,10000,5000,9000000,1e-08,1e-08,0,84248,17102,18197,151354098,True,True,321138688.0,1843.0,5.393905579399141,3424484.0,992.5,303.1477568494538,62839.0,4110389248.0,11214.58,104758.0,5123460.0
1068,26,10000,5000,9500000,1e-08,1e-08,0,85154,17257,18706,368819371,False,True,355340288.0,1948.0,5.391607810552555,3519652.0,1088.6100000000001,327.97568362184177,64888.0,,,,
1069,26,10000,5000,10000000,1e-08,1e-08,0,87986,18099,19325,19885293,True,True,342810624.0,1917.0,5.41368343798418,3597876.0,1042.31,311.48890026250564,66388.0,3660439552.0,10249.75,111678.0,5433940.0
1070,26,10531,5000,5000000,1e-08,1e-08,0,55982,9274,9859,994421528,True,True,202964992.0,929.0,5.693536673928831,2241380.0,413.89,144.53062634451558,39200.0,3833516032.0,7627.22,67114.0,3355884.0
1071,26,11583,5000,5000000,1e-08,1e-08,0,58263,9283,10137,130528473,True,True,208883712.0,986.0,5.815201832235901,2342636.0,504.47,159.25199335319445,40625.0,5594054656.0,10195.36,70226.0,3523524.0
1072,26,12635,5000,5000000,1e-08,1e-08,0,60442,9335,10065,1500988794,True,True,220770304.0,903.0,5.966883668270592,2432924.0,505.24,138.05607851378082,42162.0,6131494912.0,12270.81,71758.0,3616692.0
1073,26,13687,5000,5000000,1e-08,1e-08,0,61801,9108,9827,40905189,True,True,238419968.0,1004.0,6.076080773606371,2482756.0,521.4,169.9317828194142,42727.0,6070927360.0,12747.42,72920.0,3688188.0
1074,26,14739,5000,5000000,1e-08,1e-08,0,65200,9421,9948,1002224293,False,True,266018816.0,959.0,6.09750034525618,2580268.0,585.6800000000001,154.1388157376397,44152.0,,,,
1075,26,15791,5000,5000000,1e-08,1e-08,0,68476,9775,10603,484194001,False,True,286347264.0,1041.0,6.082441951474041,2737988.0,640.4399999999999,167.91076137316313,46628.0,,,,
1076,26,16843,5000,5000000,1e-08,1e-08,0,70561,9747,10414,1343390373,True,False,,,,,,,,7726718976.0,20791.93,83436.0,4227308.0
1077,26,17895,5000,5000000,1e-08,1e-08,0,72936,9781,10456,756498137,False,False,,,,,,,,,,,
1078,26,18947,5000,5000000,1e-08,1e-08,0,75407,9941,10606,888448199,True,False,,,,,,,,12675297280.0,29982.33,89267.0,4534412.0
1079,26,20000,5000,5000000,1e-08,1e-08,0,76998,9787,10054,1769877149,True,False,,,,,,,,13622140928.0,29779.31,90961.0,4614012.0
1080,27,10,5000,5000000,1e-08,1e-08,0,6641,2179,2647,890814316,True,True,63315968.0,380.0,4.383720930232558,211332.0,1.89,243.51554894537588,2639.0,2224128.0,0.09,1737.0,178540.0
1081,27,1062,5000,5000000,1e-08,1e-08,0,27971,6962,7572,979226272,False,True,99307520.0,966.0,5.089085820895522,1152724.0,46.459999999999994,225.6091346120377,21822.0,,,,
1082,27,2114,5000,5000000,1e-08,1e-08,0,31698,7391,8194,431783213,True,False,,,,,,,,194920448.0,172.04999999999998,36352.0,1809772.0
1083,27,3166,5000,5000000,1e-08,1e-08,0,35536,7799,8633,1709850889,True,False,,,,,,,,325136384.0,536.3199999999999,42892.0,2114900.0
1084,27,4218,5000,5000000,1e-08,1e-08,0,39707,8346,8884,268099943,True,False,,,,,,,,648515584.0,1080.79,47258.0,2330308.0
1085,27,5270,5000,5000000,1e-08,1e-08,0,42086,8361,9071,1478025952,False,False,,,,,,,,,,,
1086,27,6322,5000,5000000,1e-08,1e-08,0,45112,8607,9088,360493309,True,False,,,,,,,,1685499904.0,2162.96,53923.0,2670036.0
1087,27,7374,5000,5000000,1e-08,1e-08,0,47038,8564,9239,1640025130,True,True,168431616.0,998.0,5.476920593931569,1905300.0,280.59999999999997,174.73591020738093,33935.0,1992724480.0,3791.15,56937.0,2829564.0
1088,27,8426,5000,5000000,1e-08,1e-08,0,50738,9025,9738,1748906568,False,True,178163712.0,1022.0,5.45956547978274,2049740.0,351.65,172.6213282360564,36186.0,,,,
1089,27,9478,5000,5000000,1e-08,1e-08,0,52516,8937,9758,1872794200,True,True,191258624.0,864.0,5.525310834813499,2132276.0,358.34999999999997,127.57795616448298,37329.0,2269212672.0,5891.87,63369.0,3171340.0
1090,27,10000,5000,500000,1e-08,1e-08,0,23565,960,1022,1539873461,True,True,93609984.0,198.0,14.93968253968254,921484.0,20.75,629.3646157722349,14118.0,1678569472.0,914.82,24159.0,1326124.0
1091,27,10000,5000,1000000,1e-08,1e-08,0,26595,1760,1826,837618061,True,True,106979328.0,188.0,9.798929208804283,1046644.0,42.26,232.0309566166424,16472.0,1936084992.0,1356.59,28489.0,1525564.0
1092,27,10000,5000,1500000,1e-08,1e-08,0,30428,2783,2983,162122511,False,False,,,,,,,,,,,
1093,27,10000,5000,2000000,1e-08,1e-08,0,33883,3666,3791,487205,False,True,125857792.0,403.0,7.213218199933577,1325068.0,96.95,108.13255194807128,21719.0,,,,
1094,27,10000,5000,2500000,1e-08,1e-08,0,36795,4454,4791,1918396179,True,False,,,,,,,,3396472832.0,3309.14,41529.0,2147692.0
