Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_param,edges,n_trees,n_sites,seed,ancestral_state_error_param,RentPlus_completed,fastARG_completed,tsinfer_completed,ARGweaver_completed,tsinfer_max_polytomy,tsinfer_2_pathunrooted,tsinfer_2_wRFunrooted,tsinfer_2_RFunrooted,tsinfer_edges,tsinfer_2_KCrooted,tsinfer_2_SPRunrooted,tsinfer_var_polytomy,tsinfer_0_RFrooted,tsinfer_0_wRFunrooted,tsinfer_0_RFunrooted,tsinfer_2_RFrooted,tsinfer_cputime,tsinfer_memory,tsinfer_0_KCrooted,tsinfer_0_SPRunrooted,tsinfer_0_pathunrooted,tsinfer_ts_filesize,tsinfer_2_wRFrooted,tsinfer_mean_polytomy,tsinfer_0_wRFrooted,fastARG_0_RFunrooted,fastARG_ts_filesize,fastARG_0_KCrooted,fastARG_0_SPRunrooted,fastARG_0_pathunrooted,fastARG_cputime,fastARG_0_wRFunrooted,fastARG_0_RFrooted,fastARG_edges,fastARG_0_wRFrooted,fastARG_memory,RentPlus_0_KCrooted,RentPlus_0_RFunrooted,RentPlus_memory,RentPlus_cputime,RentPlus_0_wRFunrooted,RentPlus_0_SPRunrooted,RentPlus_0_pathunrooted,RentPlus_0_RFrooted,RentPlus_0_wRFrooted,ARGweaver_0_wRFunrooted,ARGweaver_cputime,ARGweaver_iterations,ARGweaver_0_RFunrooted,ARGweaver_memory,ARGweaver_0_SPRunrooted,ARGweaver_0_pathunrooted,ARGweaver_ts_filesize,ARGweaver_edges,ARGweaver_0_wRFrooted,ARGweaver_0_RFrooted,ARGweaver_0_KCrooted
265,6,16,5000,100000,1e-08,4.439520008713e-08,0,183,50,293,1429992420,0.01,True,True,True,False,20.0,9.145743864372703,61877.50363590914,4.269419199435618,142.0,6.169704522667117,1.3994460355609992,12.088642659279781,4.357803708173513,61877.50363590914,3.8819311071427913,4.761728404245164,0.49,58089472.0,6.41225019752635,1.0703584958092105,11.221822822372177,23956.0,61878.710207412616,3.736842105263158,61878.710207412616,3.6582907703258143,21636.0,7.650703545981671,1.3106771965594368,8.085538278724666,0.0,61252.694383123446,4.847249018555216,127.0,61255.039346494035,2129920.0,9.103957575255178,4.12888,214106112.0,5.890000000000001,,1.380355,9.571772926795553,5.54265,,,,,,,,,,,,,
266,6,16,5000,100000,1e-08,4.439520008713e-08,0,183,50,293,1429992420,0.02,False,False,True,False,12.0,9.452293084168634,61880.57334972535,4.3213157011486425,148.0,6.762861417009567,1.5043256186276532,6.6187128177393175,4.272118957602567,61880.57334972537,3.746354715296583,4.880028555048672,0.5,57417728.0,6.716405763033791,1.2689328154512862,10.70520871354407,24276.0,61881.48262217459,3.4418604651162785,61881.48262217459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,6,16,5000,100000,1e-08,4.439520008713e-08,EmpiricalErrorPlatinum1000G,183,50,293,1429992420,0,False,False,True,False,42.0,11.122146784863887,61874.985968267225,5.585088706279751,295.0,7.434895205813454,1.8155889146861857,27.967653854232307,5.423095252010908,61874.985968267225,4.8854532404882365,6.236100970393591,0.52,58183680.0,7.105868659204488,1.3893291215458916,12.271224076443147,29620.0,61876.010600544236,4.27536231884058,61876.010600544236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,6,16,5000,100000,1e-08,4.439520008713e-08,EmpiricalErrorPlatinum1000G,183,50,293,1429992420,0.01,True,False,True,False,43.0,12.412852746408124,61874.09725884053,6.92962230893932,279.0,8.531214170809793,2.378904615751559,28.79822664359861,6.944518827368253,61874.09725884053,6.0339868085852775,7.930169464339019,0.5,57884672.0,8.139582547080192,2.6209572261652214,14.200633328923972,29076.0,61877.04226189838,4.102941176470588,61877.04226189838,,,,,,,,,,,,8.76935775892299,5.80984,225480704.0,5.91,,1.948745,11.276332486544225,6.76064,,,,,,,,,,,,,
269,6,16,5000,100000,1e-08,4.439520008713e-08,EmpiricalErrorPlatinum1000G,183,50,293,1429992420,0.02,False,True,True,False,28.0,9.412867766168779,61873.53630396874,4.847402554408606,248.0,6.284563727759018,1.7089614288080366,16.203125,5.020828527604882,61873.53630396874,4.390952892113631,5.495991198745776,0.54,58277888.0,6.3409684768570935,0.6984488487970261,11.192969589933458,27972.0,61875.182398728495,3.875,61875.182398728495,6.3916787819108425,25972.0,12.415269838863793,2.0856041181656626,12.098437493011446,0.0,60876.398742949554,8.17669776216748,236.0,60882.33489773696,2084864.0,,,,,,,,,,,,,,,,,,,,,
270,6,16,5000,100000,1e-08,1.3228756555322952e-07,0,273,78,985,1313836049,0,False,True,True,False,32.0,9.396062719401106,75036.83270760534,4.50219426417213,267.0,5.544956343804368,1.5056215030157214,13.869018577594295,4.486021806931012,75036.83270760534,4.236573465303129,4.749833732845994,0.55,58236928.0,5.165369539296004,1.181922972447002,9.003220326453238,56508.0,75037.16874009532,3.6575342465753424,75037.16874009532,5.8250477942031695,51812.0,13.9740747177822,2.014172354582876,11.66417333751001,0.0,74185.16574561407,8.445656066532077,191.0,74191.8825547958,2121728.0,,,,,,,,,,,,,,,,,,,,,
271,6,16,5000,100000,1e-08,1.3228756555322952e-07,0,273,78,985,1313836049,0.01,True,False,True,False,42.0,10.413635150852931,75033.19590410897,5.051920764371677,319.0,6.190682400746543,1.6260643037521785,22.613803854875282,4.856032140635366,75033.19590410899,4.563921526120106,5.3442542051419695,0.56,58142720.0,5.622205516141632,1.1824660704095464,10.104220323402812,58428.0,75033.94414808195,3.7976190476190483,75033.94414808197,,,,,,,,,,,,9.112387410671362,4.38309,603279360.0,13.95,,1.395435,9.125591558098273,5.73039,,,,,,,,,,,,,
272,6,16,5000,100000,1e-08,1.3228756555322952e-07,0,273,78,985,1313836049,0.02,False,False,True,True,44.0,9.74607576959192,75035.32484767822,4.835445392285413,333.0,5.9914125198779455,1.6567102828220626,22.349583828775266,4.863244715504074,75035.32484767825,4.5052100574609435,5.195275512701364,0.6100000000000001,58462208.0,5.627425921129388,1.1673257115988072,9.39679124055691,58956.0,75036.25482082814,3.827586206896552,75036.25482082815,,,,,,,,,,,,,,,,,,,,,29748.03307697332,1882.56,"0,20,40,60,80,100,120,140,160,180",3.381832,158724096.0,1.1532630000000001,7.513599642118145,16002.4,278.7,30053.07744338639,3.699266,5.077970292115157
273,6,16,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,273,78,985,1313836049,0,False,True,True,True,124.0,14.55586764559667,75034.71350464204,9.220853280476717,1079.0,8.799653941089561,2.7538141849154085,96.09475645461805,8.93316900514801,75034.71350464206,8.41277272985262,9.791458042349428,0.6599999999999999,58798080.0,7.885813744910089,1.9141873975563144,14.494331324910345,86044.0,75035.3831957735,4.882352941176472,75035.38319577351,12.164400107680745,80932.0,17.276728970594792,3.458788252482841,17.341493520778467,0.01,72155.03791521517,14.814388500558856,944.0,72173.16576629912,2166784.0,,,,,,,,,,35766.7387485832,2050.4700000000003,"0,20,40,60,80,100,120,140,160,180",5.770494,162332672.0,1.756052,10.398919164824575,18434.4,342.7,36116.89111184822,6.055771999999999,6.130403190066104
274,6,16,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,273,78,985,1313836049,0.01,False,False,True,True,92.0,14.12937099068374,75033.76767771081,9.043887486008401,1063.0,8.457941811792736,2.7898175083485564,65.25281932806014,8.700519910434124,75033.76767771081,8.095253241938135,9.672997361014627,0.66,59031552.0,7.750459885547075,2.0504289445706485,14.766561581018358,85612.0,75034.66090204575,4.70353982300885,75034.66090204574,,,,,,,,,,,,,,,,,,,,,38479.73240838335,2017.76,"0,20,40,60,80,100,120,140,160,180",6.944177999999999,160661504.0,2.281862,11.583140497811524,18360.8,341.1,38687.33586823891,7.279532000000001,6.401495362407995
275,6,16,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,273,78,985,1313836049,0.02,True,True,True,False,119.0,14.866091593581407,75032.37056941597,8.762396531873879,1001.0,8.509793060695829,2.5701181696301907,100.50701459034792,8.058658082876718,75032.37056941597,7.613391506094973,9.260623973959648,0.6399999999999999,58613760.0,7.454216911530452,1.4981601847691264,14.850702723627007,82988.0,75033.12419078161,5.0555555555555545,75033.12419078161,12.373154017373368,79924.0,13.98472626870975,3.488077943402476,18.81556441376625,0.01,72558.29501188308,14.198314548048101,917.0,72561.97401485537,2158592.0,9.680149464538653,8.70028,405782528.0,10.959999999999999,,2.61668,14.385953182280026,9.54619,,,,,,,,,,,,,
276,6,16,5000,100000,1e-08,3.941867581552624e-07,0,234,66,2537,1698419317,0,False,True,True,True,16.0,5.134512727758924,65122.05884035582,2.1172887132314253,238.0,3.0159777166257946,0.6611083482017464,7.1911764705882355,2.1975622607717646,65122.058840355814,1.9939265478301251,2.3560978035030096,0.6699999999999999,59539456.0,2.8782871876844807,0.5561977613174718,5.1735081769459965,117516.0,65122.39256970188,3.5,65122.39256970188,2.66047216446338,113508.0,10.720925212348938,0.8400395000205909,5.726286046804191,0.0,64420.313874220046,4.873911651602628,179.0,64426.867949106054,2203648.0,,,,,,,,,,18887.241262956628,2405.44,"0,20,40,60,80,100,120,140,160,180",1.596962,146841600.0,0.5565019999999999,3.7720068375580214,14240.8,236.4,19776.11972689715,2.079666,4.0327491722935145
277,6,16,5000,100000,1e-08,3.941867581552624e-07,0,234,66,2537,1698419317,0.01,False,True,True,True,32.0,6.428707798956356,65120.275921783454,2.707258770809825,366.0,4.093060423315841,0.8134387784940791,20.695179584120986,2.9246958718150844,65120.275921783475,2.5655251260814707,3.068711025398012,0.75,59875328.0,4.128161437766373,0.7009532974265048,6.7870581876580145,122188.0,65121.53595673983,3.978260869565217,65121.53595673983,2.6604721644633798,113508.0,10.720925212348938,0.840039500020591,5.726286046804191,0.0,64420.31387422005,4.873911651602629,179.0,64426.86794910605,2179072.0,,,,,,,,,,17766.400840144965,2365.33,"0,20,40,60,80,100,120,140,160,180",1.8638080000000001,152727552.0,0.6227750000000001,4.520115085416089,14466.4,241.2,18696.992148679987,2.2667279999999996,3.685153436811283
278,6,16,5000,100000,1e-08,3.941867581552624e-07,0,234,66,2537,1698419317,0.02,False,False,True,True,79.0,6.008025391304335,65119.84880567419,2.5357717591273747,515.0,4.017428572628122,0.8936767882879041,68.31986765158511,2.697455436602944,65119.84880567418,2.374854126437598,2.884078442968708,0.89,60030976.0,4.022840767624044,0.7482587988569529,6.3506380352761935,127500.0,65120.80281360898,4.517543859649122,65120.80281360898,,,,,,,,,,,,,,,,,,,,,16361.274346268052,2380.74,"0,20,40,60,80,100,120,140,160,180",1.844014,150224896.0,0.5685640000000001,4.2695567447015,14135.2,233.5,17184.148030489563,2.221778,3.409896835289319
279,6,16,5000,100000,1e-08,3.941867581552624e-07,EmpiricalErrorPlatinum1000G,234,66,2537,1698419317,0,False,False,True,True,202.0,11.15725015054544,65118.03980015773,6.411184516543063,1771.0,5.97606312550033,2.1192903704142543,174.9145962732919,6.356743820525472,65118.03980015773,5.8631294130302525,6.943245835345131,0.96,61366272.0,5.639375499490877,1.096535942883233,11.795724495748733,172636.0,65119.11606969847,5.5,65119.116069698444,,,,,,,,,,,,,,,,,,,,,18320.79089874987,2319.0699999999997,"0,20,40,60,80,100,120,140,160,180",2.235576,154783744.0,0.7267750000000001,4.901806752224504,14208.8,235.4,18772.735953385003,2.6907959999999997,3.8639488035443934
280,6,16,5000,100000,1e-08,3.941867581552624e-07,EmpiricalErrorPlatinum1000G,234,66,2537,1698419317,0.01,False,False,True,False,208.0,12.087776744542696,65117.48480351,6.98629786093516,2035.0,7.264356275979952,2.1961214156639755,149.42116863221182,6.84165709941579,65117.48480350999,6.247768476206362,7.642344093115508,1.14,62595072.0,6.983740037361122,1.4174198399362063,12.786562987883078,182260.0,65119.252951140574,5.470430107526882,65119.252951140574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,6,16,5000,100000,1e-08,3.941867581552624e-07,EmpiricalErrorPlatinum1000G,234,66,2537,1698419317,0.02,False,True,True,True,176.0,11.197222068823917,65117.15510277037,5.988391437821817,1900.0,7.311811083808516,1.998990885279116,158.95512713421763,5.982776609286367,65117.15510277037,5.248986658886172,6.782635181686629,1.11,62017536.0,7.088819219185626,1.6163534720004589,12.244515720359981,177340.0,65118.82982939968,5.491329479768788,65118.82982939968,11.737997929127996,194180.0,13.844652333627446,3.3303471465973438,16.906207601332913,0.07,60747.24593915068,13.958096673401556,2264.0,60753.60300541781,2236416.0,,,,,,,,,,23065.352943831193,2491.79,"0,20,40,60,80,100,120,140,160,180",2.386088,157282304.0,0.8369949999999999,5.6194392130691835,14624.8,246.4,23951.14824967982,2.901416,4.607322939767403
282,6,16,5000,100000,1e-08,1.1745865883549928e-06,0,233,62,10124,745911278,0,False,True,True,True,32.0,3.8212290754244456,85305.0649189191,1.1917380188207891,293.0,2.4601406470110487,0.5365584451681623,14.9405543983336,1.2081652556128906,85305.0649189191,1.1857551487317717,1.2142772106922997,1.26,70676480.0,2.284581828800833,0.4267758038118815,3.8419742096990843,423036.0,85305.10728643401,3.7088607594936716,85305.10728643401,1.1647739234485803,418948.0,14.890817058086345,0.49645737554559716,3.557239406842056,0.04,84331.89758528551,4.665350121590693,232.0,84363.87773102606,3100672.0,,,,,,,,,,18500.160438105595,2700.53,"0,20,40,60,80,100,120,140,160,180",0.611472,139939840.0,0.293918,2.067054520693943,16676.0,293.9,18642.674132267686,0.780474,2.1514061751799107
283,6,16,5000,100000,1e-08,1.1745865883549928e-06,0,233,62,10124,745911278,0.01,True,True,True,False,119.0,3.9093917641670686,85306.24623389369,1.3197067926100836,769.0,2.53763765756186,0.5764921938062153,143.71062222222224,1.2491366369456938,85306.2462338937,1.1529623504778508,1.415921613541044,1.49,73826304.0,2.5246988561072348,0.3638073550502174,4.442251902020287,439964.0,85306.53905877426,5.126666666666667,85306.53905877426,1.1647739234485803,418948.0,14.890817058086345,0.4964573755455972,3.557239406842056,0.04,84331.89758528551,4.665350121590693,232.0,84363.87773102606,3121152.0,6.661202790790014,1.42275,4813414400.0,134.57,,0.579635,4.189033809912267,2.63321,,,,,,,,,,,,,
284,6,16,5000,100000,1e-08,1.1745865883549928e-06,0,233,62,10124,745911278,0.02,False,True,True,True,212.0,5.414809221029129,85305.73955307201,1.7851252714163302,1190.0,4.128404735890558,0.7650709463876965,236.2575277980684,1.7737315284635782,85305.73955307201,1.6407870398112467,1.9185816083922067,1.7,74973184.0,4.092276530893675,0.6293298092646473,5.961326557416843,455148.0,85306.12165896586,5.36036036036036,85306.12165896587,1.1647739234485803,418948.0,14.890817058086345,0.4964573755455972,3.557239406842056,0.04,84331.89758528551,4.665350121590693,232.0,84363.87773102606,3088384.0,,,,,,,,,,18406.348763805167,2689.96,"0,20,40,60,80,100,120,140,160,180",0.707326,139919360.0,0.34323000000000004,2.3732657165939997,16722.4,295.4,18577.305085648033,0.926236,2.218292283163236
285,6,16,5000,100000,1e-08,1.1745865883549928e-06,EmpiricalErrorPlatinum1000G,233,62,10124,745911278,0,False,False,True,False,678.0,8.93351222114433,85302.57399856854,4.2614262353748815,4640.0,5.342466631792809,1.4632624136080672,676.5045211194772,4.115776187062291,85302.57399856852,3.9304574813412794,4.482814196237887,3.09,80732160.0,5.0118325955088086,1.1444531504729851,9.302785877449221,578692.0,85302.88425648256,6.002587322121602,85302.88425648255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,6,16,5000,100000,1e-08,1.1745865883549928e-06,EmpiricalErrorPlatinum1000G,233,62,10124,745911278,0.01,False,False,True,False,526.0,9.4932092167218,85305.84765463992,4.451147664608119,4874.0,6.269868075063199,1.5869432533126684,553.1647117300988,4.348266546580988,85305.84765463992,4.051310032606836,4.756568724092913,3.08,83582976.0,6.094941656580177,1.311454033550675,10.045894386324816,586556.0,85306.4729550319,6.161820480404551,85306.4729550319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,6,16,5000,100000,1e-08,1.1745865883549928e-06,EmpiricalErrorPlatinum1000G,233,62,10124,745911278,0.02,True,False,True,False,600.0,10.187103148866587,85303.37408478677,4.899950365401812,5220.0,6.8969798667531474,1.6975137692670432,582.2116189035245,4.848641498658664,85303.37408478679,4.505777530881152,5.2584247461613565,3.89,83832832.0,6.7309243693519925,1.4369172113744466,10.796186378895626,598988.0,85304.20051671345,6.15566037735849,85304.20051671345,,,,,,,,,,,,8.708125744599025,5.23255,1603231744.0,43.82,,1.73437,10.80089620763205,5.97276,,,,,,,,,,,,,
288,6,16,5000,100000,1e-08,3.5000000000000016e-06,0,191,50,19574,669270988,0,False,True,True,False,24.0,0.6953877814856461,55021.252026205046,0.20355898223895852,240.0,0.5401823627581749,0.09626027614064284,11.293005671077509,0.197980154967698,55021.25202620506,0.16830364507308346,0.2331131648288425,1.93,85237760.0,0.593868045052856,0.05324843104850842,0.7974075734528241,799084.0,55021.319619948845,3.4782608695652173,55021.31961994884,0.2340139420826221,794540.0,8.372323363628492,0.1039978614910436,0.7739640474766604,0.06,54422.51161697528,2.19894125314228,170.0,54430.332489089065,4153344.0,,,,,,,,,,,,,,,,,,,,,
289,6,16,5000,100000,1e-08,3.5000000000000016e-06,0,191,50,19574,669270988,0.01,False,True,True,False,234.0,1.0024823730334762,55021.27162272514,0.3044815402382437,1287.0,1.4367032211225683,0.13457983519607505,297.5063726218787,0.4584006073688437,55021.27162272514,0.2721156754805055,0.4986411417331469,2.65,91598848.0,1.5132042150134724,0.0803683553420995,1.1772795005482573,836508.0,55021.86183995236,5.547413793103448,55021.86183995236,0.23401394208262208,794540.0,8.372323363628492,0.10399786149104359,0.7739640474766604,0.07,54422.51161697529,2.19894125314228,170.0,54430.33248908906,4100096.0,,,,,,,,,,,,,,,,,,,,,
290,6,16,5000,100000,1e-08,3.5000000000000016e-06,0,191,50,19574,669270988,0.02,False,True,True,False,414.0,1.512835102085615,55020.504505798446,0.5735680577391654,2201.0,1.9559866137586013,0.2558749470290405,608.3403380157703,0.8062122436583997,55020.504505798446,0.5016238653763058,0.8912435487208021,4.0200000000000005,97472512.0,2.042935585969041,0.0757969312301199,2.00399378588848,868908.0,55021.54888146663,6.0633608815427005,55021.54888146664,0.2340139420826221,794540.0,8.372323363628492,0.1039978614910436,0.7739640474766604,0.07,54422.51161697528,2.19894125314228,170.0,54430.332489089065,4153344.0,,,,,,,,,,,,,,,,,,,,,
291,6,16,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,191,50,19574,669270988,0,True,False,True,False,1211.0,10.632393150674902,55019.198357106834,6.148688923584912,10674.0,5.092580377406074,2.247339506926382,997.0189648114847,5.757958478654637,55019.198357106834,5.523871807838393,6.411820581166259,12.36,132403200.0,4.6888333168701255,1.8682216634133515,11.36998599536715,1174652.0,55019.62829310128,5.8907284768211925,55019.62829310129,,,,,,,,,,,,8.580111813059037,7.11534,2348482560.0,91.84,,2.413055,11.732111732919975,8.19097,,,,,,,,,,,,,
292,6,16,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,191,50,19574,669270988,0.01,False,True,True,False,1313.0,10.617955497219373,55019.52030320741,6.074637624285938,11614.0,5.788474111087914,2.1881637375543983,1082.1329484151781,5.8586320316087175,55019.52030320741,5.461005578334185,6.499556372192633,14.4,145756160.0,5.416829649578372,1.7972505361113986,11.236391264790983,1209164.0,55020.51643950336,5.809904952476237,55020.51643950336,9.828287901999438,1257348.0,12.391437586645116,3.082363150562688,14.020530403163233,3.25,90947.93827725983,11.982092691732365,12161.0,90982.53265264173,4198400.0,,,,,,,,,,,,,,,,,,,,,
293,6,16,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,191,50,19574,669270988,0.02,False,False,True,False,1327.0,10.647980915896802,55019.18775421048,6.105336844456142,11954.0,6.133498674514209,2.2060288957386556,1224.3937297008065,5.954230384493148,55019.18775421047,5.475355992883724,6.6060884985026025,11.33,129515520.0,5.758583961690513,1.766017063795009,11.290923102051867,1219068.0,55020.47485361137,6.086558044806518,55020.47485361137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,7,16,5000,100000,1e-08,4.999999999999999e-09,0,159,40,40,1782501257,0,True,True,True,True,9.0,14.662286138993172,63112.112381299296,8.28856770679084,54.0,13.642283555306461,2.6490091761257566,3.484375,7.527299336092629,63112.112381299296,6.193541194763888,9.845227347810594,0.5,57774080.0,13.5488437808552,,19.534999937047342,10484.0,63115.00978848456,3.375,63115.00978848455,6.914778555087699,8436.0,17.128590508559473,2.1479817258183043,12.662443042962986,0.0,62775.56039897375,9.50254776787632,47.0,62781.074571508674,2052096.0,15.732442771704113,5.46053,62668800.0,1.1600000000000001,,1.355835,12.106482568980141,7.28866,,70094.61156072389,2078.38,"0,20,40,60,80,100,120,140,160,180",11.850938,179191808.0,3.443974,17.78384639153599,13428.0,211.0,70819.16994712783,13.078994,13.745625275472573
295,7,16,5000,100000,1e-08,4.999999999999999e-09,0,159,40,40,1782501257,0.01,False,True,True,False,9.0,14.662286138993172,63112.112381299296,8.28856770679084,54.0,13.642283555306461,2.6490091761257566,3.484375,7.527299336092629,63112.112381299296,6.193541194763888,9.845227347810594,0.46,57638912.0,13.5488437808552,,19.534999937047342,10484.0,63115.00978848456,3.375,63115.00978848455,6.914778555087699,8436.0,17.128590508559473,2.1479817258183043,12.662443042962986,0.0,62775.56039897375,9.50254776787632,47.0,62781.074571508674,2027520.0,,,,,,,,,,,,,,,,,,,,,
296,7,16,5000,100000,1e-08,4.999999999999999e-09,0,159,40,40,1782501257,0.02,False,False,True,True,9.0,14.662286138993172,63112.112381299296,8.28856770679084,54.0,13.642283555306461,2.6490091761257566,3.484375,7.527299336092629,63112.112381299296,6.193541194763888,9.845227347810594,0.47,57851904.0,13.5488437808552,,19.534999937047342,10484.0,63115.00978848456,3.375,63115.00978848455,,,,,,,,,,,,,,,,,,,,,70094.61156072389,2068.74,"0,20,40,60,80,100,120,140,160,180",11.850938,179113984.0,3.443974,17.78384639153599,13428.0,211.0,70819.16994712783,13.078994,13.745625275472573
297,7,16,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,159,40,40,1782501257,0,False,True,True,True,9.0,16.118925642126936,63115.976902568094,10.290107553410653,62.0,13.207655660287696,3.072946620888178,3.1358024691358017,8.986450952520633,63115.976902568094,7.886098769475835,11.535057418901609,0.48,57585664.0,13.362584753239176,,20.95677057970313,10788.0,63117.539230024835,3.4444444444444446,63117.53923002484,10.130764777905496,8900.0,13.307804326195065,2.58479,16.35736556765206,0.0,62770.15166128243,11.645928933966868,59.0,62771.64614652698,2019328.0,,,,,,,,,,74700.74765355613,2030.49,"0,20,40,60,80,100,120,140,160,180",12.48047,185483264.0,3.5446979999999995,18.59035103119525,13988.0,226.3,75217.24132425761,13.867636,14.978865029222103
298,7,16,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,159,40,40,1782501257,0.01,True,False,True,True,14.0,17.467972107248368,63113.243695381134,10.130574351377302,71.0,15.79849964056034,2.9271517002766827,7.667590027700831,9.143683664499298,63113.243695381134,7.678062844932858,11.63686351155633,0.45,57737216.0,14.644378582056884,,22.08669494618273,11124.0,63116.50907084606,3.736842105263158,63116.50907084608,,,,,,,,,,,,14.24796754250702,7.62184,62902272.0,1.04,,1.89169,15.416343118115218,9.13716,,82036.84690585651,2100.92,"0,20,40,60,80,100,120,140,160,180",13.22594,199458816.0,3.575527,20.742300252061167,15516.888888888889,265.0,82331.15853086373,14.560785999999998,15.093818436714226
299,7,16,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,159,40,40,1782501257,0.02,True,False,True,True,10.0,15.864983753486836,63108.75179672324,8.731038104736353,70.0,13.935854726548612,2.721971839807871,3.15,8.531838289457879,63108.75179672325,7.183775561579138,10.2420655622012,0.47,57643008.0,14.215181136505187,,20.354555703779443,11092.0,63111.36835573874,3.5,63111.36835573874,,,,,,,,,,,,15.313814255632304,6.60659,64356352.0,1.02,,1.817085,14.748559071873615,8.20799,,76825.13227155598,2037.4199999999998,"0,20,40,60,80,100,120,140,160,180",11.782584,195088384.0,3.46601,17.95177615318332,15072.8,253.9,77678.84452224404,13.035481999999998,13.398094487019492
300,7,16,5000,100000,1e-08,1.4898859031336945e-08,0,72,15,37,1554950652,0,False,False,True,False,7.0,21.900472046456986,23284.401243819037,16.023623999999998,21.0,16.178637574622662,4.031232000000001,3.25,9.81112,23284.401243819037,9.27278,16.58928,0.46,57241600.0,13.242855033800149,,40.49792667290613,9092.0,23284.939583819043,3.5,23284.939583819043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,7,16,5000,100000,1e-08,1.4898859031336945e-08,0,72,15,37,1554950652,0.01,True,False,True,False,7.0,21.900472046456986,23284.401243819037,16.023623999999998,21.0,16.178637574622662,4.031232000000001,3.25,9.81112,23284.401243819037,9.27278,16.58928,0.48,57339904.0,13.242855033800149,,40.49792667290613,9092.0,23284.939583819043,3.5,23284.939583819043,,,,,,,,,,,,14.846234709416935,16.04427,67088384.0,1.29,,4.32198,21.70539875285402,18.37478,,,,,,,,,,,,,
302,7,16,5000,100000,1e-08,1.4898859031336945e-08,0,72,15,37,1554950652,0.02,False,True,True,True,6.0,27.015924039911045,23290.92689659932,18.68180276792802,29.0,19.167034334835808,4.714259967313688,2.484375,12.39374325980251,23290.926896599318,11.782641689210374,19.292904338520152,0.47,57602048.0,13.224848490633233,,38.55712427272281,9396.0,23291.148463771442,3.625,23291.148463771442,16.74202,7604.0,15.95564903924578,4.86677,24.54911254936516,0.0,23014.537663819036,18.74202,30.0,23016.410163819037,2031616.0,,,,,,,,,,25242.2052621018,2929.4700000000003,"0,20,40,60,80,100,120,140,160,180",17.387686,393883648.0,4.4797519999999995,24.037526511702236,8783.2,96.5,25311.822221124607,18.270428,16.585969698078785
303,7,16,5000,100000,1e-08,1.4898859031336945e-08,EmpiricalErrorPlatinum1000G,72,15,37,1554950652,0,False,False,True,True,8.0,23.707366469995648,23283.57654763706,16.633746345348545,32.0,15.873128664187586,3.977017583967951,5.25,10.439535067317788,23283.576547637065,9.847922749066694,17.313537756989895,0.47,57430016.0,13.318410370995815,,40.48863105618826,9476.0,23283.98648201675,4.0,23283.986482016757,,,,,,,,,,,,,,,,,,,,,26391.750307989412,2907.26,"0,20,40,60,80,100,120,140,160,180",14.836791999999999,311844864.0,4.03455,22.184520743805592,9018.4,102.5,26517.326540225426,15.893567999999998,15.305648795554987
304,7,16,5000,100000,1e-08,1.4898859031336945e-08,EmpiricalErrorPlatinum1000G,72,15,37,1554950652,0.01,True,False,True,True,7.0,23.08265917105195,23282.849782561683,15.969580607352693,24.0,15.410459888832595,4.046091911029034,2.8163265306122454,10.003350889709669,23282.84978256169,9.336856963236556,16.676140533825798,0.49,57344000.0,13.20257727905932,,40.32853814289781,9204.0,23283.92608256169,3.4285714285714284,23283.92608256169,,,,,,,,,,,,14.943640306401626,16.04427,66404352.0,1.25,,4.284815,22.187238418605318,18.37478,,25422.997645694773,2791.67,"0,20,40,60,80,100,120,140,160,180",17.916220000000003,348164096.0,4.232692,24.988394661650617,8706.4,93.8,25443.006921418062,18.796176,15.725128815720216
