,EAS,EUR,AFR,AMR,SAS,left,right
49939,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,5232024.0,5232084.0
49972,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,5234904.0,5235108.0
49973,0.0,0.0819672131147541,0.8032786885245902,0.06557377049180328,0.04918032786885246,5235108.0,5235139.0
49975,0.0,0.0847457627118644,0.7966101694915254,0.06779661016949153,0.05084745762711865,5235187.0,5235356.0
49976,0.0,0.04950495049504951,0.8316831683168316,0.0891089108910891,0.0297029702970297,5235356.0,5235434.0
49977,0.0,0.05,0.8300000000000001,0.09,0.03,5235434.0,5235467.0
49982,0.0,0.0,0.9111111111111111,0.08888888888888889,0.0,5235571.0,5235588.0
49983,0.0,0.0,1.0,0.0,0.0,5235588.0,5235685.0
50078,0.0,0.0,0.875,0.0,0.125,5245161.0,5245252.0
50091,0.0,0.0,1.0,0.0,0.0,5246139.0,5246174.0
50106,0.2227866473149492,0.18577648766328012,0.29680696661828737,0.1262699564586357,0.1683599419448476,5247455.0,5247526.0
50107,0.22294843863471314,0.1859114015976761,0.2962962962962963,0.12636165577342048,0.16848220769789396,5247526.0,5247614.0
50108,0.22311046511627908,0.18604651162790697,0.2957848837209302,0.12645348837209303,0.1686046511627907,5247614.0,5247700.0
50115,0.22327272727272726,0.18618181818181817,0.29527272727272724,0.12654545454545454,0.16872727272727273,5248543.0,5248728.0
50120,0.22352081811541272,0.18699780861943024,0.29656683710737763,0.12490869247626005,0.16800584368151936,5249326.0,5249382.0
50124,0.2240117130307467,0.18740849194729137,0.2972181551976574,0.12371888726207907,0.1676427525622255,5249543.0,5249707.0
50125,0.2230320699708455,0.18877551020408162,0.29664723032069973,0.12463556851311954,0.16690962099125364,5249707.0,5249770.0
50129,0.22319474835886216,0.18891320204230488,0.29686360320933625,0.12399708242159008,0.16703136396790663,5249926.0,5249968.0
50131,0.22262773722627735,0.18905109489051095,0.2970802919708029,0.1240875912408759,0.16715328467153284,5249972.0,5250152.0
50134,0.22327964860907762,0.18960468521229867,0.29502196193265007,0.12445095168374817,0.1676427525622255,5250247.0,5250385.0
50138,0.22311631309436725,0.18946598390636432,0.2948061448427213,0.12509144111192394,0.16752011704462327,5250416.0,5250423.0
50139,0.222953216374269,0.18932748538011696,0.29532163742690054,0.125,0.16739766081871343,5250423.0,5250447.0
50140,0.22327964860907762,0.18960468521229867,0.294289897510981,0.12518301610541727,0.1676427525622255,5250447.0,5250468.0
50143,0.22344322344322345,0.189010989010989,0.2945054945054945,0.12527472527472527,0.16776556776556775,5250518.0,5250544.0
50144,0.22311631309436725,0.18873445501097294,0.2940746159473299,0.12655449890270667,0.16752011704462327,5250544.0,5250594.0
50147,0.222953216374269,0.18932748538011696,0.293859649122807,0.12646198830409355,0.16739766081871343,5250639.0,5250684.0
50150,0.22311631309436725,0.18946598390636432,0.2940746159473299,0.12655449890270667,0.1667885881492319,5251101.0,5251179.0
50170,0.22311046511627908,0.1882267441860465,0.2921511627906977,0.12863372093023256,0.16787790697674418,5252762.0,5252877.0
50171,0.222302679217958,0.18754525706010136,0.29398986241853725,0.12889210716871832,0.167270094134685,5252877.0,5253249.0
50177,0.22490842490842491,0.18974358974358974,0.2879120879120879,0.12893772893772892,0.1684981684981685,5253635.0,5253641.0
50178,0.2247437774524158,0.18960468521229867,0.287701317715959,0.12884333821376281,0.16910688140556368,5253641.0,5253656.0
50179,0.22490842490842491,0.18974358974358974,0.28717948717948716,0.12893772893772892,0.16923076923076924,5253656.0,5253925.0
50182,0.22450476889214968,0.19002201027146,0.28686720469552457,0.12912692589875277,0.169479090242113,5254244.0,5254564.0
50184,0.2250733137829912,0.18988269794721407,0.2866568914956012,0.12903225806451613,0.1693548387096774,5254663.0,5254710.0
50185,0.2250733137829912,0.18988269794721407,0.2859237536656892,0.12903225806451613,0.17008797653958943,5254710.0,5254727.0
50186,0.22547584187408493,0.18960468521229867,0.2862371888726208,0.12884333821376281,0.1698389458272328,5254727.0,5254768.0
50188,0.22644265887509132,0.1891891891891892,0.28634039444850257,0.1285609934258583,0.16946676406135866,5254873.0,5254928.0
50189,0.22587719298245612,0.18932748538011696,0.28654970760233917,0.1286549707602339,0.1695906432748538,5254928.0,5254949.0
50191,0.22604242867593272,0.18946598390636432,0.28602779809802487,0.12874908558888076,0.16971470373079736,5255163.0,5255230.0
50193,0.22587719298245612,0.18932748538011696,0.28581871345029236,0.1293859649122807,0.1695906432748538,5255247.0,5255250.0
50199,0.22604242867593272,0.18946598390636432,0.28602779809802487,0.12874908558888076,0.16971470373079736,5255563.0,5255565.0
50200,0.22620790629575405,0.18960468521229867,0.2862371888726208,0.1281112737920937,0.1698389458272328,5255565.0,5255633.0
50201,0.22587719298245612,0.18932748538011696,0.28581871345029236,0.1293859649122807,0.1695906432748538,5255633.0,5255780.0
50205,0.22604242867593272,0.18946598390636432,0.28602779809802487,0.12874908558888076,0.16971470373079736,5256352.0,5256370.0
50212,0.22604242867593272,0.18946598390636432,0.28602779809802487,0.12948061448427214,0.168983174835406,5256796.0,5257978.0
50213,0.22637362637362637,0.189010989010989,0.2857142857142857,0.12893772893772892,0.16996336996336997,5257978.0,5258000.0
50214,0.22653958944281524,0.18914956011730205,0.28519061583577715,0.12903225806451613,0.17008797653958943,5258000.0,5258380.0
50216,0.22637362637362637,0.18974358974358974,0.28498168498168497,0.12893772893772892,0.16996336996336997,5258392.0,5258505.0
50219,0.22571219868517167,0.18991964937910885,0.28414901387874364,0.13002191380569758,0.1701972242512783,5258515.0,5258541.0
50227,0.22514619883040934,0.19005847953216373,0.2843567251461988,0.13011695906432746,0.17032163742690057,5261096.0,5261099.0
50228,0.22571219868517167,0.18991964937910885,0.28414901387874364,0.13002191380569758,0.1701972242512783,5261099.0,5261131.0
50232,0.22637362637362637,0.18827838827838828,0.28498168498168497,0.12967032967032968,0.1706959706959707,5261234.0,5261262.0
50235,0.22571219868517167,0.18991964937910885,0.28414901387874364,0.13002191380569758,0.1701972242512783,5261399.0,5261440.0
50237,0.22587719298245612,0.19005847953216373,0.2843567251461988,0.1293859649122807,0.17032163742690057,5261449.0,5261687.0
50238,0.0,0.25,0.5,0.25,0.0,5261687.0,5261736.0
50244,0.125,0.125,0.5,0.25,0.0,5262054.0,5262058.0
50245,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,5262058.0,5262119.0
50278,0.0,0.0,1.0,0.0,0.0,5264780.0,5264881.0
50318,0.0,0.0,0.875,0.125,0.0,5267759.0,5267771.0
50342,0.0,0.0,1.0,0.0,0.0,5270044.0,5270127.0
50636,0.0,0.03125,0.9375,0.03125,0.0,5301426.0,5301499.0
50639,0.0,0.030303030303030304,0.9393939393939394,0.030303030303030304,0.0,5301521.0,5301786.0
50658,0.0,0.029411764705882353,0.9411764705882353,0.029411764705882353,0.0,5302305.0,5302313.0
50659,0.0,0.030303030303030304,0.9393939393939394,0.030303030303030304,0.0,5302313.0,5302435.0
50667,0.0,0.03125,0.9375,0.03125,0.0,5302632.0,5302653.0
50668,0.0,0.03333333333333333,0.9333333333333333,0.03333333333333333,0.0,5302653.0,5302697.0
50669,0.0,0.034482758620689655,0.9310344827586207,0.034482758620689655,0.0,5302697.0,5302710.0
50670,0.0,0.03333333333333333,0.9333333333333333,0.03333333333333333,0.0,5302710.0,5302760.0
50672,0.0,0.030303030303030304,0.9393939393939394,0.030303030303030304,0.0,5302764.0,5302771.0
50679,0.0,0.029411764705882353,0.9411764705882353,0.029411764705882353,0.0,5303070.0,5303107.0
50684,0.0,0.030303030303030304,0.9393939393939394,0.030303030303030304,0.0,5303394.0,5303454.0
50687,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,5303517.0,5303524.0
50708,0.0,0.09523809523809523,0.8571428571428571,0.047619047619047616,0.0,5305445.0,5305464.0
50726,0.0,0.0,1.0,0.0,0.0,5306304.0,5306640.0
50764,0.10024449877750612,0.33496332518337407,0.15403422982885084,0.1295843520782396,0.28117359413202936,5310335.0,5310346.0
50767,0.09832134292565947,0.3285371702637889,0.17026378896882494,0.12709832134292565,0.27577937649880097,5310773.0,5310984.0
50768,0.10327455919395466,0.345088161209068,0.12846347607052896,0.13350125944584382,0.2896725440806045,5310984.0,5311154.0
50771,0.10406091370558375,0.3477157360406091,0.12690355329949238,0.13197969543147206,0.2893401015228426,5311452.0,5311537.0
50775,0.10485933503836319,0.350383631713555,0.12020460358056267,0.1329923273657289,0.2915601023017903,5311616.0,5311752.0
50776,0.0,0.09480122324159021,0.7767584097859327,0.06422018348623854,0.06422018348623854,5311752.0,5311872.0
50779,0.0,0.09451219512195122,0.7774390243902439,0.06402439024390244,0.06402439024390244,5311937.0,5312108.0
50784,0.0,0.09226190476190475,0.7827380952380952,0.0625,0.0625,5312719.0,5312896.0
50802,0.0,0.09365558912386707,0.7824773413897281,0.060422960725075525,0.0634441087613293,5314052.0,5314070.0
50814,0.0,0.09393939393939393,0.7818181818181819,0.06060606060606061,0.06363636363636363,5315246.0,5315301.0
50816,0.0990566037735849,0.3231132075471698,0.1792452830188679,0.125,0.27358490566037735,5315305.0,5315535.0
50820,0.09655172413793103,0.31494252873563217,0.19770114942528735,0.12413793103448276,0.26666666666666666,5315647.0,5315710.0
50826,0.0,0.0,1.0,0.0,0.0,5316112.0,5316262.0
51579,0.0,0.0,0.9393939393939394,0.06060606060606061,0.0,5393809.0,5393874.0
51605,0.0,0.0,0.9375,0.0625,0.0,5395820.0,5396472.0
51626,0.0,0.0,0.967741935483871,0.03225806451612903,0.0,5401694.0,5401906.0
51634,0.0,0.0,0.96875,0.03125,0.0,5403041.0,5403246.0
51644,0.0,0.0,0.96,0.04,0.0,5404034.0,5404038.0
51645,0.0,0.0,0.9629629629629629,0.037037037037037035,0.0,5404038.0,5404058.0
51646,0.0,0.0,0.9642857142857142,0.03571428571428571,0.0,5404058.0,5404069.0
51667,0.0,0.0,0.9615384615384616,0.038461538461538464,0.0,5406504.0,5406554.0
51730,0.0,0.0,0.96,0.04,0.0,5412817.0,5412831.0
51749,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,5414021.0,5414218.0
51751,0.4,0.0,0.0,0.2,0.4,5414263.0,5414282.0
51764,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,5414855.0,5414921.0
51767,0.4,0.0,0.0,0.2,0.4,5414930.0,5414932.0
51771,0.0,0.0,1.0,0.0,0.0,5414946.0,5414989.0
53003,0.0,0.0,0.9090909090909092,0.09090909090909091,0.0,5516286.0,5516314.0
53353,0.0,0.0,0.8333333333333333,0.08333333333333333,0.08333333333333333,5571069.0,5571495.0
53358,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,5572197.0,5572839.0
53376,0.0,0.0,0.8333333333333333,0.08333333333333333,0.08333333333333333,5575710.0,5575860.0
53391,0.0,0.0,0.9090909090909092,0.09090909090909091,0.0,5577016.0,5577425.0
53445,0.0,0.0,0.9,0.1,0.0,5584173.0,5584350.0
53456,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,5585237.0,5585263.0
53757,0.0,0.0,0.875,0.125,0.0,5616986.0,5617034.0
53820,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,5623848.0,5623861.0
53835,0.0,0.0,0.875,0.125,0.0,5624465.0,5624551.0
53838,0.0,0.07142857142857142,0.9285714285714285,0.0,0.0,5624608.0,5624707.0
53843,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,5624890.0,5625023.0
53844,0.0,0.07142857142857142,0.9285714285714285,0.0,0.0,5625023.0,5625108.0
53845,0.0,0.07692307692307693,0.9230769230769231,0.0,0.0,5625108.0,5625139.0
53846,0.0,0.09090909090909091,0.9090909090909092,0.0,0.0,5625139.0,5625171.0
53847,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,5625171.0,5625187.0
53851,0.0,0.0625,0.9375,0.0,0.0,5625373.0,5625397.0
53854,0.0,0.0,1.0,0.0,0.0,5625654.0,5625830.0
54412,0.2222222222222222,0.2222222222222222,0.38888888888888884,0.05555555555555555,0.1111111111111111,5665118.0,5665404.0
54414,0.25,0.25,0.375,0.0,0.125,5665525.0,5665540.0
54432,0.26666666666666666,0.2,0.4,0.0,0.13333333333333333,5666828.0,5666898.0
54442,0.2857142857142857,0.21428571428571427,0.3571428571428571,0.0,0.14285714285714285,5667557.0,5667558.0
54459,0.016666666666666666,0.05,0.7833333333333333,0.05,0.1,5668725.0,5668736.0
54464,0.015384615384615385,0.046153846153846156,0.7846153846153847,0.06153846153846154,0.09230769230769231,5669014.0,5669046.0
54465,0.0,0.046875,0.796875,0.0625,0.09375,5669046.0,5669172.0
54467,0.0,0.046153846153846156,0.8,0.06153846153846154,0.09230769230769231,5669254.0,5669255.0
54469,0.0,0.045454545454545456,0.8030303030303031,0.06060606060606061,0.09090909090909091,5669264.0,5669275.0
54470,0.0,0.03658536585365854,0.8414634146341464,0.04878048780487805,0.07317073170731708,5669275.0,5669512.0
54471,0.0,0.03571428571428571,0.8452380952380952,0.047619047619047616,0.07142857142857142,5669512.0,5669610.0
54478,0.0,0.03529411764705882,0.8352941176470589,0.047058823529411764,0.08235294117647059,5669828.0,5669837.0
54485,0.0,0.023809523809523808,0.8452380952380952,0.047619047619047616,0.08333333333333333,5670408.0,5670665.0
54495,0.0,0.024096385542168676,0.8433734939759037,0.04819277108433735,0.08433734939759037,5670964.0,5670968.0
54496,0.0,0.02247191011235955,0.8426966292134831,0.056179775280898875,0.07865168539325842,5670968.0,5670992.0
54506,0.0,0.0,1.0,0.0,0.0,5671389.0,5671460.0
54510,0.0,0.0,0.9,0.1,0.0,5671599.0,5671832.0
54520,0.0,0.0,0.9090909090909092,0.09090909090909091,0.0,5672302.0,5672352.0
54542,0.0,0.0,0.8333333333333333,0.16666666666666666,0.0,5673236.0,5673247.0
54550,0.0,0.0,0.8181818181818182,0.18181818181818182,0.0,5673796.0,5673807.0
54564,0.0,0.0,0.8823529411764706,0.11764705882352941,0.0,5675281.0,5675603.0
54575,0.0,0.0,0.875,0.125,0.0,5676088.0,5676125.0
54576,0.0,0.0,0.8181818181818182,0.18181818181818182,0.0,5676125.0,5676164.0
54602,0.0,0.0,0.8333333333333333,0.16666666666666666,0.0,5677772.0,5677785.0
54604,0.0,0.0,1.0,0.0,0.0,5677786.0,5677793.0
54616,0.05,0.0,0.9500000000000001,0.0,0.0,5678374.0,5678377.0
54627,0.038461538461538464,0.0,0.9615384615384616,0.0,0.0,5678439.0,5678441.0
54632,0.02564102564102564,0.0,0.9743589743589743,0.0,0.0,5678464.0,5678467.0
54644,0.02631578947368421,0.0,0.9736842105263157,0.0,0.0,5678574.0,5678597.0
54648,0.02564102564102564,0.0,0.9743589743589743,0.0,0.0,5678636.0,5678678.0
54651,0.024390243902439025,0.0,0.951219512195122,0.024390243902439025,0.0,5678725.0,5678729.0
54656,0.02564102564102564,0.0,0.9487179487179487,0.02564102564102564,0.0,5678944.0,5678979.0
54657,0.02631578947368421,0.0,0.9473684210526315,0.02631578947368421,0.0,5678979.0,5679212.0
54676,0.0,0.0,0.972972972972973,0.02702702702702703,0.0,5681522.0,5681564.0
