Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,edges,n_trees,n_sites,seed,fastARG_completed,RentPlus_completed,ARGweaver_completed,tsinfer_completed,fastARG_0_SPRunrooted,fastARG_edges,fastARG_0_RFrooted,fastARG_memory,fastARG_0_RFunrooted,fastARG_ts_filesize,fastARG_0_wRFunrooted,fastARG_0_KCrooted,fastARG_0_wRFrooted,fastARG_cputime,fastARG_0_pathunrooted,RentPlus_cputime,RentPlus_0_pathunrooted,RentPlus_0_wRFunrooted,RentPlus_0_RFunrooted,RentPlus_0_KCrooted,RentPlus_0_wRFrooted,RentPlus_0_RFrooted,RentPlus_memory,RentPlus_0_SPRunrooted,tsinfer_0_KCrooted,tsinfer_max_polytomy,tsinfer_2_SPRunrooted,tsinfer_var_polytomy,tsinfer_cputime,tsinfer_mean_polytomy,tsinfer_2_pathunrooted,tsinfer_edges,tsinfer_0_RFrooted,tsinfer_0_SPRunrooted,tsinfer_0_wRFunrooted,tsinfer_2_wRFrooted,tsinfer_2_wRFunrooted,tsinfer_2_RFunrooted,tsinfer_0_RFunrooted,tsinfer_2_RFrooted,tsinfer_0_wRFrooted,tsinfer_memory,tsinfer_ts_filesize,tsinfer_2_KCrooted,tsinfer_0_pathunrooted
320,32,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,317,95,53,1058407015,True,False,False,False,3.286233175765914,67.0,15.021570065319263,2076672.0,12.770950065319264,69736.0,27889.262853401695,18.942717472629607,27889.843044682784,0.0,21.58798109159513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,32,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,317,95,53,1058407015,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,32,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,368,103,373,1815527224,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,32,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,368,103,373,1815527224,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,32,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,261,80,1289,380918527,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,32,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,261,80,1289,380918527,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,32,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,347,95,6837,311164745,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,32,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,347,95,6837,311164745,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,32,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,267,77,32102,218758568,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,32,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,267,77,32102,218758568,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,33,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,328,97,49,370538883,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,33,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,328,97,49,370538883,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,33,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,324,93,290,1953713083,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,33,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,324,93,290,1953713083,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,33,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,345,98,1733,1436677127,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,33,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,345,98,1733,1436677127,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,33,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,332,89,7577,700466639,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,33,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,332,89,7577,700466639,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,33,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,327,92,43693,241837109,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,33,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,327,92,43693,241837109,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,34,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,277,78,43,788832551,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,34,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,277,78,43,788832551,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,34,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,365,98,320,1829461025,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,34,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,365,98,320,1829461025,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,34,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,346,98,1473,1738357430,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,34,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,346,98,1473,1738357430,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,34,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,349,101,8952,510588602,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,34,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,349,101,8952,510588602,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,34,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,442,127,50120,604723176,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,34,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,442,127,50120,604723176,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,35,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,294,85,63,1307161656,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,35,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,294,85,63,1307161656,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,35,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,296,87,282,1621544200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,35,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,296,87,282,1621544200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,35,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,411,119,2030,1023808787,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,35,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,411,119,2030,1023808787,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,35,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,314,89,7737,1498526577,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,35,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,314,89,7737,1498526577,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,35,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,216,60,30268,1009145096,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,35,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,216,60,30268,1009145096,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,36,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,356,104,78,1634564806,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,36,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,356,104,78,1634564806,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,36,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,186,52,201,1485419168,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,36,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,186,52,201,1485419168,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,36,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,267,71,1456,1066736453,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,36,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,267,71,1456,1066736453,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,36,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,419,116,9123,1843837106,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,36,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,419,116,9123,1843837106,False,False,False,True,,,,,,,,,,,,,,,,,,,,,3.477408631257299,269.0,1.0522707292242226,230.57253716301338,1.9000000000000001,4.587301587301587,6.5473566916951595,1445.0,3.054531915462036,0.6814408371501596,33492.42005836563,33492.47760213382,33492.42005836563,3.283644641429519,2.9230385600820754,3.4506059729662417,33492.47760213382,63893504.0,267767.0,3.6639987773931595,7.049979784464183
368,36,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,305,84,45023,702045715,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,36,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,305,84,45023,702045715,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,37,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,329,89,62,23621131,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,37,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,329,89,62,23621131,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,37,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,393,111,343,360176970,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,37,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,393,111,343,360176970,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,37,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,391,108,1847,1983810860,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,37,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,391,108,1847,1983810860,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,37,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,370,105,7321,1036619563,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,37,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,370,105,7321,1036619563,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,37,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,269,75,31380,1373830417,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,37,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,269,75,31380,1373830417,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,38,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,255,70,54,2029127050,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,38,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,255,70,54,2029127050,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,38,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,387,107,341,1962233100,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,38,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,387,107,341,1962233100,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,38,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,237,67,1109,514266202,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,38,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,237,67,1109,514266202,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,38,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,302,79,6072,1160804345,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,38,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,302,79,6072,1160804345,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,38,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,324,84,41995,103278084,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,38,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,324,84,41995,103278084,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,39,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,295,81,36,103946990,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,39,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,295,81,36,103946990,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,39,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,393,107,354,1890565278,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,39,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,393,107,354,1890565278,True,False,False,False,2.059644357553511,206.0,9.045933522666532,2146304.0,6.533258794336627,78716.0,32876.23081222644,14.008604330045301,32878.19271052886,0.0,11.420644920649801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,39,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,269,73,1245,1018406879,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,39,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,269,73,1245,1018406879,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,39,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,314,87,5738,1712968345,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,39,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,314,87,5738,1712968345,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,39,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,265,71,28542,1687233945,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,39,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,265,71,28542,1687233945,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,40,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,349,92,53,629978175,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,40,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,349,92,53,629978175,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,40,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,417,121,384,1479706967,True,False,False,False,2.7709122651378917,279.0,11.600127713804955,2076672.0,9.554212975356823,79332.0,37200.171296486216,12.796016756947337,37202.750495783876,0.0,14.447080474146908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,40,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,417,121,384,1479706967,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,40,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,244,67,1160,393513210,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,40,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,244,67,1160,393513210,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,40,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,410,117,9148,339554417,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,40,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,410,117,9148,339554417,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,40,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,272,74,35698,1653114204,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,40,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,272,74,35698,1653114204,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,41,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,360,103,55,141095676,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,41,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,360,103,55,141095676,False,True,False,False,,,,,,,,,,,,1.59,19.807723739366974,,14.34715,15.98540812623652,,16.17694,66732032.0,3.595315,,,,,,,,,,,,,,,,,,,,,
412,41,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,383,104,336,1123144714,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,41,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,383,104,336,1123144714,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,41,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,365,105,1598,124311332,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,41,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,365,105,1598,124311332,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,41,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,370,101,7610,1802692308,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,41,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,370,101,7610,1802692308,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,41,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,278,72,31057,2030575854,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,41,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,278,72,31057,2030575854,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,42,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,360,105,74,729106162,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,42,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,360,105,74,729106162,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,42,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,351,101,287,338720125,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,42,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,351,101,287,338720125,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,42,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,311,87,1705,749956207,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,42,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,311,87,1705,749956207,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,42,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,379,105,8088,1345544012,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,42,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,379,105,8088,1345544012,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,42,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,286,77,39734,1047281846,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,42,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,286,77,39734,1047281846,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,43,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,272,74,49,1368378092,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,43,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.001,272,74,49,1368378092,False,False,False,True,,,,,,,,,,,,,,,,,,,,,14.178443463067904,22.0,3.639357239927741,17.355371900826444,0.6100000000000001,3.909090909090909,19.082499346450284,86.0,12.121837937487998,,23866.273273263898,23866.33474190211,23866.273273263894,13.671950116945416,11.044738982067514,15.340527430601952,23866.33474190211,56209408.0,76733.0,14.367201573646103,23.350029743863423
432,43,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.0,397,114,271,26115922,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,43,15,Gutenkunst.out.of.africa,100000,1e-08,2.5718433618052004e-08,0.001,397,114,271,26115922,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,43,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.0,284,78,1434,413496058,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,43,15,Gutenkunst.out.of.africa,100000,1e-08,1.3228756555322952e-07,0.001,284,78,1434,413496058,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,43,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.0,352,95,7990,259118575,False,False,False,True,,,,,,,,,,,,,,,,,,,,,4.130446999561021,95.0,0.6647021569652288,60.4835196195006,1.49,3.5310344827586206,4.616943741532535,512.0,2.1865258659990516,0.6388667624436515,28999.48698654366,28999.671141492516,28999.486986543656,1.86688772151046,1.8162613826060412,2.2904179924537944,28999.671141492516,62521344.0,220079.0,4.191011036203988,4.8566565167613716
437,43,15,Gutenkunst.out.of.africa,100000,1e-08,6.804457946348874e-07,0.001,352,95,7990,259118575,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,43,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.0,229,66,31313,1038910399,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,43,15,Gutenkunst.out.of.africa,100000,1e-08,3.500000000000001e-06,0.001,229,66,31313,1038910399,True,False,False,False,2.96843613256081,6711.0,12.048637462404297,5066752.0,9.336657153416764,813536.0,20081.62305688123,13.422822959508375,20134.112602876696,3.44,14.520133487569613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,44,15,Gutenkunst.out.of.africa,100000,1e-08,4.999999999999999e-09,0.0,451,126,52,1914211616,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
