Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,edges,n_trees,n_sites,seed,subsample_size,restrict_sample_size_comparison,tsinfer_completed,tsinfer_mean_polytomy,tsinfer_max_polytomy,tsinfer_3_wRFunrooted,tsinfer_3_wRFrooted,tsinfer_3_pathunrooted,tsinfer_1_wRFrooted,tsinfer_ts_filesize,tsinfer_1_wRFunrooted,tsinfer_memory,tsinfer_1_KCrooted,tsinfer_1_RFunrooted,tsinfer_3_KCrooted,tsinfer_1_RFrooted,tsinfer_var_polytomy,tsinfer_1_SPRunrooted,tsinfer_3_RFrooted,tsinfer_cputime,tsinfer_3_SPRunrooted,tsinfer_1_pathunrooted,tsinfer_edges,tsinfer_3_RFunrooted
1310,43,1000,5000,1000000,1e-08,1e-08,0.0,6822,1318,1501,1363062594,12,6,False,,,,,,,,,,,,,,,,,,,,,
1311,43,1000,5000,1000000,1e-08,1e-08,0.0,6822,1318,1501,1363062594,50,6,False,,,,,,,,,,,,,,,,,,,,,
1312,43,1000,5000,1000000,1e-08,1e-08,0.0,6822,1318,1501,1363062594,100,6,False,,,,,,,,,,,,,,,,,,,,,
1313,43,1000,5000,1000000,1e-08,1e-08,0.0,6822,1318,1501,1363062594,500,6,False,,,,,,,,,,,,,,,,,,,,,
1314,43,1000,5000,1000000,1e-08,1e-08,0.0,6822,1318,1501,1363062594,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1315,43,1000,5000,1000000,1e-08,1e-08,0.001,6822,1318,1501,1363062594,12,6,False,,,,,,,,,,,,,,,,,,,,,
1316,43,1000,5000,1000000,1e-08,1e-08,0.001,6822,1318,1501,1363062594,50,6,False,,,,,,,,,,,,,,,,,,,,,
1317,43,1000,5000,1000000,1e-08,1e-08,0.001,6822,1318,1501,1363062594,100,6,False,,,,,,,,,,,,,,,,,,,,,
1318,43,1000,5000,1000000,1e-08,1e-08,0.001,6822,1318,1501,1363062594,500,6,False,,,,,,,,,,,,,,,,,,,,,
1319,43,1000,5000,1000000,1e-08,1e-08,0.001,6822,1318,1501,1363062594,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1320,44,1000,5000,10000,1e-08,1e-08,0.0,2065,18,12,838408480,12,6,True,3.5,5.0,4369.188881338608,4369.188881338608,3.899077389777335,4369.188881338607,4392.0,4369.188881338608,47489024.0,3.4641016151377544,3.0,2.9418887321823632,3.0,2.25,,4.0,0.49,1.3,6.928203230275509,7.0,4.0
1321,44,1000,5000,10000,1e-08,1e-08,0.0,2065,18,12,838408480,50,6,True,3.5,5.0,4329.688881338608,4329.688881338608,3.899077389777335,4329.688881338607,4392.0,4329.688881338608,47722496.0,3.4641016151377544,3.0,2.9418887321823632,3.0,2.25,,4.0,0.6,1.3,6.928203230275509,7.0,4.0
1322,44,1000,5000,10000,1e-08,1e-08,0.0,2065,18,12,838408480,100,6,False,,,,,,,,,,,,,,,,,,,,,
1323,44,1000,5000,10000,1e-08,1e-08,0.0,2065,18,12,838408480,500,6,True,3.5,5.0,4274.127319931617,4274.1273199316165,3.899077389777335,4274.127319931616,4392.0,4274.1273199316165,52613120.0,3.4641016151377544,3.0,2.9418887321823632,3.0,2.25,,4.0,4.359999999999999,1.3,6.928203230275509,7.0,4.0
1324,44,1000,5000,10000,1e-08,1e-08,0.0,2065,18,12,838408480,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1325,44,1000,5000,10000,1e-08,1e-08,0.001,2065,18,12,838408480,12,6,False,,,,,,,,,,,,,,,,,,,,,
1326,44,1000,5000,10000,1e-08,1e-08,0.001,2065,18,12,838408480,50,6,False,,,,,,,,,,,,,,,,,,,,,
1327,44,1000,5000,10000,1e-08,1e-08,0.001,2065,18,12,838408480,100,6,False,,,,,,,,,,,,,,,,,,,,,
1328,44,1000,5000,10000,1e-08,1e-08,0.001,2065,18,12,838408480,500,6,True,3.5,5.0,4274.127319931617,4274.1273199316165,3.899077389777335,4274.127319931616,4392.0,4274.1273199316165,52944896.0,3.4641016151377544,3.0,2.9418887321823632,3.0,2.25,,4.0,4.65,1.3,6.928203230275509,7.0,4.0
1329,44,1000,5000,10000,1e-08,1e-08,0.001,2065,18,12,838408480,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1330,44,1000,5000,100000,1e-08,1e-08,0.0,2530,150,159,1107978778,12,6,False,,,,,,,,,,,,,,,,,,,,,
1331,44,1000,5000,100000,1e-08,1e-08,0.0,2530,150,159,1107978778,50,6,False,,,,,,,,,,,,,,,,,,,,,
1332,44,1000,5000,100000,1e-08,1e-08,0.0,2530,150,159,1107978778,100,6,False,,,,,,,,,,,,,,,,,,,,,
1333,44,1000,5000,100000,1e-08,1e-08,0.0,2530,150,159,1107978778,500,6,False,,,,,,,,,,,,,,,,,,,,,
1334,44,1000,5000,100000,1e-08,1e-08,0.0,2530,150,159,1107978778,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1335,44,1000,5000,100000,1e-08,1e-08,0.001,2530,150,159,1107978778,12,6,False,,,,,,,,,,,,,,,,,,,,,
1336,44,1000,5000,100000,1e-08,1e-08,0.001,2530,150,159,1107978778,50,6,False,,,,,,,,,,,,,,,,,,,,,
1337,44,1000,5000,100000,1e-08,1e-08,0.001,2530,150,159,1107978778,100,6,True,2.8333333333333335,6.0,14115.335835631475,14115.335835631475,1.6891934531094062,14115.335835631478,6488.0,14115.335835631478,50143232.0,1.202482138263732,1.553191489361702,0.8445967265547031,1.553191489361702,2.138888888888889,,1.421276595744681,23.75,0.7106382978723405,3.1524791966249035,17.0,1.421276595744681
1338,44,1000,5000,100000,1e-08,1e-08,0.001,2530,150,159,1107978778,500,6,False,,,,,,,,,,,,,,,,,,,,,
1339,44,1000,5000,100000,1e-08,1e-08,0.001,2530,150,159,1107978778,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1340,44,1000,5000,1000000,1e-08,1e-08,0.0,6800,1313,1462,35962310,12,6,False,,,,,,,,,,,,,,,,,,,,,
1341,44,1000,5000,1000000,1e-08,1e-08,0.0,6800,1313,1462,35962310,50,6,False,,,,,,,,,,,,,,,,,,,,,
1342,44,1000,5000,1000000,1e-08,1e-08,0.0,6800,1313,1462,35962310,100,6,False,,,,,,,,,,,,,,,,,,,,,
1343,44,1000,5000,1000000,1e-08,1e-08,0.0,6800,1313,1462,35962310,500,6,False,,,,,,,,,,,,,,,,,,,,,
1344,44,1000,5000,1000000,1e-08,1e-08,0.0,6800,1313,1462,35962310,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1345,44,1000,5000,1000000,1e-08,1e-08,0.001,6800,1313,1462,35962310,12,6,False,,,,,,,,,,,,,,,,,,,,,
1346,44,1000,5000,1000000,1e-08,1e-08,0.001,6800,1313,1462,35962310,50,6,False,,,,,,,,,,,,,,,,,,,,,
1347,44,1000,5000,1000000,1e-08,1e-08,0.001,6800,1313,1462,35962310,100,6,False,,,,,,,,,,,,,,,,,,,,,
1348,44,1000,5000,1000000,1e-08,1e-08,0.001,6800,1313,1462,35962310,500,6,False,,,,,,,,,,,,,,,,,,,,,
1349,44,1000,5000,1000000,1e-08,1e-08,0.001,6800,1313,1462,35962310,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1350,45,1000,5000,10000,1e-08,1e-08,0.0,2062,17,16,1071088445,12,6,False,,,,,,,,,,,,,,,,,,,,,
1351,45,1000,5000,10000,1e-08,1e-08,0.0,2062,17,16,1071088445,50,6,False,,,,,,,,,,,,,,,,,,,,,
1352,45,1000,5000,10000,1e-08,1e-08,0.0,2062,17,16,1071088445,100,6,False,,,,,,,,,,,,,,,,,,,,,
1353,45,1000,5000,10000,1e-08,1e-08,0.0,2062,17,16,1071088445,500,6,False,,,,,,,,,,,,,,,,,,,,,
1354,45,1000,5000,10000,1e-08,1e-08,0.0,2062,17,16,1071088445,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1355,45,1000,5000,10000,1e-08,1e-08,0.001,2062,17,16,1071088445,12,6,False,,,,,,,,,,,,,,,,,,,,,
1356,45,1000,5000,10000,1e-08,1e-08,0.001,2062,17,16,1071088445,50,6,False,,,,,,,,,,,,,,,,,,,,,
1357,45,1000,5000,10000,1e-08,1e-08,0.001,2062,17,16,1071088445,100,6,False,,,,,,,,,,,,,,,,,,,,,
1358,45,1000,5000,10000,1e-08,1e-08,0.001,2062,17,16,1071088445,500,6,False,,,,,,,,,,,,,,,,,,,,,
1359,45,1000,5000,10000,1e-08,1e-08,0.001,2062,17,16,1071088445,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1360,45,1000,5000,100000,1e-08,1e-08,0.0,2452,125,140,328303119,12,6,False,,,,,,,,,,,,,,,,,,,,,
1361,45,1000,5000,100000,1e-08,1e-08,0.0,2452,125,140,328303119,50,6,False,,,,,,,,,,,,,,,,,,,,,
1362,45,1000,5000,100000,1e-08,1e-08,0.0,2452,125,140,328303119,100,6,False,,,,,,,,,,,,,,,,,,,,,
1363,45,1000,5000,100000,1e-08,1e-08,0.0,2452,125,140,328303119,500,6,False,,,,,,,,,,,,,,,,,,,,,
1364,45,1000,5000,100000,1e-08,1e-08,0.0,2452,125,140,328303119,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1365,45,1000,5000,100000,1e-08,1e-08,0.001,2452,125,140,328303119,12,6,False,,,,,,,,,,,,,,,,,,,,,
1366,45,1000,5000,100000,1e-08,1e-08,0.001,2452,125,140,328303119,50,6,False,,,,,,,,,,,,,,,,,,,,,
1367,45,1000,5000,100000,1e-08,1e-08,0.001,2452,125,140,328303119,100,6,True,2.875,6.0,10985.819665539773,10985.99708489461,1.396266814434255,10985.99708489461,6112.0,10985.819665539771,49926144.0,1.9299817372879569,0.967741935483871,1.7441802665501243,1.6774193548387097,1.859375,0.45454545454545453,1.6774193548387095,15.53,0.4838709677419354,2.3086626611265744,23.0,0.9677419354838708
1368,45,1000,5000,100000,1e-08,1e-08,0.001,2452,125,140,328303119,500,6,True,2.857142857142857,5.0,10706.279342959126,10706.601923604288,1.6505194784890278,10706.601923604287,5984.0,10706.279342959126,55144448.0,1.9399683256807494,1.064516129032258,1.678465499607519,1.7741935483870968,1.2653061224489797,,1.9032258064516132,114.31,0.5967741935483871,2.8662197981414743,20.0,1.1935483870967742
1369,45,1000,5000,100000,1e-08,1e-08,0.001,2452,125,140,328303119,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1370,45,1000,5000,1000000,1e-08,1e-08,0.0,6945,1349,1462,720241436,12,6,False,,,,,,,,,,,,,,,,,,,,,
1371,45,1000,5000,1000000,1e-08,1e-08,0.0,6945,1349,1462,720241436,50,6,False,,,,,,,,,,,,,,,,,,,,,
1372,45,1000,5000,1000000,1e-08,1e-08,0.0,6945,1349,1462,720241436,100,6,False,,,,,,,,,,,,,,,,,,,,,
1373,45,1000,5000,1000000,1e-08,1e-08,0.0,6945,1349,1462,720241436,500,6,False,,,,,,,,,,,,,,,,,,,,,
1374,45,1000,5000,1000000,1e-08,1e-08,0.0,6945,1349,1462,720241436,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1375,45,1000,5000,1000000,1e-08,1e-08,0.001,6945,1349,1462,720241436,12,6,False,,,,,,,,,,,,,,,,,,,,,
1376,45,1000,5000,1000000,1e-08,1e-08,0.001,6945,1349,1462,720241436,50,6,False,,,,,,,,,,,,,,,,,,,,,
1377,45,1000,5000,1000000,1e-08,1e-08,0.001,6945,1349,1462,720241436,100,6,False,,,,,,,,,,,,,,,,,,,,,
1378,45,1000,5000,1000000,1e-08,1e-08,0.001,6945,1349,1462,720241436,500,6,False,,,,,,,,,,,,,,,,,,,,,
1379,45,1000,5000,1000000,1e-08,1e-08,0.001,6945,1349,1462,720241436,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1380,46,1000,5000,10000,1e-08,1e-08,0.0,2056,17,16,1140946554,12,6,True,2.6666666666666665,4.0,14206.302773859661,14206.302773859661,2.6246211251235323,14206.302773859661,4536.0,14206.302773859661,47591424.0,1.4142135623730951,2.0,1.4898979485566357,2.0,0.8888888888888888,,2.4,0.52,0.7,4.898979485566356,8.0,2.4
1381,46,1000,5000,10000,1e-08,1e-08,0.0,2056,17,16,1140946554,50,6,True,2.6666666666666665,4.0,14179.552773859661,14179.552773859661,2.6246211251235323,14179.552773859661,4536.0,14179.552773859661,47828992.0,1.4142135623730951,2.0,1.4898979485566357,2.0,0.8888888888888888,,2.4,0.69,0.7,4.898979485566356,8.0,2.4
1382,46,1000,5000,10000,1e-08,1e-08,0.0,2056,17,16,1140946554,100,6,False,,,,,,,,,,,,,,,,,,,,,
1383,46,1000,5000,10000,1e-08,1e-08,0.0,2056,17,16,1140946554,500,6,False,,,,,,,,,,,,,,,,,,,,,
1384,46,1000,5000,10000,1e-08,1e-08,0.0,2056,17,16,1140946554,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1385,46,1000,5000,10000,1e-08,1e-08,0.001,2056,17,16,1140946554,12,6,False,,,,,,,,,,,,,,,,,,,,,
1386,46,1000,5000,10000,1e-08,1e-08,0.001,2056,17,16,1140946554,50,6,False,,,,,,,,,,,,,,,,,,,,,
1387,46,1000,5000,10000,1e-08,1e-08,0.001,2056,17,16,1140946554,100,6,False,,,,,,,,,,,,,,,,,,,,,
1388,46,1000,5000,10000,1e-08,1e-08,0.001,2056,17,16,1140946554,500,6,False,,,,,,,,,,,,,,,,,,,,,
1389,46,1000,5000,10000,1e-08,1e-08,0.001,2056,17,16,1140946554,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1390,46,1000,5000,100000,1e-08,1e-08,0.0,2469,134,143,446498299,12,6,False,,,,,,,,,,,,,,,,,,,,,
1391,46,1000,5000,100000,1e-08,1e-08,0.0,2469,134,143,446498299,50,6,False,,,,,,,,,,,,,,,,,,,,,
1392,46,1000,5000,100000,1e-08,1e-08,0.0,2469,134,143,446498299,100,6,False,,,,,,,,,,,,,,,,,,,,,
1393,46,1000,5000,100000,1e-08,1e-08,0.0,2469,134,143,446498299,500,6,False,,,,,,,,,,,,,,,,,,,,,
1394,46,1000,5000,100000,1e-08,1e-08,0.0,2469,134,143,446498299,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1395,46,1000,5000,100000,1e-08,1e-08,0.001,2469,134,143,446498299,12,6,False,,,,,,,,,,,,,,,,,,,,,
1396,46,1000,5000,100000,1e-08,1e-08,0.001,2469,134,143,446498299,50,6,False,,,,,,,,,,,,,,,,,,,,,
1397,46,1000,5000,100000,1e-08,1e-08,0.001,2469,134,143,446498299,100,6,False,,,,,,,,,,,,,,,,,,,,,
1398,46,1000,5000,100000,1e-08,1e-08,0.001,2469,134,143,446498299,500,6,True,3.8,8.0,12997.402228957451,13008.2031707749,2.638812490130534,13008.203170774901,7192.0,12997.402228957451,55136256.0,2.4291583847580114,2.0,2.6408136983726873,2.5869565217391304,4.359999999999999,0.6944444444444444,2.7869565217391306,150.54999999999998,0.7586956521739132,2.6096220281796483,38.0,2.0956521739130434
1399,46,1000,5000,100000,1e-08,1e-08,0.001,2469,134,143,446498299,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1400,46,1000,5000,1000000,1e-08,1e-08,0.0,6947,1341,1476,1797859436,12,6,False,,,,,,,,,,,,,,,,,,,,,
1401,46,1000,5000,1000000,1e-08,1e-08,0.0,6947,1341,1476,1797859436,50,6,False,,,,,,,,,,,,,,,,,,,,,
1402,46,1000,5000,1000000,1e-08,1e-08,0.0,6947,1341,1476,1797859436,100,6,False,,,,,,,,,,,,,,,,,,,,,
1403,46,1000,5000,1000000,1e-08,1e-08,0.0,6947,1341,1476,1797859436,500,6,False,,,,,,,,,,,,,,,,,,,,,
1404,46,1000,5000,1000000,1e-08,1e-08,0.0,6947,1341,1476,1797859436,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1405,46,1000,5000,1000000,1e-08,1e-08,0.001,6947,1341,1476,1797859436,12,6,False,,,,,,,,,,,,,,,,,,,,,
1406,46,1000,5000,1000000,1e-08,1e-08,0.001,6947,1341,1476,1797859436,50,6,False,,,,,,,,,,,,,,,,,,,,,
1407,46,1000,5000,1000000,1e-08,1e-08,0.001,6947,1341,1476,1797859436,100,6,True,4.109090909090909,61.0,13750.241463861166,13754.383838588834,2.8443954295887175,13754.383838588834,37976.0,13750.241463861166,66629632.0,2.7619227254986938,2.4161220043572986,2.8172185475919913,3.24400871459695,35.188099173553724,0.825136612021858,3.364705882352941,888.92,0.8775599128540306,2.9294932813970718,452.0,2.5141612200435732
1408,46,1000,5000,1000000,1e-08,1e-08,0.001,6947,1341,1476,1797859436,500,6,False,,,,,,,,,,,,,,,,,,,,,
1409,46,1000,5000,1000000,1e-08,1e-08,0.001,6947,1341,1476,1797859436,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1410,47,1000,5000,10000,1e-08,1e-08,0.0,2081,26,28,1078932329,12,6,False,,,,,,,,,,,,,,,,,,,,,
1411,47,1000,5000,10000,1e-08,1e-08,0.0,2081,26,28,1078932329,50,6,False,,,,,,,,,,,,,,,,,,,,,
1412,47,1000,5000,10000,1e-08,1e-08,0.0,2081,26,28,1078932329,100,6,True,3.25,4.0,40186.43509405554,40186.535094055536,2.148494466531301,40186.53509405554,5104.0,40186.43509405554,48340992.0,1.6161274486173514,1.4,1.5279020636632912,1.8,0.1875,,2.1066666666666665,2.7600000000000002,0.8533333333333333,3.6566480690742567,13.0,1.7066666666666666
1413,47,1000,5000,10000,1e-08,1e-08,0.0,2081,26,28,1078932329,500,6,False,,,,,,,,,,,,,,,,,,,,,
1414,47,1000,5000,10000,1e-08,1e-08,0.0,2081,26,28,1078932329,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1415,47,1000,5000,10000,1e-08,1e-08,0.001,2081,26,28,1078932329,12,6,True,2.25,3.0,40250.43509405554,40250.568427388884,1.6970562748477143,40250.56842738888,4976.0,40250.43509405554,47890432.0,1.3285468820183672,1.0,1.1607210356624413,1.2666666666666666,0.1875,,1.4666666666666666,0.71,0.6,2.8284271247461903,9.0,1.2
1416,47,1000,5000,10000,1e-08,1e-08,0.001,2081,26,28,1078932329,50,6,False,,,,,,,,,,,,,,,,,,,,,
1417,47,1000,5000,10000,1e-08,1e-08,0.001,2081,26,28,1078932329,100,6,True,3.25,4.0,40186.43509405554,40186.535094055536,2.148494466531301,40186.53509405554,5104.0,40186.43509405554,48394240.0,1.6161274486173514,1.4,1.5279020636632912,1.8,0.1875,,2.1066666666666665,2.68,0.8533333333333333,3.6566480690742567,13.0,1.7066666666666666
1418,47,1000,5000,10000,1e-08,1e-08,0.001,2081,26,28,1078932329,500,6,False,,,,,,,,,,,,,,,,,,,,,
1419,47,1000,5000,10000,1e-08,1e-08,0.001,2081,26,28,1078932329,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1420,47,1000,5000,100000,1e-08,1e-08,0.0,2556,152,171,1878513457,12,6,False,,,,,,,,,,,,,,,,,,,,,
1421,47,1000,5000,100000,1e-08,1e-08,0.0,2556,152,171,1878513457,50,6,False,,,,,,,,,,,,,,,,,,,,,
1422,47,1000,5000,100000,1e-08,1e-08,0.0,2556,152,171,1878513457,100,6,False,,,,,,,,,,,,,,,,,,,,,
1423,47,1000,5000,100000,1e-08,1e-08,0.0,2556,152,171,1878513457,500,6,True,4.181818181818182,8.0,13973.864885219478,13988.946852432597,1.4865777191333098,13988.946852432595,8040.0,13973.864885219478,56041472.0,2.0839767484057803,1.0491803278688525,2.0839767484057807,1.6065573770491803,5.6033057851239665,0.5245901639344263,1.6065573770491803,187.76000000000002,0.5245901639344261,1.4865777191333098,46.0,1.0491803278688523
1424,47,1000,5000,100000,1e-08,1e-08,0.0,2556,152,171,1878513457,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1425,47,1000,5000,100000,1e-08,1e-08,0.001,2556,152,171,1878513457,12,6,False,,,,,,,,,,,,,,,,,,,,,
1426,47,1000,5000,100000,1e-08,1e-08,0.001,2556,152,171,1878513457,50,6,False,,,,,,,,,,,,,,,,,,,,,
1427,47,1000,5000,100000,1e-08,1e-08,0.001,2556,152,171,1878513457,100,6,False,,,,,,,,,,,,,,,,,,,,,
1428,47,1000,5000,100000,1e-08,1e-08,0.001,2556,152,171,1878513457,500,6,False,,,,,,,,,,,,,,,,,,,,,
1429,47,1000,5000,100000,1e-08,1e-08,0.001,2556,152,171,1878513457,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1430,47,1000,5000,1000000,1e-08,1e-08,0.0,7056,1381,1584,869803459,12,6,True,4.1568627450980395,40.0,15198.379903108511,15198.77517473829,1.9833946023177689,15198.77517473829,38104.0,15198.379903108511,55386112.0,2.070474003755946,1.4869215291750504,2.1010183032399756,2.2052313883299797,21.465590157631684,0.5973741794310722,2.25513078470825,29.61,0.6396378269617706,2.018049183983988,424.0,1.523943661971831
1431,47,1000,5000,1000000,1e-08,1e-08,0.0,7056,1381,1584,869803459,50,6,False,,,,,,,,,,,,,,,,,,,,,
1432,47,1000,5000,1000000,1e-08,1e-08,0.0,7056,1381,1584,869803459,100,6,True,3.906779661016949,50.0,15146.849470512938,15150.656915180942,1.5233314989957552,15150.656915180945,40000.0,15146.849470512938,70176768.0,1.7606405563997254,1.2012072434607646,1.7635997427974537,1.8511066398390341,25.372665900603273,0.48504273504273504,1.8688128772635815,1262.49,0.5106639839034206,1.5515248865620084,461.0,1.2173038229376256
1433,47,1000,5000,1000000,1e-08,1e-08,0.0,7056,1381,1584,869803459,500,6,False,,,,,,,,,,,,,,,,,,,,,
1434,47,1000,5000,1000000,1e-08,1e-08,0.0,7056,1381,1584,869803459,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1435,47,1000,5000,1000000,1e-08,1e-08,0.001,7056,1381,1584,869803459,12,6,True,4.195652173913044,45.0,15198.481613370077,15198.89439003004,2.004136393252197,15198.89439003004,36688.0,15198.48161337008,55529472.0,2.0677942607278044,1.5050301810865192,2.0991268456202468,2.199195171026157,27.092155009451794,0.5756880733944955,2.2583501006036224,29.470000000000002,0.6195171026156943,2.0757056429825327,386.0,1.5537223340040243
1436,47,1000,5000,1000000,1e-08,1e-08,0.001,7056,1381,1584,869803459,50,6,False,,,,,,,,,,,,,,,,,,,,,
1437,47,1000,5000,1000000,1e-08,1e-08,0.001,7056,1381,1584,869803459,100,6,False,,,,,,,,,,,,,,,,,,,,,
1438,47,1000,5000,1000000,1e-08,1e-08,0.001,7056,1381,1584,869803459,500,6,False,,,,,,,,,,,,,,,,,,,,,
1439,47,1000,5000,1000000,1e-08,1e-08,0.001,7056,1381,1584,869803459,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1440,48,1000,5000,10000,1e-08,1e-08,0.0,2064,18,11,1120544004,12,6,False,,,,,,,,,,,,,,,,,,,,,
1441,48,1000,5000,10000,1e-08,1e-08,0.0,2064,18,11,1120544004,50,6,True,3.5,5.0,8565.699955753023,8565.699955753023,4.237959006097857,8565.699955753023,4424.0,8565.699955753023,48181248.0,4.47213595499958,2.0,4.7953303015180495,3.0,2.25,,5.6,0.6499999999999999,1.0,5.385164807134504,7.0,3.8
1442,48,1000,5000,10000,1e-08,1e-08,0.0,2064,18,11,1120544004,100,6,False,,,,,,,,,,,,,,,,,,,,,
1443,48,1000,5000,10000,1e-08,1e-08,0.0,2064,18,11,1120544004,500,6,True,3.5,5.0,8408.199955753023,8408.199955753023,4.237959006097857,8408.199955753023,4424.0,8408.199955753023,52432896.0,4.47213595499958,2.0,4.7953303015180495,3.0,2.25,,5.6,5.13,1.0,5.385164807134504,7.0,3.8
1444,48,1000,5000,10000,1e-08,1e-08,0.0,2064,18,11,1120544004,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1445,48,1000,5000,10000,1e-08,1e-08,0.001,2064,18,11,1120544004,12,6,True,3.5,5.0,8576.199955753023,8576.199955753023,4.237959006097857,8576.199955753023,4424.0,8576.199955753023,47292416.0,4.47213595499958,2.0,4.7953303015180495,3.0,2.25,,5.6,0.5,1.0,5.385164807134504,7.0,3.8
1446,48,1000,5000,10000,1e-08,1e-08,0.001,2064,18,11,1120544004,50,6,False,,,,,,,,,,,,,,,,,,,,,
1447,48,1000,5000,10000,1e-08,1e-08,0.001,2064,18,11,1120544004,100,6,False,,,,,,,,,,,,,,,,,,,,,
1448,48,1000,5000,10000,1e-08,1e-08,0.001,2064,18,11,1120544004,500,6,False,,,,,,,,,,,,,,,,,,,,,
1449,48,1000,5000,10000,1e-08,1e-08,0.001,2064,18,11,1120544004,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1450,48,1000,5000,100000,1e-08,1e-08,0.0,2566,163,187,1553548340,12,6,True,4.05,13.0,27222.025857647364,27222.364746536252,2.803331539576943,27222.36474653626,10464.0,27222.025857647368,48390144.0,2.860991920433064,2.2444444444444445,3.017890462195754,3.2666666666666666,9.3475,0.8863636363636364,3.38,2.4299999999999997,0.8855555555555558,2.8196169331874903,81.0,2.246666666666666
1451,48,1000,5000,100000,1e-08,1e-08,0.0,2566,163,187,1553548340,50,6,False,,,,,,,,,,,,,,,,,,,,,
1452,48,1000,5000,100000,1e-08,1e-08,0.0,2566,163,187,1553548340,100,6,False,,,,,,,,,,,,,,,,,,,,,
1453,48,1000,5000,100000,1e-08,1e-08,0.0,2566,163,187,1553548340,500,6,False,,,,,,,,,,,,,,,,,,,,,
1454,48,1000,5000,100000,1e-08,1e-08,0.0,2566,163,187,1553548340,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1455,48,1000,5000,100000,1e-08,1e-08,0.001,2566,163,187,1553548340,12,6,False,,,,,,,,,,,,,,,,,,,,,
1456,48,1000,5000,100000,1e-08,1e-08,0.001,2566,163,187,1553548340,50,6,False,,,,,,,,,,,,,,,,,,,,,
1457,48,1000,5000,100000,1e-08,1e-08,0.001,2566,163,187,1553548340,100,6,False,,,,,,,,,,,,,,,,,,,,,
1458,48,1000,5000,100000,1e-08,1e-08,0.001,2566,163,187,1553548340,500,6,False,,,,,,,,,,,,,,,,,,,,,
1459,48,1000,5000,100000,1e-08,1e-08,0.001,2566,163,187,1553548340,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1460,48,1000,5000,1000000,1e-08,1e-08,0.0,6720,1276,1424,562152092,12,6,False,,,,,,,,,,,,,,,,,,,,,
1461,48,1000,5000,1000000,1e-08,1e-08,0.0,6720,1276,1424,562152092,50,6,True,4.29126213592233,44.0,11275.821871079112,11278.105569375946,2.319251668802108,11278.105569375948,35624.0,11275.821871079112,61190144.0,2.565496713584926,1.9878345498783454,2.5096836956851525,2.8418491484184916,24.167593552643982,0.6987577639751553,2.9021897810218977,324.28,0.6965936739659369,2.537253009258669,442.0,2.0399026763990262
1462,48,1000,5000,1000000,1e-08,1e-08,0.0,6720,1276,1424,562152092,100,6,False,,,,,,,,,,,,,,,,,,,,,
1463,48,1000,5000,1000000,1e-08,1e-08,0.0,6720,1276,1424,562152092,500,6,False,,,,,,,,,,,,,,,,,,,,,
1464,48,1000,5000,1000000,1e-08,1e-08,0.0,6720,1276,1424,562152092,1000,6,False,,,,,,,,,,,,,,,,,,,,,
1465,48,1000,5000,1000000,1e-08,1e-08,0.001,6720,1276,1424,562152092,12,6,True,4.202127659574468,39.0,11300.901248922979,11301.308275088597,2.5051849594299047,11301.308275088597,33384.0,11300.901248922979,53624832.0,2.588889260425498,1.9951338199513382,2.6474012465518513,2.8175182481751824,24.629357175192396,0.6973293768545994,2.9547445255474454,23.46,0.7474452554744525,2.614169532497549,395.0,2.1187347931873477
1466,48,1000,5000,1000000,1e-08,1e-08,0.001,6720,1276,1424,562152092,50,6,False,,,,,,,,,,,,,,,,,,,,,
1467,48,1000,5000,1000000,1e-08,1e-08,0.001,6720,1276,1424,562152092,100,6,False,,,,,,,,,,,,,,,,,,,,,
