Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_param,edges,n_trees,n_sites,seed,sim_tool,selection_coefficient,dominance_coefficient,output_frequency,output_after_generations,tsinfer_completed,fastARG_completed,ARGweaver_completed,RentPlus_completed,RentPlus_cputime,RentPlus_memory,RentPlus_0_wRFunrooted,RentPlus_0_RFrooted,RentPlus_0_SPRunrooted,RentPlus_0_pathunrooted,RentPlus_0_wRFrooted,RentPlus_0_RFunrooted,RentPlus_0_KCrooted,fastARG_edges,fastARG_0_SPRunrooted,fastARG_cputime,fastARG_0_KCrooted,fastARG_0_pathunrooted,fastARG_0_wRFunrooted,fastARG_memory,fastARG_0_wRFrooted,fastARG_0_RFrooted,fastARG_ts_filesize,fastARG_0_RFunrooted,tsinfer_max_polytomy,tsinfer_2_RFunrooted,tsinfer_0_KCrooted,tsinfer_0_RFunrooted,tsinfer_0_SPRunrooted,tsinfer_edges,tsinfer_ts_filesize,tsinfer_2_pathunrooted,tsinfer_0_wRFrooted,tsinfer_cputime,tsinfer_2_wRFrooted,tsinfer_2_RFrooted,tsinfer_0_pathunrooted,tsinfer_2_KCrooted,tsinfer_2_wRFunrooted,tsinfer_memory,tsinfer_var_polytomy,tsinfer_mean_polytomy,tsinfer_2_SPRunrooted,tsinfer_0_RFrooted,tsinfer_0_wRFunrooted,ARGweaver_0_wRFrooted,ARGweaver_0_RFrooted,ARGweaver_0_KCrooted,ARGweaver_edges,ARGweaver_0_wRFunrooted,ARGweaver_ts_filesize,ARGweaver_0_SPRunrooted,ARGweaver_cputime,ARGweaver_0_RFunrooted,ARGweaver_iterations,ARGweaver_memory,ARGweaver_0_pathunrooted
1240,20,15,5000,100000,1e-08,6.804457946348874e-07,0,90,26,2398,687209714,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,20,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,90,26,2398,687209714,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,20,15,5000,100000,1e-08,6.804457946348874e-07,0,33,3,225,687209714,ftprime,0.1,0.5,1.0,0,False,False,False,True,5.59,198492160.0,,5.7537533715211975,1.478937706370805,8.049276618539713,,3.737443208419567,8.829469356975723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,20,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,33,3,225,687209714,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,20,15,5000,100000,1e-08,6.804457946348874e-07,0,52,8,367,687209714,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,20,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,52,8,367,687209714,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,20,15,5000,100000,1e-08,6.804457946348874e-07,0,87,17,1019,687209714,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,20,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,87,17,1019,687209714,ftprime,0.1,0.5,1.0,1000,False,False,False,True,14.49,517730304.0,,13.985886855685335,2.913010306738952,17.61929572099679,,11.545773157107858,16.86825640587094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,20,15,5000,100000,1e-08,3.5000000000000016e-06,0,170,48,20256,338142864,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,20,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,170,48,20256,338142864,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,20,15,5000,100000,1e-08,3.5000000000000016e-06,0,132,38,16784,338142864,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,20,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,132,38,16784,338142864,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,20,15,5000,100000,1e-08,3.5000000000000016e-06,0,120,37,17441,338142864,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,20,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,120,37,17441,338142864,ftprime,0.1,0.5,0.8,0,False,True,False,True,68.81,2759094272.0,,11.100026505020148,,18.13924660366703,,10.573900911472998,13.32374445421659,2621.0,,1.15,16.543939072813647,19.953468223162258,53541.253939358445,3760128.0,53558.882403268195,15.100917255690616,786220.0,12.34535907525699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,20,15,5000,100000,1e-08,3.5000000000000016e-06,0,39,6,1537,338142864,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,20,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,39,6,1537,338142864,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,20,15,5000,100000,1e-08,3.5000000000000016e-06,0,34,3,1629,338142864,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,20,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,34,3,1629,338142864,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,20,15,5000,100000,1e-08,3.5000000000000016e-06,0,58,10,5204,338142864,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,20,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,58,10,5204,338142864,ftprime,0.1,0.5,1.0,1000,True,False,False,False,,,,,,,,,,,,,,,,,,,,,36.0,8.375086176885656,9.913489677556326,7.628869912965649,2.2161028965117713,529.0,233556.0,13.135879188329545,15014.276837346193,1.74,15014.276837346193,9.797390656979195,13.099417592038769,11.186729865317547,15012.741659930316,60923904.0,43.66655815972222,5.510416666666667,2.1675818815909023,8.919581160107304,15012.741659930316,,,,,,,,,,,,
1260,21,15,5000,100000,1e-08,4.999999999999999e-09,0,172,52,28,558402106,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,21,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,172,52,28,558402106,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,21,15,5000,100000,1e-08,4.999999999999999e-09,0,158,48,34,558402106,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,21,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,158,48,34,558402106,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,21,15,5000,100000,1e-08,4.999999999999999e-09,0,84,27,20,558402106,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,21,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,84,27,20,558402106,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,21,15,5000,100000,1e-08,4.999999999999999e-09,0,82,23,7,558402106,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,21,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,82,23,7,558402106,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,21,15,5000,100000,1e-08,4.999999999999999e-09,0,75,20,6,558402106,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,21,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,75,20,6,558402106,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,21,15,5000,100000,1e-08,4.999999999999999e-09,0,61,10,9,558402106,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,21,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,61,10,9,558402106,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,21,15,5000,100000,1e-08,2.5718433618052004e-08,0,171,45,107,1332904594,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,21,15,5000,100000,1e-08,2.5718433618052004e-08,EmpiricalErrorPlatinum1000G,171,45,107,1332904594,ftprime,0.1,0.5,0.2,0,False,True,False,True,2.2800000000000002,84901888.0,,12.713204579717258,3.1751128007110396,13.170414004390905,,11.192236120693337,10.83326904713635,169.0,2.9881377341141864,0.0,13.16624103847269,12.422956743369951,45200.38555129067,2035712.0,45206.64484764285,12.762520434485582,15820.0,10.244289712496572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,21,15,5000,100000,1e-08,2.5718433618052004e-08,0,121,34,80,1332904594,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,21,15,5000,100000,1e-08,2.5718433618052004e-08,EmpiricalErrorPlatinum1000G,121,34,80,1332904594,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,21,15,5000,100000,1e-08,2.5718433618052004e-08,0,84,25,79,1332904594,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,21,15,5000,100000,1e-08,2.5718433618052004e-08,EmpiricalErrorPlatinum1000G,84,25,79,1332904594,ftprime,0.1,0.5,0.8,0,False,True,True,False,,,,,,,,,,42.0,4.454130800577456,0.0,28.388019691278032,33.72184771063941,25850.75297929538,2052096.0,25857.3487449779,22.535330819687037,9604.0,18.691578779004484,,,,,,,,,,,,,,,,,,,,,,22578.692620403206,19.371006255932688,16.798710582819094,109.9,22398.299067015956,9391.2,4.5182942841462195,2497.8399999999997,19.006164607516205,"0,20,40,60,80,100,120,140,160,180",241971200.0,25.258896660758513
1278,21,15,5000,100000,1e-08,2.5718433618052004e-08,0,37,5,19,1332904594,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,21,15,5000,100000,1e-08,2.5718433618052004e-08,EmpiricalErrorPlatinum1000G,37,5,19,1332904594,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,21,15,5000,100000,1e-08,2.5718433618052004e-08,0,42,5,10,1332904594,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,21,15,5000,100000,1e-08,2.5718433618052004e-08,EmpiricalErrorPlatinum1000G,42,5,10,1332904594,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,21,15,5000,100000,1e-08,2.5718433618052004e-08,0,70,12,48,1332904594,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,21,15,5000,100000,1e-08,2.5718433618052004e-08,EmpiricalErrorPlatinum1000G,70,12,48,1332904594,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,21,15,5000,100000,1e-08,1.3228756555322952e-07,0,258,70,1039,1467228203,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,21,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,258,70,1039,1467228203,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,21,15,5000,100000,1e-08,1.3228756555322952e-07,0,209,57,904,1467228203,ftprime,0.1,0.5,0.5,0,False,True,False,False,,,,,,,,,,108.0,3.161058469274491,0.0,16.459976858994583,22.922384928273292,67405.1349568475,2146304.0,67408.2965604287,13.392108727037526,45204.0,11.842740493596121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,21,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,209,57,904,1467228203,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,21,15,5000,100000,1e-08,1.3228756555322952e-07,0,94,27,578,1467228203,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,21,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,94,27,578,1467228203,ftprime,0.1,0.5,0.8,0,True,False,False,False,,,,,,,,,,,,,,,,,,,,,18.0,19.947314503237447,16.54290782867651,10.986929152302972,,70.0,32332.0,23.93161081612139,41555.11474516357,1.02,41555.11474516358,20.059338837032808,36.16017945865479,17.819724344728918,41554.881514198685,58753024.0,41.50413223140496,6.363636363636363,4.81560040642781,11.093813265024703,41554.88151419869,,,,,,,,,,,,
1290,21,15,5000,100000,1e-08,1.3228756555322952e-07,0,49,9,171,1467228203,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,21,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,49,9,171,1467228203,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,21,15,5000,100000,1e-08,1.3228756555322952e-07,0,42,5,74,1467228203,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,21,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,42,5,74,1467228203,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,21,15,5000,100000,1e-08,1.3228756555322952e-07,0,94,20,269,1467228203,ftprime,0.1,0.5,1.0,1000,False,True,False,False,,,,,,,,,,45.0,3.414304289342797,0.0,16.854735432827898,20.354366650718884,18331.086086971165,1986560.0,18332.832847271406,16.07769132206444,17348.0,13.577783520491693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,21,15,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,94,20,269,1467228203,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,21,15,5000,100000,1e-08,6.804457946348874e-07,0,134,36,3894,691689745,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,21,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,134,36,3894,691689745,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,21,15,5000,100000,1e-08,6.804457946348874e-07,0,130,35,3394,691689745,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,21,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,130,35,3394,691689745,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,21,15,5000,100000,1e-08,6.804457946348874e-07,0,59,15,1753,691689745,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,21,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,59,15,1753,691689745,ftprime,0.1,0.5,0.8,0,True,False,False,False,,,,,,,,,,,,,,,,,,,,,45.0,16.674870793524743,15.938259567488123,10.382484522192465,,166.0,82916.0,23.945902567314636,26598.76985187101,1.08,26598.76985187101,16.7099340849661,32.985871381535254,17.069731079256506,26598.763277517683,59826176.0,71.36271808999082,5.03030303030303,3.9668678523773466,10.414136856554826,26598.763277517686,,,,,,,,,,,,
1302,21,15,5000,100000,1e-08,6.804457946348874e-07,0,39,5,511,691689745,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,21,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,39,5,511,691689745,ftprime,0.1,0.5,1.0,0,False,False,False,True,11.15,334004224.0,,11.196178980346446,2.2613158810100016,15.693485141062377,,9.089561378468042,17.571825980999467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,21,15,5000,100000,1e-08,6.804457946348874e-07,0,52,9,765,691689745,ftprime,0.1,0.5,1.0,200,True,False,False,False,,,,,,,,,,,,,,,,,,,,,8.0,11.095034456368065,15.031775627573575,8.084269972290777,,37.0,38812.0,15.457494316571196,11189.18428357754,1.23,11189.184283577542,12.506864604622221,20.18744102720387,14.30798862174235,11187.126063596252,59027456.0,3.576388888888889,3.0833333333333335,3.0665480631815742,9.227294715710428,11187.126063596252,,,,,,,,,,,,
1305,21,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,52,9,765,691689745,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,21,15,5000,100000,1e-08,6.804457946348874e-07,0,73,14,965,691689745,ftprime,0.1,0.5,1.0,1000,False,False,False,True,14.59,539832320.0,,8.758145395668146,1.6417074359500037,12.748862296024411,,6.379352597933162,14.717841034010641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,21,15,5000,100000,1e-08,6.804457946348874e-07,EmpiricalErrorPlatinum1000G,73,14,965,691689745,ftprime,0.1,0.5,1.0,1000,True,False,False,False,,,,,,,,,,,,,,,,,,,,,22.0,7.664560310549641,11.524772913006878,6.302490286460223,,159.0,51284.0,13.484392187497951,14156.602410787787,1.07,14156.602410787786,9.190152079096825,15.247756490288142,10.629540124422284,14156.328647446073,58540032.0,17.72242512783053,4.297297297297297,1.9559035253041444,7.247870310943388,14156.328647446071,,,,,,,,,,,,
1308,21,15,5000,100000,1e-08,3.5000000000000016e-06,0,201,57,23330,1930685648,ftprime,0.1,0.5,0.2,0,True,False,False,False,,,,,,,,,,,,,,,,,,,,,29.0,0.3202119000509514,0.358206165978235,0.3178380078749547,0.13963228294002217,258.0,949900.0,0.7446790828924994,66347.38254424586,3.83,66347.38254424585,0.3361951584056645,0.7480687057394307,0.35899785872086515,66347.33512299955,88793088.0,16.29861111111111,3.5833333333333335,0.1430363165933701,0.333821266229668,66347.33512299956,,,,,,,,,,,,
1309,21,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,201,57,23330,1930685648,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,21,15,5000,100000,1e-08,3.5000000000000016e-06,0,154,46,18968,1930685648,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,21,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,154,46,18968,1930685648,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,21,15,5000,100000,1e-08,3.5000000000000016e-06,0,64,19,10014,1930685648,ftprime,0.1,0.5,0.8,0,True,False,False,True,1468.15,8936931328.0,,2.764375185853907,1.2417074170741706,6.415377973701022,,2.764375185853907,5.624446174311769,,,,,,,,,,,,3.0,2.2928064531054284,3.324295227129442,1.6656591560407303,,27.0,408436.0,5.362805760994662,28730.2104328591,2.0700000000000003,28730.2104328591,2.2928064531054284,8.61745003584079,3.4792883228079603,28730.2104328591,65671168.0,0.1875,2.25,1.103341177412779,1.6656591560407303,28730.2104328591,,,,,,,,,,,,
1313,21,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,64,19,10014,1930685648,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,21,15,5000,100000,1e-08,3.5000000000000016e-06,0,38,4,923,1930685648,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,21,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,38,4,923,1930685648,ftprime,0.1,0.5,1.0,0,True,False,False,False,,,,,,,,,,,,,,,,,,,,,7.0,2.0326861294289094,3.549338508152304,2.069321910680649,0.3715524623048557,60.0,45876.0,4.110210992529562,2604.8297704980373,1.08,2604.829770498037,3.024864144309487,3.983500052264675,5.689693900018644,2604.829770498037,58261504.0,2.1,3.0,0.5251930435526208,2.699210825508369,2604.8297704980373,,,,,,,,,,,,
1316,21,15,5000,100000,1e-08,3.5000000000000016e-06,0,95,25,9311,1930685648,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,21,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,95,25,9311,1930685648,ftprime,0.1,0.5,1.0,200,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,21,15,5000,100000,1e-08,3.5000000000000016e-06,0,96,22,5975,1930685648,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,21,15,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,96,22,5975,1930685648,ftprime,0.1,0.5,1.0,1000,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,22,15,5000,100000,1e-08,4.999999999999999e-09,0,235,64,40,867599895,ftprime,0.1,0.5,0.2,0,False,True,False,False,,,,,,,,,,73.0,2.5855517684418867,0.0,15.492813165901829,13.584705395045777,72636.55766744752,2060288.0,72641.746130123,13.579715370133414,9348.0,10.623506341558532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,22,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,235,64,40,867599895,ftprime,0.1,0.5,0.2,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,22,15,5000,100000,1e-08,4.999999999999999e-09,0,175,47,32,867599895,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,22,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,175,47,32,867599895,ftprime,0.1,0.5,0.5,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,22,15,5000,100000,1e-08,4.999999999999999e-09,0,77,22,20,867599895,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,22,15,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,77,22,20,867599895,ftprime,0.1,0.5,0.8,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,22,15,5000,100000,1e-08,4.999999999999999e-09,0,46,7,3,867599895,ftprime,0.1,0.5,1.0,0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
