,dataset,population,region,sample,sample_edges,strand
3315,1kg,STU,SAS,HG03673,689,1
3316,1kg,STU,SAS,HG03679,635,0
3317,1kg,STU,SAS,HG03679,649,1
3318,1kg,STU,SAS,HG03680,707,0
3319,1kg,STU,SAS,HG03680,687,1
3320,1kg,STU,SAS,HG03681,747,0
3321,1kg,STU,SAS,HG03681,716,1
3322,1kg,STU,SAS,HG03684,668,0
3323,1kg,STU,SAS,HG03684,713,1
3324,1kg,STU,SAS,HG03685,748,0
3325,1kg,STU,SAS,HG03685,717,1
3326,1kg,STU,SAS,HG03686,701,0
3327,1kg,STU,SAS,HG03686,688,1
3328,1kg,STU,SAS,HG03687,705,0
3329,1kg,STU,SAS,HG03687,701,1
3330,1kg,STU,SAS,HG03689,599,0
3331,1kg,STU,SAS,HG03689,620,1
3332,1kg,STU,SAS,HG03690,703,0
3333,1kg,STU,SAS,HG03690,638,1
3334,1kg,STU,SAS,HG03691,715,0
3335,1kg,STU,SAS,HG03691,710,1
3336,1kg,STU,SAS,HG03692,638,0
3337,1kg,STU,SAS,HG03692,532,1
3338,1kg,STU,SAS,HG03693,624,0
3339,1kg,STU,SAS,HG03693,641,1
3340,1kg,STU,SAS,HG03694,692,0
3341,1kg,STU,SAS,HG03694,691,1
3342,1kg,STU,SAS,HG03695,662,0
3343,1kg,STU,SAS,HG03695,576,1
3344,1kg,STU,SAS,HG03696,664,0
3345,1kg,STU,SAS,HG03696,632,1
3346,1kg,STU,SAS,HG03697,689,0
3347,1kg,STU,SAS,HG03697,726,1
3348,1kg,STU,SAS,HG03698,729,0
3349,1kg,STU,SAS,HG03698,733,1
3350,1kg,PJL,SAS,HG03702,675,0
3351,1kg,PJL,SAS,HG03702,780,1
3352,1kg,PJL,SAS,HG03703,666,0
3353,1kg,PJL,SAS,HG03703,629,1
3354,1kg,PJL,SAS,HG03705,632,0
3355,1kg,PJL,SAS,HG03705,791,1
3356,1kg,PJL,SAS,HG03706,633,0
3357,1kg,PJL,SAS,HG03706,653,1
3358,1kg,PJL,SAS,HG03708,678,0
3359,1kg,PJL,SAS,HG03708,635,1
3360,1kg,PJL,SAS,HG03709,588,0
3361,1kg,PJL,SAS,HG03709,668,1
3362,1kg,STU,SAS,HG03711,530,0
3363,1kg,STU,SAS,HG03711,587,1
3364,1kg,ITU,SAS,HG03713,664,0
3365,1kg,ITU,SAS,HG03713,695,1
3366,1kg,ITU,SAS,HG03714,709,0
3367,1kg,ITU,SAS,HG03714,708,1
3368,1kg,ITU,SAS,HG03716,732,0
3369,1kg,ITU,SAS,HG03716,694,1
3370,1kg,ITU,SAS,HG03717,582,0
3371,1kg,ITU,SAS,HG03717,548,1
3372,1kg,ITU,SAS,HG03718,571,0
3373,1kg,ITU,SAS,HG03718,607,1
3374,1kg,ITU,SAS,HG03720,763,0
3375,1kg,ITU,SAS,HG03720,723,1
3376,1kg,ITU,SAS,HG03722,671,0
3377,1kg,ITU,SAS,HG03722,707,1
3378,1kg,ITU,SAS,HG03727,738,0
3379,1kg,ITU,SAS,HG03727,678,1
3380,1kg,ITU,SAS,HG03729,482,0
3381,1kg,ITU,SAS,HG03729,661,1
3382,1kg,ITU,SAS,HG03730,739,0
3383,1kg,ITU,SAS,HG03730,811,1
3384,1kg,ITU,SAS,HG03731,615,0
3385,1kg,ITU,SAS,HG03731,627,1
3386,1kg,STU,SAS,HG03733,322,0
3387,1kg,STU,SAS,HG03733,257,1
3388,1kg,STU,SAS,HG03736,691,0
3389,1kg,STU,SAS,HG03736,641,1
3390,1kg,STU,SAS,HG03738,550,0
3391,1kg,STU,SAS,HG03738,652,1
3392,1kg,STU,SAS,HG03740,628,0
3393,1kg,STU,SAS,HG03740,630,1
3394,1kg,STU,SAS,HG03741,634,0
3395,1kg,STU,SAS,HG03741,595,1
3396,1kg,ITU,SAS,HG03742,745,0
3397,1kg,ITU,SAS,HG03742,728,1
3398,1kg,STU,SAS,HG03743,763,0
3399,1kg,STU,SAS,HG03743,785,1
3400,1kg,STU,SAS,HG03744,747,0
3401,1kg,STU,SAS,HG03744,645,1
3402,1kg,STU,SAS,HG03745,676,0
3403,1kg,STU,SAS,HG03745,656,1
3404,1kg,STU,SAS,HG03746,708,0
3405,1kg,STU,SAS,HG03746,736,1
3406,1kg,STU,SAS,HG03750,649,0
3407,1kg,STU,SAS,HG03750,234,1
3408,1kg,STU,SAS,HG03752,552,0
3409,1kg,STU,SAS,HG03752,627,1
3410,1kg,STU,SAS,HG03753,760,0
3411,1kg,STU,SAS,HG03753,762,1
3412,1kg,STU,SAS,HG03754,564,0
3413,1kg,STU,SAS,HG03754,226,1
3414,1kg,STU,SAS,HG03755,658,0
3415,1kg,STU,SAS,HG03755,688,1
3416,1kg,STU,SAS,HG03756,694,0
3417,1kg,STU,SAS,HG03756,652,1
3418,1kg,STU,SAS,HG03757,862,0
3419,1kg,STU,SAS,HG03757,781,1
3420,1kg,STU,SAS,HG03760,743,0
3421,1kg,STU,SAS,HG03760,762,1
3422,1kg,PJL,SAS,HG03762,775,0
3423,1kg,PJL,SAS,HG03762,742,1
3424,1kg,PJL,SAS,HG03765,871,0
3425,1kg,PJL,SAS,HG03765,849,1
3426,1kg,PJL,SAS,HG03767,767,0
3427,1kg,PJL,SAS,HG03767,815,1
3428,1kg,ITU,SAS,HG03770,749,0
3429,1kg,ITU,SAS,HG03770,734,1
3430,1kg,ITU,SAS,HG03771,684,0
3431,1kg,ITU,SAS,HG03771,696,1
3432,1kg,ITU,SAS,HG03772,602,0
3433,1kg,ITU,SAS,HG03772,569,1
3434,1kg,ITU,SAS,HG03773,557,0
3435,1kg,ITU,SAS,HG03773,565,1
3436,1kg,ITU,SAS,HG03774,859,0
3437,1kg,ITU,SAS,HG03774,834,1
3438,1kg,ITU,SAS,HG03775,773,0
3439,1kg,ITU,SAS,HG03775,646,1
3440,1kg,ITU,SAS,HG03777,671,0
3441,1kg,ITU,SAS,HG03777,669,1
3442,1kg,ITU,SAS,HG03778,758,0
3443,1kg,ITU,SAS,HG03778,780,1
3444,1kg,ITU,SAS,HG03779,766,0
3445,1kg,ITU,SAS,HG03779,778,1
3446,1kg,ITU,SAS,HG03780,643,0
3447,1kg,ITU,SAS,HG03780,637,1
3448,1kg,ITU,SAS,HG03781,796,0
3449,1kg,ITU,SAS,HG03781,816,1
3450,1kg,ITU,SAS,HG03782,638,0
3451,1kg,ITU,SAS,HG03782,653,1
3452,1kg,ITU,SAS,HG03784,535,0
3453,1kg,ITU,SAS,HG03784,589,1
3454,1kg,ITU,SAS,HG03785,586,0
3455,1kg,ITU,SAS,HG03785,566,1
3456,1kg,ITU,SAS,HG03786,534,0
3457,1kg,ITU,SAS,HG03786,586,1
3458,1kg,ITU,SAS,HG03787,715,0
3459,1kg,ITU,SAS,HG03787,770,1
3460,1kg,ITU,SAS,HG03788,697,0
3461,1kg,ITU,SAS,HG03788,725,1
3462,1kg,ITU,SAS,HG03789,714,0
3463,1kg,ITU,SAS,HG03789,757,1
3464,1kg,ITU,SAS,HG03790,677,0
3465,1kg,ITU,SAS,HG03790,671,1
3466,1kg,ITU,SAS,HG03792,678,0
3467,1kg,ITU,SAS,HG03792,723,1
3468,1kg,BEB,SAS,HG03793,664,0
3469,1kg,BEB,SAS,HG03793,698,1
3470,1kg,BEB,SAS,HG03796,764,0
3471,1kg,BEB,SAS,HG03796,741,1
3472,1kg,BEB,SAS,HG03800,720,0
3473,1kg,BEB,SAS,HG03800,726,1
3474,1kg,BEB,SAS,HG03802,661,0
3475,1kg,BEB,SAS,HG03802,706,1
3476,1kg,BEB,SAS,HG03803,666,0
3477,1kg,BEB,SAS,HG03803,679,1
3478,1kg,BEB,SAS,HG03805,671,0
3479,1kg,BEB,SAS,HG03805,728,1
3480,1kg,BEB,SAS,HG03808,723,0
3481,1kg,BEB,SAS,HG03808,775,1
3482,1kg,BEB,SAS,HG03809,731,0
3483,1kg,BEB,SAS,HG03809,748,1
3484,1kg,BEB,SAS,HG03812,717,0
3485,1kg,BEB,SAS,HG03812,690,1
3486,1kg,BEB,SAS,HG03814,777,0
3487,1kg,BEB,SAS,HG03814,743,1
3488,1kg,BEB,SAS,HG03815,645,0
3489,1kg,BEB,SAS,HG03815,734,1
3490,1kg,BEB,SAS,HG03817,717,0
3491,1kg,BEB,SAS,HG03817,712,1
3492,1kg,BEB,SAS,HG03821,782,0
3493,1kg,BEB,SAS,HG03821,818,1
3494,1kg,BEB,SAS,HG03823,695,0
3495,1kg,BEB,SAS,HG03823,737,1
3496,1kg,BEB,SAS,HG03824,735,0
3497,1kg,BEB,SAS,HG03824,754,1
3498,1kg,BEB,SAS,HG03826,737,0
3499,1kg,BEB,SAS,HG03826,768,1
3500,1kg,BEB,SAS,HG03829,712,0
3501,1kg,BEB,SAS,HG03829,718,1
3502,1kg,BEB,SAS,HG03830,663,0
3503,1kg,BEB,SAS,HG03830,737,1
3504,1kg,BEB,SAS,HG03832,728,0
3505,1kg,BEB,SAS,HG03832,691,1
3506,1kg,BEB,SAS,HG03833,696,0
3507,1kg,BEB,SAS,HG03833,645,1
3508,1kg,STU,SAS,HG03836,556,0
3509,1kg,STU,SAS,HG03836,613,1
3510,1kg,STU,SAS,HG03837,608,0
3511,1kg,STU,SAS,HG03837,525,1
3512,1kg,STU,SAS,HG03838,734,0
3513,1kg,STU,SAS,HG03838,731,1
3514,1kg,STU,SAS,HG03844,652,0
3515,1kg,STU,SAS,HG03844,720,1
3516,1kg,STU,SAS,HG03846,597,0
3517,1kg,STU,SAS,HG03846,674,1
3518,1kg,STU,SAS,HG03848,657,0
3519,1kg,STU,SAS,HG03848,600,1
3520,1kg,STU,SAS,HG03849,597,0
3521,1kg,STU,SAS,HG03849,714,1
3522,1kg,STU,SAS,HG03850,688,0
3523,1kg,STU,SAS,HG03850,743,1
3524,1kg,STU,SAS,HG03851,752,0
3525,1kg,STU,SAS,HG03851,643,1
3526,1kg,STU,SAS,HG03854,414,0
3527,1kg,STU,SAS,HG03854,545,1
3528,1kg,STU,SAS,HG03856,824,0
3529,1kg,STU,SAS,HG03856,742,1
3530,1kg,STU,SAS,HG03857,764,0
3531,1kg,STU,SAS,HG03857,754,1
3532,1kg,STU,SAS,HG03858,761,0
3533,1kg,STU,SAS,HG03858,676,1
3534,1kg,ITU,SAS,HG03861,634,0
3535,1kg,ITU,SAS,HG03861,625,1
3536,1kg,ITU,SAS,HG03862,612,0
3537,1kg,ITU,SAS,HG03862,586,1
3538,1kg,ITU,SAS,HG03863,773,0
3539,1kg,ITU,SAS,HG03863,720,1
3540,1kg,ITU,SAS,HG03864,655,0
3541,1kg,ITU,SAS,HG03864,602,1
3542,1kg,ITU,SAS,HG03866,618,0
3543,1kg,ITU,SAS,HG03866,701,1
3544,1kg,ITU,SAS,HG03867,743,0
3545,1kg,ITU,SAS,HG03867,780,1
3546,1kg,ITU,SAS,HG03868,640,0
3547,1kg,ITU,SAS,HG03868,645,1
3548,1kg,ITU,SAS,HG03869,701,0
3549,1kg,ITU,SAS,HG03869,683,1
3550,1kg,ITU,SAS,HG03870,695,0
3551,1kg,ITU,SAS,HG03870,672,1
3552,1kg,ITU,SAS,HG03871,736,0
3553,1kg,ITU,SAS,HG03871,643,1
3554,1kg,ITU,SAS,HG03872,701,0
3555,1kg,ITU,SAS,HG03872,744,1
3556,1kg,ITU,SAS,HG03873,360,0
3557,1kg,ITU,SAS,HG03873,393,1
3558,1kg,ITU,SAS,HG03874,789,0
3559,1kg,ITU,SAS,HG03874,791,1
3560,1kg,ITU,SAS,HG03875,687,0
3561,1kg,ITU,SAS,HG03875,661,1
3562,1kg,ITU,SAS,HG03882,677,0
3563,1kg,ITU,SAS,HG03882,701,1
3564,1kg,STU,SAS,HG03884,673,0
3565,1kg,STU,SAS,HG03884,753,1
3566,1kg,STU,SAS,HG03885,542,0
3567,1kg,STU,SAS,HG03885,617,1
3568,1kg,STU,SAS,HG03886,617,0
3569,1kg,STU,SAS,HG03886,548,1
3570,1kg,STU,SAS,HG03887,732,0
3571,1kg,STU,SAS,HG03887,673,1
3572,1kg,STU,SAS,HG03888,698,0
3573,1kg,STU,SAS,HG03888,656,1
3574,1kg,STU,SAS,HG03890,589,0
3575,1kg,STU,SAS,HG03890,624,1
3576,1kg,STU,SAS,HG03894,556,0
3577,1kg,STU,SAS,HG03894,588,1
3578,1kg,STU,SAS,HG03895,561,0
3579,1kg,STU,SAS,HG03895,570,1
3580,1kg,STU,SAS,HG03896,663,0
3581,1kg,STU,SAS,HG03896,506,1
3582,1kg,STU,SAS,HG03897,636,0
3583,1kg,STU,SAS,HG03897,625,1
3584,1kg,STU,SAS,HG03898,575,0
3585,1kg,STU,SAS,HG03898,611,1
3586,1kg,STU,SAS,HG03899,251,0
3587,1kg,STU,SAS,HG03899,251,1
3588,1kg,STU,SAS,HG03900,495,0
3589,1kg,STU,SAS,HG03900,483,1
3590,1kg,BEB,SAS,HG03902,677,0
3591,1kg,BEB,SAS,HG03902,718,1
3592,1kg,BEB,SAS,HG03905,697,0
3593,1kg,BEB,SAS,HG03905,652,1
3594,1kg,BEB,SAS,HG03907,686,0
3595,1kg,BEB,SAS,HG03907,708,1
3596,1kg,BEB,SAS,HG03908,732,0
3597,1kg,BEB,SAS,HG03908,760,1
3598,1kg,BEB,SAS,HG03910,734,0
3599,1kg,BEB,SAS,HG03910,749,1
3600,1kg,BEB,SAS,HG03911,696,0
3601,1kg,BEB,SAS,HG03911,636,1
3602,1kg,BEB,SAS,HG03913,781,0
3603,1kg,BEB,SAS,HG03913,752,1
3604,1kg,BEB,SAS,HG03914,686,0
3605,1kg,BEB,SAS,HG03914,652,1
3606,1kg,BEB,SAS,HG03916,760,0
3607,1kg,BEB,SAS,HG03916,749,1
3608,1kg,BEB,SAS,HG03917,673,0
3609,1kg,BEB,SAS,HG03917,717,1
3610,1kg,BEB,SAS,HG03919,673,0
3611,1kg,BEB,SAS,HG03919,744,1
3612,1kg,BEB,SAS,HG03920,655,0
3613,1kg,BEB,SAS,HG03920,704,1
3614,1kg,BEB,SAS,HG03922,747,0
3615,1kg,BEB,SAS,HG03922,932,1
3616,1kg,BEB,SAS,HG03925,744,0
3617,1kg,BEB,SAS,HG03925,770,1
3618,1kg,BEB,SAS,HG03926,719,0
3619,1kg,BEB,SAS,HG03926,691,1
3620,1kg,BEB,SAS,HG03928,691,0
3621,1kg,BEB,SAS,HG03928,675,1
3622,1kg,BEB,SAS,HG03931,703,0
3623,1kg,BEB,SAS,HG03931,822,1
3624,1kg,BEB,SAS,HG03934,673,0
3625,1kg,BEB,SAS,HG03934,843,1
3626,1kg,BEB,SAS,HG03937,740,0
3627,1kg,BEB,SAS,HG03937,672,1
3628,1kg,BEB,SAS,HG03940,744,0
3629,1kg,BEB,SAS,HG03940,732,1
3630,1kg,BEB,SAS,HG03941,731,0
3631,1kg,BEB,SAS,HG03941,746,1
3632,1kg,STU,SAS,HG03943,560,0
3633,1kg,STU,SAS,HG03943,640,1
3634,1kg,STU,SAS,HG03944,627,0
3635,1kg,STU,SAS,HG03944,659,1
3636,1kg,STU,SAS,HG03945,655,0
3637,1kg,STU,SAS,HG03945,652,1
3638,1kg,STU,SAS,HG03947,700,0
3639,1kg,STU,SAS,HG03947,703,1
3640,1kg,STU,SAS,HG03949,670,0
3641,1kg,STU,SAS,HG03949,665,1
3642,1kg,STU,SAS,HG03950,724,0
3643,1kg,STU,SAS,HG03950,675,1
3644,1kg,STU,SAS,HG03951,594,0
3645,1kg,STU,SAS,HG03951,600,1
3646,1kg,STU,SAS,HG03953,628,0
3647,1kg,STU,SAS,HG03953,660,1
3648,1kg,STU,SAS,HG03955,734,0
3649,1kg,STU,SAS,HG03955,642,1
3650,1kg,ITU,SAS,HG03960,698,0
3651,1kg,ITU,SAS,HG03960,693,1
3652,1kg,ITU,SAS,HG03963,777,0
3653,1kg,ITU,SAS,HG03963,732,1
3654,1kg,ITU,SAS,HG03965,710,0
3655,1kg,ITU,SAS,HG03965,754,1
3656,1kg,ITU,SAS,HG03967,660,0
3657,1kg,ITU,SAS,HG03967,714,1
3658,1kg,ITU,SAS,HG03968,656,0
3659,1kg,ITU,SAS,HG03968,693,1
3660,1kg,ITU,SAS,HG03969,790,0
3661,1kg,ITU,SAS,HG03969,703,1
3662,1kg,ITU,SAS,HG03971,663,0
3663,1kg,ITU,SAS,HG03971,685,1
3664,1kg,ITU,SAS,HG03973,727,0
3665,1kg,ITU,SAS,HG03973,707,1
3666,1kg,ITU,SAS,HG03974,642,0
3667,1kg,ITU,SAS,HG03974,759,1
3668,1kg,ITU,SAS,HG03976,680,0
3669,1kg,ITU,SAS,HG03976,687,1
3670,1kg,ITU,SAS,HG03977,695,0
3671,1kg,ITU,SAS,HG03977,728,1
3672,1kg,ITU,SAS,HG03978,686,0
3673,1kg,ITU,SAS,HG03978,687,1
3674,1kg,STU,SAS,HG03985,897,0
3675,1kg,STU,SAS,HG03985,780,1
3676,1kg,STU,SAS,HG03986,649,0
3677,1kg,STU,SAS,HG03986,655,1
3678,1kg,STU,SAS,HG03989,734,0
3679,1kg,STU,SAS,HG03989,785,1
3680,1kg,STU,SAS,HG03990,828,0
3681,1kg,STU,SAS,HG03990,785,1
3682,1kg,STU,SAS,HG03991,687,0
3683,1kg,STU,SAS,HG03991,700,1
3684,1kg,STU,SAS,HG03995,707,0
3685,1kg,STU,SAS,HG03995,657,1
3686,1kg,STU,SAS,HG03998,350,0
3687,1kg,STU,SAS,HG03998,354,1
3688,1kg,STU,SAS,HG03999,737,0
3689,1kg,STU,SAS,HG03999,686,1
3690,1kg,ITU,SAS,HG04001,802,0
3691,1kg,ITU,SAS,HG04001,863,1
3692,1kg,ITU,SAS,HG04002,740,0
3693,1kg,ITU,SAS,HG04002,717,1
3694,1kg,STU,SAS,HG04003,749,0
3695,1kg,STU,SAS,HG04003,807,1
3696,1kg,STU,SAS,HG04006,756,0
3697,1kg,STU,SAS,HG04006,764,1
3698,1kg,ITU,SAS,HG04014,747,0
3699,1kg,ITU,SAS,HG04014,713,1
3700,1kg,ITU,SAS,HG04015,721,0
3701,1kg,ITU,SAS,HG04015,707,1
3702,1kg,ITU,SAS,HG04017,538,0
3703,1kg,ITU,SAS,HG04017,635,1
3704,1kg,ITU,SAS,HG04018,668,0
3705,1kg,ITU,SAS,HG04018,655,1
3706,1kg,ITU,SAS,HG04019,547,0
3707,1kg,ITU,SAS,HG04019,626,1
3708,1kg,ITU,SAS,HG04020,699,0
3709,1kg,ITU,SAS,HG04020,703,1
3710,1kg,ITU,SAS,HG04022,746,0
3711,1kg,ITU,SAS,HG04022,693,1
3712,1kg,ITU,SAS,HG04023,628,0
3713,1kg,ITU,SAS,HG04023,628,1
3714,1kg,ITU,SAS,HG04025,610,0
3715,1kg,ITU,SAS,HG04025,677,1
3716,1kg,ITU,SAS,HG04026,556,0
3717,1kg,ITU,SAS,HG04026,584,1
3718,1kg,STU,SAS,HG04029,590,0
3719,1kg,STU,SAS,HG04029,662,1
3720,1kg,STU,SAS,HG04033,781,0
3721,1kg,STU,SAS,HG04033,753,1
3722,1kg,STU,SAS,HG04035,556,0
3723,1kg,STU,SAS,HG04035,708,1
3724,1kg,STU,SAS,HG04038,661,0
3725,1kg,STU,SAS,HG04038,762,1
3726,1kg,STU,SAS,HG04039,812,0
3727,1kg,STU,SAS,HG04039,755,1
3728,1kg,STU,SAS,HG04042,708,0
3729,1kg,STU,SAS,HG04042,553,1
3730,1kg,STU,SAS,HG04047,737,0
3731,1kg,STU,SAS,HG04047,581,1
3732,1kg,ITU,SAS,HG04054,637,0
3733,1kg,ITU,SAS,HG04054,669,1
3734,1kg,ITU,SAS,HG04056,680,0
3735,1kg,ITU,SAS,HG04056,742,1
3736,1kg,ITU,SAS,HG04059,817,0
3737,1kg,ITU,SAS,HG04059,827,1
3738,1kg,ITU,SAS,HG04060,795,0
3739,1kg,ITU,SAS,HG04060,760,1
3740,1kg,ITU,SAS,HG04061,863,0
3741,1kg,ITU,SAS,HG04061,818,1
3742,1kg,ITU,SAS,HG04062,903,0
3743,1kg,ITU,SAS,HG04062,824,1
3744,1kg,ITU,SAS,HG04063,554,0
3745,1kg,ITU,SAS,HG04063,587,1
3746,1kg,ITU,SAS,HG04070,710,0
3747,1kg,ITU,SAS,HG04070,623,1
3748,1kg,STU,SAS,HG04075,758,0
3749,1kg,STU,SAS,HG04075,584,1
3750,1kg,ITU,SAS,HG04076,772,0
3751,1kg,ITU,SAS,HG04076,722,1
3752,1kg,ITU,SAS,HG04080,733,0
3753,1kg,ITU,SAS,HG04080,700,1
3754,1kg,ITU,SAS,HG04090,753,0
3755,1kg,ITU,SAS,HG04090,682,1
3756,1kg,ITU,SAS,HG04093,629,0
3757,1kg,ITU,SAS,HG04093,647,1
3758,1kg,ITU,SAS,HG04094,875,0
3759,1kg,ITU,SAS,HG04094,829,1
3760,1kg,ITU,SAS,HG04096,571,0
3761,1kg,ITU,SAS,HG04096,554,1
3762,1kg,ITU,SAS,HG04098,707,0
3763,1kg,ITU,SAS,HG04098,798,1
3764,1kg,STU,SAS,HG04099,683,0
3765,1kg,STU,SAS,HG04099,793,1
3766,1kg,STU,SAS,HG04100,666,0
3767,1kg,STU,SAS,HG04100,733,1
3768,1kg,STU,SAS,HG04106,477,0
3769,1kg,STU,SAS,HG04106,513,1
3770,1kg,STU,SAS,HG04107,583,0
3771,1kg,STU,SAS,HG04107,520,1
3772,1kg,ITU,SAS,HG04118,647,0
3773,1kg,ITU,SAS,HG04118,701,1
3774,1kg,BEB,SAS,HG04131,707,0
3775,1kg,BEB,SAS,HG04131,757,1
3776,1kg,BEB,SAS,HG04134,850,0
3777,1kg,BEB,SAS,HG04134,860,1
3778,1kg,BEB,SAS,HG04140,739,0
3779,1kg,BEB,SAS,HG04140,764,1
3780,1kg,BEB,SAS,HG04141,752,0
3781,1kg,BEB,SAS,HG04141,775,1
3782,1kg,BEB,SAS,HG04144,735,0
3783,1kg,BEB,SAS,HG04144,711,1
3784,1kg,BEB,SAS,HG04146,691,0
3785,1kg,BEB,SAS,HG04146,693,1
3786,1kg,BEB,SAS,HG04152,593,0
3787,1kg,BEB,SAS,HG04152,601,1
3788,1kg,BEB,SAS,HG04153,701,0
3789,1kg,BEB,SAS,HG04153,736,1
3790,1kg,BEB,SAS,HG04155,711,0
3791,1kg,BEB,SAS,HG04155,718,1
3792,1kg,BEB,SAS,HG04156,703,0
3793,1kg,BEB,SAS,HG04156,724,1
3794,1kg,BEB,SAS,HG04158,800,0
3795,1kg,BEB,SAS,HG04158,776,1
3796,1kg,BEB,SAS,HG04159,710,0
3797,1kg,BEB,SAS,HG04159,686,1
3798,1kg,BEB,SAS,HG04161,661,0
3799,1kg,BEB,SAS,HG04161,793,1
3800,1kg,BEB,SAS,HG04162,729,0
3801,1kg,BEB,SAS,HG04162,752,1
3802,1kg,BEB,SAS,HG04164,750,0
3803,1kg,BEB,SAS,HG04164,695,1
3804,1kg,BEB,SAS,HG04171,719,0
3805,1kg,BEB,SAS,HG04171,756,1
3806,1kg,BEB,SAS,HG04173,747,0
3807,1kg,BEB,SAS,HG04173,706,1
3808,1kg,BEB,SAS,HG04176,745,0
3809,1kg,BEB,SAS,HG04176,720,1
3810,1kg,BEB,SAS,HG04177,783,0
3811,1kg,BEB,SAS,HG04177,800,1
3812,1kg,BEB,SAS,HG04180,735,0
3813,1kg,BEB,SAS,HG04180,705,1
3814,1kg,BEB,SAS,HG04182,829,0
3815,1kg,BEB,SAS,HG04182,770,1
3816,1kg,BEB,SAS,HG04183,743,0
3817,1kg,BEB,SAS,HG04183,715,1
3818,1kg,BEB,SAS,HG04185,827,0
3819,1kg,BEB,SAS,HG04185,805,1
3820,1kg,BEB,SAS,HG04186,657,0
3821,1kg,BEB,SAS,HG04186,728,1
3822,1kg,BEB,SAS,HG04188,762,0
3823,1kg,BEB,SAS,HG04188,768,1
3824,1kg,BEB,SAS,HG04189,761,0
3825,1kg,BEB,SAS,HG04189,735,1
3826,1kg,BEB,SAS,HG04194,694,0
3827,1kg,BEB,SAS,HG04194,726,1
3828,1kg,BEB,SAS,HG04195,717,0
3829,1kg,BEB,SAS,HG04195,754,1
3830,1kg,ITU,SAS,HG04198,667,0
3831,1kg,ITU,SAS,HG04198,654,1
3832,1kg,ITU,SAS,HG04200,654,0
3833,1kg,ITU,SAS,HG04200,676,1
3834,1kg,ITU,SAS,HG04202,790,0
3835,1kg,ITU,SAS,HG04202,760,1
3836,1kg,ITU,SAS,HG04206,688,0
3837,1kg,ITU,SAS,HG04206,691,1
3838,1kg,ITU,SAS,HG04209,767,0
3839,1kg,ITU,SAS,HG04209,690,1
3840,1kg,STU,SAS,HG04210,676,0
3841,1kg,STU,SAS,HG04210,646,1
3842,1kg,ITU,SAS,HG04211,540,0
3843,1kg,ITU,SAS,HG04211,549,1
3844,1kg,ITU,SAS,HG04212,679,0
3845,1kg,ITU,SAS,HG04212,701,1
3846,1kg,ITU,SAS,HG04214,676,0
3847,1kg,ITU,SAS,HG04214,649,1
3848,1kg,ITU,SAS,HG04216,764,0
3849,1kg,ITU,SAS,HG04216,736,1
3850,1kg,ITU,SAS,HG04219,731,0
3851,1kg,ITU,SAS,HG04219,673,1
3852,1kg,ITU,SAS,HG04222,775,0
3853,1kg,ITU,SAS,HG04222,743,1
3854,1kg,ITU,SAS,HG04225,818,0
3855,1kg,ITU,SAS,HG04225,841,1
3856,1kg,STU,SAS,HG04227,730,0
3857,1kg,STU,SAS,HG04227,692,1
3858,1kg,STU,SAS,HG04229,739,0
3859,1kg,STU,SAS,HG04229,787,1
3860,1kg,ITU,SAS,HG04235,701,0
3861,1kg,ITU,SAS,HG04235,702,1
3862,1kg,ITU,SAS,HG04238,674,0
3863,1kg,ITU,SAS,HG04238,712,1
3864,1kg,ITU,SAS,HG04239,676,0
3865,1kg,ITU,SAS,HG04239,729,1
3866,1kg,CEU,EUR,NA06984,596,0
3867,1kg,CEU,EUR,NA06984,555,1
3868,1kg,CEU,EUR,NA06985,494,0
3869,1kg,CEU,EUR,NA06985,503,1
3870,1kg,CEU,EUR,NA06986,513,0
3871,1kg,CEU,EUR,NA06986,549,1
3872,1kg,CEU,EUR,NA06989,432,0
3873,1kg,CEU,EUR,NA06989,545,1
3874,1kg,CEU,EUR,NA06994,513,0
3875,1kg,CEU,EUR,NA06994,522,1
3876,1kg,CEU,EUR,NA07000,604,0
3877,1kg,CEU,EUR,NA07000,568,1
3878,1kg,CEU,EUR,NA07037,563,0
3879,1kg,CEU,EUR,NA07037,509,1
3880,1kg,CEU,EUR,NA07048,592,0
3881,1kg,CEU,EUR,NA07048,543,1
3882,1kg,CEU,EUR,NA07051,554,0
3883,1kg,CEU,EUR,NA07051,544,1
3884,1kg,CEU,EUR,NA07056,574,0
3885,1kg,CEU,EUR,NA07056,581,1
3886,1kg,CEU,EUR,NA07347,550,0
3887,1kg,CEU,EUR,NA07347,571,1
3888,1kg,CEU,EUR,NA07357,504,0
3889,1kg,CEU,EUR,NA07357,542,1
3890,1kg,CEU,EUR,NA10847,547,0
3891,1kg,CEU,EUR,NA10847,560,1
3892,1kg,CEU,EUR,NA10851,518,0
3893,1kg,CEU,EUR,NA10851,529,1
3894,1kg,CEU,EUR,NA11829,465,0
3895,1kg,CEU,EUR,NA11829,506,1
3896,1kg,CEU,EUR,NA11830,580,0
3897,1kg,CEU,EUR,NA11830,568,1
3898,1kg,CEU,EUR,NA11831,538,0
3899,1kg,CEU,EUR,NA11831,526,1
3900,1kg,CEU,EUR,NA11832,532,0
3901,1kg,CEU,EUR,NA11832,519,1
3902,1kg,CEU,EUR,NA11840,513,0
3903,1kg,CEU,EUR,NA11840,475,1
3904,1kg,CEU,EUR,NA11843,559,0
