Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_param,edges,n_trees,n_sites,seed,ARGweaver_completed,RentPlus_completed,tsinfer_completed,fastARG_completed,RentPlus_0_RFrooted,RentPlus_0_RFunrooted,RentPlus_memory,RentPlus_0_pathunrooted,RentPlus_0_wRFrooted,RentPlus_0_SPRunrooted,RentPlus_0_KCrooted,RentPlus_0_wRFunrooted,RentPlus_cputime,fastARG_0_wRFunrooted,fastARG_0_RFrooted,fastARG_0_wRFrooted,fastARG_0_RFunrooted,fastARG_memory,fastARG_0_pathunrooted,fastARG_0_SPRunrooted,fastARG_edges,fastARG_0_KCrooted,fastARG_cputime,fastARG_ts_filesize,tsinfer_memory,tsinfer_max_polytomy,tsinfer_2_wRFrooted,tsinfer_0_RFunrooted,tsinfer_2_SPRunrooted,tsinfer_2_RFrooted,tsinfer_0_wRFunrooted,tsinfer_mean_polytomy,tsinfer_2_KCrooted,tsinfer_0_SPRunrooted,tsinfer_0_KCrooted,tsinfer_2_wRFunrooted,tsinfer_0_RFrooted,tsinfer_cputime,tsinfer_var_polytomy,tsinfer_0_pathunrooted,tsinfer_edges,tsinfer_2_RFunrooted,tsinfer_0_wRFrooted,tsinfer_2_pathunrooted,tsinfer_ts_filesize,ARGweaver_0_SPRunrooted,ARGweaver_0_RFunrooted,ARGweaver_edges,ARGweaver_0_wRFrooted,ARGweaver_memory,ARGweaver_0_wRFunrooted,ARGweaver_iterations,ARGweaver_0_pathunrooted,ARGweaver_ts_filesize,ARGweaver_cputime,ARGweaver_0_KCrooted,ARGweaver_0_RFrooted
57,6,40,5000,200000,1e-08,1e-08,0,514,128,166,957315746,True,True,True,True,32.18342,30.89642,338788352.0,55.687874088033645,,8.93904,33.878702550949946,,5.83,80676.54958722196,36.1251411487815,80682.00808760307,33.951172302854786,2072576.0,64.60442422952377,8.692080044906996,307.0,46.331404501964045,0.0,24428.0,59088896.0,24.0,83115.47452849922,24.474619531335765,8.549497734415251,33.4589324269279,83113.6181826495,3.7945205479452055,42.11392580506289,,33.65203036844417,83113.6181826495,25.516726138304442,1.25,10.8207918934134,73.167952469636,277.0,32.12448670211833,83115.47452849924,64.68727370045863,25020.0,8.5911255,33.485955000000004,553.5,84881.31155161449,566517760.0,84295.90428342347,"0,20,40,60,80,100,120,140,160,180",64.60494167837415,27591.2,8462.57,37.870950851868464,34.680425
58,6,64,5000,200000,1e-08,1e-08,0,644,147,174,1547756102,True,True,True,True,58.99168,57.70854,498438144.0,104.14111173695898,,14.937895,60.7570957340494,,8.07,81317.77978850652,67.17489576230395,81324.80729225304,64.72134275120503,2252800.0,123.29792120139038,16.13758178910302,489.0,93.41413500933099,0.0,32604.0,58732544.0,33.0,85510.06899303348,50.73789011050559,16.50591232168599,66.29037115564236,85506.54213529445,4.191011235955056,75.38797028736909,,65.30740486303871,85506.54213529444,51.88633712887848,1.02,15.637672011109707,157.60174804243053,373.0,64.76298393082371,85510.06899303346,118.63729470762155,29756.0,17.376288,69.022745,722.4444444444445,96500.92331717083,705392640.0,96088.38690528515,"0,20,40,60,80,100,120,140,160,180",131.53367741245472,34807.555555555555,12866.18,70.05404066489815,70.53116299999998
59,6,100,5000,200000,1e-08,1e-08,0,981,218,246,761133735,True,True,True,True,98.75469,96.87536,704520192.0,207.40639493201337,,25.209,115.62820639741268,,15.67,113324.37045901535,105.42802838848463,113331.42302816591,103.35215089480722,2363392.0,210.3626994303136,24.51170662858641,722.0,118.084662584546,0.02,45852.0,59764736.0,45.0,118813.67159048488,77.90428344698955,26.08352579689057,110.63100297610345,118810.28388626275,4.2578125,123.91360604164656,,108.19270822135586,118810.28388626275,79.20088031806351,1.49,19.55072021484375,321.3775806439168,545.0,108.97129647544656,118813.67159048484,229.87201306417285,40508.0,25.8423715,109.583344,1000.2,131330.90510452856,994439168.0,130891.7581361788,"0,20,40,60,80,100,120,140,160,180",220.94107047554425,46677.6,13578.81,106.37579920709322,111.08161799999999
60,6,10,5000,293333,1e-08,1e-08,0,391,118,145,1407249052,True,True,True,True,5.751551990399989,4.469289169646784,95477760.0,6.827836065857566,,1.433544810846376,6.298555783669671,,1.51,51965.06751626578,7.836687744944007,51974.34022046666,5.50442938004565,2080768.0,8.111650761311923,1.5892852784372984,109.0,8.480968880209494,0.0,14820.0,59064320.0,21.0,52284.059635729645,5.716000953900141,1.8614864536908784,7.4803571143992444,52282.32588530195,4.081081081081081,7.306268044772352,1.766346927198132,6.840545252207256,52282.325885301936,7.0394416546652225,1.3199999999999998,14.074506939371805,8.511027212247546,151.0,6.04247754633353,52284.059635729645,8.331021594752194,18100.0,1.678505998302271,5.565056778473612,413.8,45509.156612241386,316993536.0,44874.84349757043,"0,20,40,60,80,100,120,140,160,180",7.803978020100112,21218.4,9638.81,7.007569145268495,6.973152014945471
61,6,10,5000,546666,1e-08,1e-08,0,650,210,263,2079985360,True,True,True,True,6.501472562771418,5.435787116813557,123764736.0,7.3850571217312755,,1.7525838446144446,5.948167420286459,,2.19,46517.085195528816,8.167653780627234,46524.29758481732,5.911522416571236,2097152.0,7.516197156505095,1.7921390242631174,195.0,8.639032956282781,0.0,22908.0,58368000.0,30.0,47011.28839003359,5.7298270266338465,1.90352385022791,7.260630132880578,47010.3286701329,3.807692307692308,6.2123446160292675,2.1476901367413745,5.913845520177906,47010.3286701329,6.665266735039347,1.22,17.078402366863912,8.54209074676946,297.0,6.238474339266489,47011.28839003359,8.430111571491178,28452.0,1.6507604277566192,5.335036018336608,758.5,43401.448296090566,530186240.0,42943.01984015528,"0,20,40,60,80,100,120,140,160,180",7.4961988208509025,35372.0,14751.25,5.989713158256679,6.2930531622599535
62,6,10,5000,800000,1e-08,1e-08,0,1198,359,444,1918293545,True,True,True,True,7.5683675,5.9821325,214020096.0,8.005627140597637,,1.772995,6.997397844768142,,4.86,56463.20416102175,9.519939283905453,56483.77331014155,6.863167700451855,2101248.0,8.670716399810095,2.0508161717564564,391.0,10.106430520315646,0.0,37764.0,59691008.0,59.0,57548.407856991376,6.211834945626341,1.8424654317535476,8.003224689213274,57546.663541353606,4.235294117647058,7.270501926522584,1.5477547110051757,6.7858457767013025,57546.66354135361,7.482205930923134,1.66,32.75135936727633,8.836246090588437,504.0,6.637502735445678,57548.407856991376,8.667340682450865,43300.0,1.951708875,6.86212575,1234.7,50223.19001455934,735395840.0,49683.27916972537,"0,20,40,60,80,100,120,140,160,180",8.867762825010763,53980.0,28085.85,7.645845948097709,8.34159725
63,7,10,5000,40000,1e-08,1e-08,0,62,14,22,935864672,True,True,True,True,6.5792,5.83305,50978816.0,5.589429416973998,,1.44275,4.13419346736099,,0.45,49673.54418940353,12.515180243802435,49687.25394781298,5.971713973455778,2048000.0,6.8178535300638226,1.4801569867278883,33.0,17.762801785989343,0.0,6924.0,58355712.0,7.0,49820.17177967751,4.050705321646246,1.5405440952309888,6.436153022746966,49819.26742007912,3.1,4.265939194939663,,3.9219732220551764,49819.26742007911,4.657857721246156,1.35,2.69,8.720838206296028,31.0,5.779103022746966,49820.17177967752,6.7531951302177164,8676.0,1.4881475,5.336405,77.2,50143.32947251405,101515264.0,49220.301263557616,"0,20,40,60,80,100,120,140,160,180",6.323061570964711,7812.0,943.99,5.271627842419941,6.5726650000000015
64,7,10,5000,200000,1e-08,1e-08,0,340,103,115,1999782678,True,True,True,True,5.37949,4.47464,70610944.0,6.662911804421173,,1.29628,5.891054418908554,,1.31,60540.56144024838,7.513504689834537,60545.74050199537,5.633804193586853,1970176.0,8.127876838292503,1.6527388643449934,120.0,8.541104534019416,0.0,14092.0,58470400.0,16.0,60865.23326425932,4.857196085297224,1.537017961069147,6.526600079647106,60862.418491681885,4.090909090909091,7.037859487817867,1.251098394982232,6.914355954646438,60862.418491681914,6.106591155573352,0.95,11.779614325068872,7.543013867298312,135.0,5.252898023797703,60865.233264259325,7.5423711901111865,16284.0,1.4628219999999998,5.027974,373.3,53724.66958835034,219144192.0,52952.808408812845,"0,20,40,60,80,100,120,140,160,180",7.423997234604187,19722.4,5256.16,6.701903608868843,6.245936
65,7,20,5000,200000,1e-08,1e-08,0,431,119,119,1929248278,True,True,True,True,18.90764,17.02608,172748800.0,26.790509644287358,,4.507725,20.96148566250792,,3.54,66449.70499284362,21.333641253134704,66455.23159935247,18.527910712280462,2060288.0,28.38327367617398,4.65591972500343,203.0,26.14626722544774,0.0,17788.0,58712064.0,31.0,67346.22167480204,17.808198469782862,5.133939693607589,22.353627705891075,67343.76812030691,4.115384615384615,22.57040947569117,,20.313826000893126,67343.76812030691,19.39759344493191,1.26,19.37130177514793,31.695350619387714,214.0,20.642804123573693,67346.22167480206,29.91580924710968,19788.0,5.0586775,19.296978000000006,471.77777777777777,69774.81164058895,411774976.0,69019.14382399054,"0,20,40,60,80,100,120,140,160,180",28.192580618920537,23614.66666666667,7712.99,19.76153576697239,20.807569
66,7,40,5000,200000,1e-08,1e-08,0,557,144,132,1233609913,True,True,True,True,43.47872,41.80413,281919488.0,69.73442192479054,,10.7855,43.164637063970936,,4.64,74410.4117386666,49.411636854575605,74414.3967072653,47.05101078347946,2146304.0,77.37426491836482,11.08203058849631,310.0,54.74548824865335,0.0,23140.0,58675200.0,21.0,76820.13449020447,30.962370798104896,10.593392996325873,43.15589291270317,76818.13427354205,4.112903225806451,38.300401392671795,,34.555924430084914,76818.13427354206,32.31858642825811,1.1800000000000002,11.196930280957336,90.93178141433502,255.0,41.63613882757526,76820.13449020445,66.6840769914412,22684.0,10.531339,42.889923,537.9,84013.17975160426,551989248.0,83376.32692052987,"0,20,40,60,80,100,120,140,160,180",70.02285880853401,26960.8,9524.759999999998,38.52264665413469,44.37545400000001
67,7,64,5000,200000,1e-08,1e-08,0,624,150,175,937208081,True,True,True,True,62.17607,60.66467,594280448.0,122.22996130949227,,15.316205,68.60255781282915,,7.54,90623.387982811,74.0326511604318,90629.87253723356,71.68302484061323,2174976.0,141.64705527853417,17.80552939502942,516.0,82.88533757523851,0.0,33628.0,59314176.0,15.0,95912.98837469947,52.10468829674366,18.221602131147954,73.98421209874483,95911.69431959107,4.188888888888889,78.60099580054394,,56.39952646037497,95911.69431959106,53.40956728502322,1.04,7.242098765432098,185.21209793196545,377.0,72.55027467887423,95912.98837469946,145.55376742416578,29932.0,17.9129845,70.561841,706.1,104821.19463104787,662351872.0,104294.44301407372,"0,20,40,60,80,100,120,140,160,180",136.6893323941306,34205.6,11168.56,67.56117827345352,72.005586
68,7,100,5000,200000,1e-08,1e-08,0,768,159,213,436316771,True,True,True,True,99.37734,98.25527,695640064.0,215.77426462824653,,24.55765,111.30687787139942,,13.559999999999999,97152.18996860352,106.30179806538284,97155.62612637105,104.06603211621713,2359296.0,219.29865421639587,26.20891706322012,547.0,142.55516456493342,0.01,37604.0,59039744.0,23.0,101141.12781491608,82.0018956341534,26.936847413519548,113.95039038167612,101138.8502748951,3.9509803921568634,142.59162040461942,,119.452853736862,101138.8502748951,83.23565930118869,1.1800000000000002,9.458381391772397,311.62319233394834,403.0,112.56526882880827,101141.12781491608,251.52512659449883,34020.0,26.416456,108.42583799999998,874.8,110543.67160689754,975171584.0,110103.81076353273,"0,20,40,60,80,100,120,140,160,180",232.5261429836068,41994.4,14515.64,111.60262462798384,109.400226
69,7,10,5000,293333,1e-08,1e-08,0,355,110,146,1043535189,True,True,True,True,4.941653342787889,4.00942955616995,98697216.0,5.567755801146294,,1.4194993403401595,4.714406834156631,,1.75,50669.397953245905,7.708668529922472,50676.10194484156,5.137779502506048,2064384.0,6.752084832021162,1.7061556921506411,94.0,8.033404218491372,0.0,14268.0,59203584.0,13.0,50953.04869479691,4.826980175171945,1.855367260797371,6.187087355649218,50951.20837979684,3.625,5.1853961178689625,1.8877360335006397,5.05146350404156,50951.20837979684,5.786204588680862,1.1800000000000002,5.384375,7.48188653325766,145.0,5.2053716744350345,50953.0486947969,6.9552961144449,18012.0,1.6213020696614429,5.190113625129119,424.7,43834.6952912012,264388608.0,43202.039780151164,"0,20,40,60,80,100,120,140,160,180",7.304843993701708,21832.8,7856.519999999998,5.736134348601638,6.171858604384777
70,7,10,5000,546666,1e-08,1e-08,0,838,261,286,2141643238,True,True,True,True,6.127331862599832,4.973417040752489,133451776.0,6.809304078987513,,1.6354355310189403,5.626398118903638,,2.2199999999999998,58332.19832126957,7.421214642079928,58340.49478065839,5.220451480167181,2080768.0,7.092421119451443,1.6439404590611717,295.0,7.403480838175138,0.0,27660.0,59351040.0,50.0,58973.04321153497,5.432134662968222,2.0591632158593747,7.283840221086703,58971.37031784018,3.9711538461538463,6.300802384050982,1.7789662549604133,5.83224620194038,58971.37031784018,6.603005200358157,1.04,25.85493713017752,7.911645472281358,413.0,6.06451745275742,58973.04321153497,7.728655366219112,33716.0,1.7287151569697037,5.367625936129191,946.6,52558.776030029105,470319104.0,51853.74727251825,"0,20,40,60,80,100,120,140,160,180",7.206494804716352,42608.8,15149.98,5.8031130296718265,6.509520987220715
71,7,10,5000,800000,1e-08,1e-08,0,995,312,390,408301653,True,True,True,True,5.13754,3.98692,193929216.0,6.223233871792071,,1.38022875,5.714462655593641,,3.66,47699.890895535595,6.980810567215627,47706.33072642852,4.981965818621976,2080768.0,7.595475473533621,1.578788693897824,256.0,8.343871094349318,0.0,30300.0,58531840.0,47.0,48263.94945121576,4.396649544310808,1.4989017894736505,5.805087988853375,48262.07963794936,4.166666666666667,6.440432296160692,1.5836761666353687,6.518456151853843,48262.07963794936,5.52968175057782,1.13,30.38333333333333,7.2607420443124555,375.0,4.623379264027208,48263.94945121576,6.8687487056706775,36324.0,1.38894,4.2916225,1094.6666666666667,41580.31702279266,755826688.0,41175.3311112845,"0,20,40,60,80,100,120,140,160,180",6.65904919253034,48855.555555555555,25702.52,6.05086495440075,5.342448
72,8,10,5000,40000,1e-08,1e-08,0,50,11,11,987405515,True,True,True,True,8.76715,7.2552,43077632.0,9.118684169039868,,2.279575,6.703698789800091,,0.32999999999999996,36357.550854309535,8.36615,36358.74530897688,7.1183,1970176.0,8.94118097562377,2.1104,22.0,7.411042127628215,0.0,6028.0,57917440.0,4.0,36473.21266236853,5.0379012297893935,1.8975097972167376,7.203682077652485,36471.567345708136,2.7777777777777777,5.564513034047725,,4.967889619454823,36471.567345708136,5.921513222831237,1.05,0.8395061728395061,10.01464337457626,25.0,6.320070084610642,36473.21266236853,8.134729027455657,8028.0,1.987955,7.054525,57.9,39187.14089479359,118665216.0,38772.9680825823,"0,20,40,60,80,100,120,140,160,180",8.738025036520009,7044.0,1087.6,6.858074605985157,8.624525
73,8,10,5000,200000,1e-08,1e-08,0,240,70,92,736191869,True,True,True,True,6.24596,4.75546,72617984.0,6.113320326859357,,1.340715,6.930113479399322,,1.36,45546.87554542687,7.911213318349809,45553.45988457309,5.488564569750363,2072576.0,7.215063406533426,1.4847584538327816,86.0,8.920743623674191,0.0,11828.0,58769408.0,15.0,45800.10878558574,4.838522651734246,1.4555679029188595,6.6508241990556725,45797.44769255033,3.75,7.100793020975951,0.8426582918249443,6.9599481973614905,45797.447692550326,6.295857543905098,1.58,10.75,6.693057586036343,120.0,5.097122816870633,45800.10878558574,6.843534244879053,14836.0,1.635548,5.627354,318.2,46661.605145792266,220151808.0,45895.357143769856,"0,20,40,60,80,100,120,140,160,180",7.423129585068631,17396.0,5478.37,6.872956015036082,6.834416
74,8,20,5000,200000,1e-08,1e-08,0,299,80,93,1183110416,True,True,True,True,14.36786,12.95253,107995136.0,23.025681709308486,,3.50791,15.487127115373083,,2.07,48508.93890681333,16.95735374386698,48516.69424658066,14.345020075669803,1982464.0,25.60045686911299,3.4965438026939206,121.0,19.49411164394596,0.0,13636.0,58859520.0,17.0,49222.05970236344,13.980533973285274,5.085491111546786,18.349778643402253,49221.03791350422,3.6857142857142855,16.767542995775404,,15.2475225064319,49221.03791350423,14.978839056970351,1.11,7.358367346938777,27.79319014883285,129.0,16.874608678933587,49222.059702363425,25.06361683365516,15652.0,4.2764745,15.346878,350.6,53331.413170860695,328699904.0,52854.62850212836,"0,20,40,60,80,100,120,140,160,180",23.853367165895378,18930.4,7565.0,16.02628953840869,16.793517
75,8,40,5000,200000,1e-08,1e-08,0,529,136,193,2042431147,True,True,True,True,25.54969,24.44691,344629248.0,55.021156055736924,,7.300185,36.21148224375622,,5.38,81802.11759846512,29.48767561927824,81818.28687676997,27.217538960767694,2179072.0,64.63580991289885,7.222980489563372,359.0,46.998469232930525,0.0,27476.0,59346944.0,28.0,84505.74666328855,22.871813561380183,7.505660812925678,28.288485719033442,84503.81999669119,3.8333333333333335,40.548513694424415,,37.81222633355785,84503.81999669119,23.910277725382773,1.66,12.376984126984125,70.71234714373819,322.0,27.0205583644804,84505.74666328855,59.093683159376106,27788.0,8.0570855,29.160304999999997,690.2,90324.08615645477,643162112.0,89744.88172923944,"0,20,40,60,80,100,120,140,160,180",58.18782183420992,32736.8,10309.25,38.888907837159294,30.499892
76,8,64,5000,200000,1e-08,1e-08,0,810,194,229,668340639,True,True,True,True,52.69352,50.80909,646160384.0,120.00245663099555,,13.01866,70.74859973178096,,9.190000000000001,106225.1444094309,60.975243393093045,106234.75285956461,59.0112639152369,2273280.0,126.66489415164995,14.68244585850872,591.0,78.24610265999797,0.01,38724.0,58945536.0,36.0,111770.26068987114,46.84996897230037,15.65286258069581,62.64728500787186,111767.91568622856,4.153153153153153,71.9261472924167,,65.48361591653955,111767.91568622856,48.06907796527528,1.26,15.30086843600357,151.67469904363938,461.0,61.02911436285429,111770.26068987114,122.80488463441357,35300.0,15.6262485,58.507057,875.9,125376.46841535627,791912448.0,124715.21090500607,"0,20,40,60,80,100,120,140,160,180",118.19861532211588,40703.2,9523.37,64.62059499141104,59.988788
77,8,100,5000,200000,1e-08,1e-08,0,808,176,196,1134470917,True,True,True,True,121.90564,120.30139,744509440.0,256.5638705662278,,29.757945,133.16015807105134,,13.08,90250.56463983847,125.1400511550051,90253.41570121117,123.00458893020507,2412544.0,274.5687718937647,29.55693597570795,626.0,152.0373406864355,0.02,40052.0,59277312.0,31.0,96531.47375725488,84.60651498143535,29.685451582523605,125.24833414929012,96528.93199141146,4.245098039215686,138.88993379877522,,127.2002587212404,96528.93199141149,85.86647645428337,1.29,12.518358323721644,391.1002460557212,433.0,123.83293515218504,96531.47375725486,246.12908365550743,34300.0,29.356682,124.62466,888.8,108931.03416002613,973627392.0,108538.37898687457,"0,20,40,60,80,100,120,140,160,180",257.9253929830648,42488.8,13860.39,127.84731700357948,125.731127
78,8,10,5000,293333,1e-08,1e-08,0,339,110,150,806389049,True,True,True,True,5.005805688415555,3.882093047833009,82440192.0,6.041588782479117,,1.6017290928739691,5.308064954594443,,1.53,48790.1077871278,7.566489657572602,48796.19653309422,4.650104514466961,2031616.0,7.058591276678365,1.6646795405172228,83.0,9.418703542517001,0.0,13980.0,59092992.0,19.0,49033.22025898266,4.64877484854213,1.7563255486811038,5.827677166510493,49031.887271768566,3.8125,5.415440211936625,1.736394764590136,5.231720150756934,49031.887271768566,5.619382164734817,0.95,11.15234375,6.993787393889821,122.0,4.793852387335939,49033.22025898266,7.001215176340919,17220.0,1.5550422216388884,4.573435651631423,390.4,41105.64536815843,286183424.0,40645.230342804665,"0,20,40,60,80,100,120,140,160,180",6.61184505414311,20509.6,7294.05,5.600438823039856,5.692401468638033
79,8,10,5000,546666,1e-08,1e-08,0,646,204,296,2014329324,True,True,True,True,4.934299919877951,3.6915045018347583,144982016.0,6.085735711739114,,1.2793844870542526,5.427136541170716,,2.6,53940.938833939406,6.856182690325668,53948.023307415984,4.474002230552948,2035712.0,6.550228445203513,1.4783463997834576,234.0,7.851888848969009,0.0,25748.0,59097088.0,25.0,54536.59936291316,3.51417746778438,1.1985976375684089,4.766844026707349,54535.04899601703,4.038961038961038,5.085485966405955,1.1027348556664471,4.85112426187778,54535.04899601704,4.475680899858408,1.24,17.31017034913139,6.354504607152896,311.0,3.7681488692985616,54536.59936291316,6.225433977927913,30204.0,1.2650591037306145,3.871216428312717,850.7,47418.578316094485,479080448.0,46814.50366109034,"0,20,40,60,80,100,120,140,160,180",6.0501690297845165,39096.8,14538.26,5.680039914982317,5.079059974463384
80,8,10,5000,800000,1e-08,1e-08,0,1071,343,423,1100405605,True,True,True,True,6.0336025,4.78066,176504832.0,6.752686787594224,,1.8290925,5.7707843961296925,,3.46,50218.69253592744,7.1762285606028655,50225.749174602315,5.33251452156233,1982464.0,7.2458002610257015,1.9617323222815408,294.0,7.22974649474203,0.0,33132.0,58871808.0,46.0,50801.56513427088,3.8673809726712616,1.5274458349873774,5.567046729684079,50799.44581657896,4.569767441860465,5.862239172326799,,5.657976388951036,50799.445816578984,5.057934911773883,1.47,40.57071389940509,7.180708858665262,393.0,4.310695329009162,50801.56513427088,6.246778939909098,38116.0,1.826038375,4.97120375,1229.2,48203.94294623697,669700096.0,47667.40393765197,"0,20,40,60,80,100,120,140,160,180",6.949591976524334,54085.6,25840.0,6.273390694190138,6.31018275
81,9,10,5000,40000,1e-08,1e-08,0,75,20,13,1188110358,True,True,True,True,5.59765,4.34385,50352128.0,5.932466337579582,,2.130275,4.592014670233477,,0.44,38857.99976665343,5.631047652446806,38861.428290479664,2.8921238262234024,2068480.0,5.005504367062389,1.4044119131117012,22.0,7.2703045630161345,0.0,6116.0,58277888.0,6.0,38967.50655046076,2.8298530299882434,1.6019665810118535,5.442377068530236,38965.246638372235,3.0,5.13841124765663,,4.6855943426070485,38965.24663837225,4.264371178478314,1.25,1.5555555555555556,8.467937515391482,27.0,4.0078589200401655,38967.50655046076,5.9374120239303485,8172.0,2.0213525000000003,4.6755200000000015,63.6,36786.68954769352,93585408.0,36089.74853129144,"0,20,40,60,80,100,120,140,160,180",6.405090513038392,7280.8,991.33,6.1178102413215685,6.3644
82,9,10,5000,200000,1e-08,1e-08,0,254,82,99,827040674,True,True,True,True,7.05597,6.27801,68603904.0,7.768533506320474,,2.164525,5.758271530018136,,1.1300000000000001,53893.926841814886,9.369766106874733,53899.26589701715,7.0060407583044295,2072576.0,8.028424830090035,2.5207308552907244,75.0,8.294933128076622,0.0,11676.0,58802176.0,14.0,54119.24159270815,6.832921777053459,2.4463382459154133,8.49224861460537,54117.82642069283,4.16,7.165027909393017,1.7633008261467853,6.602351247426088,54117.82642069283,7.7992270423182415,1.05,9.7344,9.510279857641647,104.0,7.455767656873236,54119.24159270815,9.013039913085608,14444.0,2.4071945,6.9252199999999995,307.2,48092.96159216254,210747392.0,47724.736180739055,"0,20,40,60,80,100,120,140,160,180",8.563858866893558,17221.6,4693.49,5.968349240856734,7.722455999999998
83,9,20,5000,200000,1e-08,1e-08,0,362,101,141,132976241,True,True,True,True,9.96113,8.56002,166170624.0,16.798044100492916,,2.60437,13.865743524007836,,3.18,67152.76299274064,16.210446692120627,67158.411000191,13.59989577849648,2109440.0,22.482355505710913,3.559790939801452,204.0,19.95025729576733,0.0,18772.0,58597376.0,19.0,67936.39923105322,9.44607485364794,3.1446692254229864,12.22104632419624,67934.56119790165,3.872727272727273,14.515847322383127,,13.345226066331511,67934.56119790164,10.665690570320901,1.16,9.929256198347106,22.50598739307748,213.0,10.884336670246697,67936.39923105322,19.742233809985755,20740.0,3.058423,11.111164,460.9,64068.956827867296,343093248.0,63182.01724728918,"0,20,40,60,80,100,120,140,160,180",19.78234199655379,23266.4,6842.460000000001,15.274565471218109,12.571731
84,9,40,5000,200000,1e-08,1e-08,0,578,139,174,1571704117,True,True,True,True,33.23118,31.65655,303894528.0,65.29059372339893,,8.49044,41.1344322608608,,6.99,80718.83054807782,39.059093356805306,80732.49525542805,36.854293932332844,2174976.0,68.07632420238411,9.089964624650484,404.0,44.365663143155835,0.0,28412.0,58687488.0,33.0,83415.54409837327,28.833372628146925,9.248551438595102,36.772178323155906,83413.23712626437,4.069767441860465,42.15631779734649,,36.44316285985376,83413.23712626437,30.123996526319235,1.07,16.506760411032992,84.38268809874609,350.0,35.274683019956896,83415.54409837327,68.13584489022324,27964.0,8.720371499999999,33.904297,622.3,95575.08923976171,562884608.0,94947.23409942676,"0,20,40,60,80,100,120,140,160,180",67.60307173596634,30175.2,9618.12,44.236631277006396,35.551261
85,9,64,5000,200000,1e-08,1e-08,0,704,167,234,1409280518,True,True,True,True,48.25348,46.80686,660848640.0,112.37612573177097,,12.46422,61.7443648704654,,10.56,100709.36379297306,53.433432452176135,100712.41714235321,51.245174256855705,2240512.0,123.6098686772184,12.825505779420912,550.0,74.26174626535438,0.01,37420.0,59396096.0,29.0,104692.61365113803,46.14452208645909,15.333919546931119,61.72274619896046,104688.70967095034,4.044642857142857,64.59867225711412,,56.475596995929564,104688.70967095034,47.433556685494565,1.45,9.721221301020408,164.19650046002246,453.0,60.31164652590739,104692.613651138,126.22414665707713,35268.0,14.9610665,58.298556000000005,893.2,112449.74938861943,691421184.0,112037.91691972128,"0,20,40,60,80,100,120,140,160,180",128.28047988401218,41508.0,9161.35,65.9141929160057,59.69758399999999
86,9,100,5000,200000,1e-08,1e-08,0,837,178,186,613877172,True,True,True,True,109.68333,107.73476,688762880.0,230.92454089731905,,25.363925,139.9335425805191,,13.72,96756.3609610157,106.72404240487684,96757.95088516136,104.5682883647221,2191360.0,242.6968892474281,26.75013451592882,560.0,141.314525428151,0.01,37100.0,59322368.0,24.0,99073.95255350124,79.44583553537724,27.179090785811766,114.56979241270331,99071.38539281131,4.3977272727272725,161.39201264147647,,133.33058825553496,99071.38539281127,80.94870450930965,1.69,10.807722107438018,363.81403121319084,387.0,112.66540085589754,99073.95255350119,245.24780253426928,32100.0,25.5418925,109.25383899999999,871.2857142857142,113752.3178046359,1047318528.0,113280.67483107965,"0,20,40,60,80,100,120,140,160,180",236.14047262815376,41542.28571428572,27493.02,133.2118508812681,111.02831100000002
87,9,10,5000,293333,1e-08,1e-08,0,392,118,173,1316869889,True,True,True,True,5.911118080816001,4.391350444716415,89112576.0,6.853259971608966,,1.4168675191676354,6.633683474463687,,1.8,58139.22579262834,8.524390668281594,58150.88761841942,6.386398626267611,2072576.0,8.377236369444319,1.9637829813832877,148.0,8.943132468856804,0.0,17396.0,58638336.0,28.0,58562.69188097374,5.765218397434831,1.7997783244374888,7.2885337749945425,58560.47764232532,4.090909090909091,6.7909277410123225,1.7150659624540143,6.1436211261818565,58560.47764232532,6.749640319191776,1.18,18.08264462809917,8.68878473520059,180.0,6.160412313802669,58562.69188097375,8.474258655650509,20284.0,1.6912693082605776,5.719032635264357,494.5,54437.98237103453,284160000.0,53746.78401172749,"0,20,40,60,80,100,120,140,160,180",8.129803457105961,24501.6,8219.54,7.2375320394529785,7.037251178694521
88,9,10,5000,546666,1e-08,1e-08,0,735,235,324,1727042129,True,True,True,True,5.995821946124325,4.498333534553091,154734592.0,6.55551608566022,,1.4367127276984484,6.443584096720206,,2.75,58889.341738459094,7.206854494975523,58893.26066865958,5.063189639733147,2080768.0,7.323607195430013,1.4839001971426151,252.0,7.708082724812018,0.0,27620.0,58650624.0,32.0,59584.41206973977,4.875906465465429,1.5209118805091442,6.077222765857268,59582.70723920432,3.8585858585858586,5.513718618432296,1.4872888759777572,5.428442711776418,59582.70723920432,5.874786264206504,1.17,12.72747678808285,7.20150378691375,382.0,5.069536312081822,59584.412069739745,6.969557376166748,34116.0,1.5824671737404556,5.0061452513966485,898.9,53325.37529791969,483549184.0,52541.87917815578,"0,20,40,60,80,100,120,140,160,180",7.040602040605877,40744.8,15039.31,6.0364269672752275,6.204111834282725
