Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,edges,n_trees,n_sites,seed,fastARG_completed,ARGweaver_completed,tsinfer_completed,RentPlus_completed,fastARG_edges,fastARG_0_SPRunrooted,fastARG_0_pathunrooted,fastARG_0_RFunrooted,fastARG_cputime,fastARG_0_wRFrooted,fastARG_ts_filesize,fastARG_0_RFrooted,fastARG_0_KCrooted,fastARG_memory,fastARG_0_wRFunrooted,RentPlus_0_wRFrooted,RentPlus_0_KCrooted,RentPlus_0_SPRunrooted,RentPlus_cputime,RentPlus_0_wRFunrooted,RentPlus_memory,RentPlus_0_pathunrooted,RentPlus_0_RFrooted,RentPlus_0_RFunrooted,tsinfer_0_SPRunrooted,tsinfer_0_wRFrooted,tsinfer_2_RFunrooted,tsinfer_var_polytomy,tsinfer_cputime,tsinfer_2_wRFrooted,tsinfer_edges,tsinfer_0_pathunrooted,tsinfer_2_pathunrooted,tsinfer_2_wRFunrooted,tsinfer_0_RFunrooted,tsinfer_0_wRFunrooted,tsinfer_max_polytomy,tsinfer_ts_filesize,tsinfer_mean_polytomy,tsinfer_2_SPRunrooted,tsinfer_2_KCrooted,tsinfer_2_RFrooted,tsinfer_memory,tsinfer_0_RFrooted,tsinfer_0_KCrooted,ARGweaver_0_pathunrooted,ARGweaver_memory,ARGweaver_0_SPRunrooted,ARGweaver_0_wRFunrooted,ARGweaver_0_KCrooted,ARGweaver_cputime,ARGweaver_0_RFrooted,ARGweaver_ts_filesize,ARGweaver_edges,ARGweaver_0_wRFrooted,ARGweaver_0_RFunrooted,ARGweaver_iterations
202,14,15,5000,1000000,1e-08,1e-08,0.0,1836,575,637,476754817,False,False,True,True,,,,,,,,,,,,,12.66190462903591,2.7244965,8.66,,294879232.0,15.095418596092514,11.464267,9.830864,2.3805112295687167,16926.805262217382,10.370737181142824,149.27953962594611,0.79,16926.805262217382,798.0,17.021957117239392,15.585110856634019,16926.48525050522,8.988963215345505,16926.485250505222,183.0,102801.0,3.643835616438357,2.9918195701874053,11.737461567972396,11.5182172967872,56868864.0,9.915831018281198,10.615299654834756,,,,,,,,,,,,
203,14,15,5000,1000000,1e-08,1e-08,0.001,1836,575,637,476754817,False,False,True,True,,,,,,,,,,,,,12.739170376152039,2.824523,6.17,,321650688.0,15.203232605076456,11.567960000000001,9.970747,2.3660054219074502,16926.73769104133,10.947650189883573,160.6066877688499,0.96,16926.737691041326,826.0,17.839528087783975,15.914093616379116,16926.42283481162,9.451834347476543,16926.422834811623,191.0,103249.0,3.720720720720722,3.2061069305245296,11.83457503240005,12.102292848529242,57380864.0,10.369653179013547,10.635870580820407,,,,,,,,,,,,
204,14,15,5000,1000000,1e-08,3.6840314986403866e-08,0.0,1679,505,2420,1389695619,False,False,True,True,,,,,,,,,,,,,9.738050164057062,2.09197,20.6,,730202112.0,11.566717975590306,8.016702,6.563853,1.903290909151626,15985.828380908015,7.0195118244651615,202.93754703951709,1.5,15985.828380908015,1277.0,12.353177500908492,11.873136235416856,15985.589907265547,6.393287473788593,15985.589907265547,271.0,145403.0,3.5571030640668524,2.2741058651268715,8.302562528574326,7.7476990381708575,59367424.0,7.007306011215642,8.109998931034827,,,,,,,,,,,,
205,14,15,5000,1000000,1e-08,3.6840314986403866e-08,0.001,1679,505,2420,1389695619,False,False,True,True,,,,,,,,,,,,,9.847780196431463,2.1936904999999998,15.96,,698302464.0,12.059634297303418,8.361364,6.950369,1.9417125681540923,15986.222135140108,7.638889397972719,233.6187444184636,1.5,15986.222135140106,1423.0,13.640196946422565,13.116416056573136,15986.001040009807,6.784817728850155,15986.001040009807,300.0,147931.0,3.715404699738903,2.335215948637792,9.024221723572882,8.416035821131677,59297792.0,7.432354726315419,8.701301532741688,,,,,,,,,,,,
206,14,15,5000,1000000,1e-08,1.3572088082974523e-07,0.0,1725,507,8641,687209714,True,False,True,True,1964.0,1.3876869707614263,8.799221264023911,4.209785682398097,0.35,14770.378556266385,271812.0,6.334785797346563,11.085650172915122,2928640.0,14767.657932496679,,7.9266642522145245,1.121782,39.75,,1595707392.0,6.988826389560076,4.356001,3.062834,1.1217177528011075,15993.952673461315,3.2991263564893174,270.01041953520667,2.5,15993.952673461315,2093.0,7.446582425101979,7.1320399676912505,15993.747338710757,3.178644813679757,15993.747338710757,396.0,276666.0,3.621107266435986,1.168519091915447,5.075509387316084,3.6901924582879153,65306624.0,3.5302942855922366,5.054369497534854,,,,,,,,,,,,
207,14,15,5000,1000000,1e-08,1.3572088082974523e-07,0.001,1725,507,8641,687209714,False,False,True,True,,,,,,,,,,,,,8.17965778730678,1.2496085,40.06,,1524064256.0,7.479093958408297,4.744351999999999,3.4631550000000004,1.2913423907628097,15994.045390026773,3.8958969463261055,448.77979791808923,2.46,15994.045390026773,2681.0,8.46337988090335,8.171998466622941,15993.850222576122,3.6838491751965377,15993.85022257612,552.0,290100.0,3.960118168389956,1.3563169070647103,5.761311949976215,4.3321583464742535,65667072.0,4.057495861407632,5.627680976890243,,,,,,,,,,,,
208,14,15,5000,1000000,1e-08,5e-07,0.0,1516,472,31187,338142864,False,False,True,True,,,,,,,,,,,,,6.4138154456103935,0.304994,364.59,,8300236800.0,2.146474790249141,2.198852,0.81681,0.2325529327778633,15583.719964795977,0.6474320717192025,297.760079842282,4.529999999999999,15583.719964795977,1747.0,1.7818752281780303,1.709946264024328,15583.639157065518,0.6420559468047741,15583.639157065518,367.0,669164.0,3.8736141906873613,0.2468540281115412,1.365587185789127,0.7548709003084606,96329728.0,0.7467575309711538,1.3705336481757229,,,,,,,,,,,,
209,14,15,5000,1000000,1e-08,5e-07,0.001,1516,472,31187,338142864,False,False,False,True,,,,,,,,,,,,,6.465121618287022,0.667546,273.19000000000005,,5239640064.0,4.297540660259337,3.103096,1.924794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,15,15,5000,1000000,1e-08,2.0000000000000003e-10,0.0,1702,518,13,558402106,False,False,True,True,,,,,,,,,,,,,20.75685148253372,5.261005,0.67,,56004608.0,25.290644822926193,23.447289,21.442345,,16571.422940447694,22.08031049012402,13.354166666666664,0.7200000000000001,16571.422940447694,57.0,34.13873216758951,28.28759937702156,16571.408592444575,15.069785444047902,16571.408592444568,13.0,76733.0,4.75,5.305757212533302,21.81144519344856,24.094784130544372,56258560.0,16.099021450296473,16.328901043302313,,,,,,,,,,,,
211,15,15,5000,1000000,1e-08,2.0000000000000003e-10,0.001,1702,518,13,558402106,False,True,True,True,,,,,,,,,,,,,20.75685148253372,5.261005,0.5800000000000001,,53190656.0,25.290644822926193,23.447289,21.442345,,16571.422940447694,22.08031049012402,13.354166666666664,0.7200000000000001,16571.422940447694,57.0,34.13873216758951,28.28759937702156,16571.408592444575,15.069785444047902,16571.408592444568,13.0,76733.0,4.75,5.305757212533302,21.81144519344856,24.094784130544372,55857152.0,16.099021450296473,16.328901043302313,28.686460368027106,1283219456.0,5.4395805,77870.41765505195,20.972221917394855,53521.270000000004,24.8045482,94673.16666666667,1744.8333333333333,77957.84066867648,22.8379738,"0,20,40,60,80,100,120,140,160,180"
212,15,15,5000,1000000,1e-08,7.368062997280773e-10,0.0,1737,537,46,1332904594,False,True,True,True,,,,,,,,,,,,,21.451747804404217,4.3314305,2.21,,112041984.0,25.150804109017947,20.012847,17.927822,,16876.888044481257,19.245208620516355,35.941230486685036,0.54,16876.888044481257,146.0,28.865588210070506,25.490074149992466,16876.770361791823,14.465267240221849,16876.77036179182,37.0,78781.0,4.424242424242424,4.663911834164695,19.95030783340666,21.246791705002167,56336384.0,15.73278746306367,16.63407895990139,25.944173940086944,1270714368.0,4.7916129,76283.49622029148,19.47399343713972,52040.61000000001,21.8133424,97350.28571428571,1858.2857142857142,76533.9451538956,19.7920342,"0,20,40,60,80,100,120,140,160,180"
213,15,15,5000,1000000,1e-08,7.368062997280773e-10,0.001,1737,537,46,1332904594,False,False,True,True,,,,,,,,,,,,,21.451747804404217,4.3314305,1.65,,92196864.0,25.150804109017947,20.012847,17.927822,,16876.888044481257,19.245208620516355,35.941230486685036,0.7200000000000001,16876.888044481257,146.0,28.865588210070506,25.490074149992466,16876.770361791823,14.465267240221849,16876.77036179182,37.0,78781.0,4.424242424242424,4.663911834164695,19.95030783340666,21.246791705002167,55861248.0,15.73278746306367,16.63407895990139,,,,,,,,,,,,
214,15,15,5000,1000000,1e-08,2.714417616594907e-09,0.0,1781,550,170,1467228203,False,False,True,True,,,,,,,,,,,,,16.072755299369845,3.586682,3.61,,139464704.0,20.01515473102036,15.6285,13.787935999999998,,17257.796528097246,15.210118291380406,83.24234375,0.82,17257.796528097246,353.0,26.188066184914017,21.226042438410712,17257.54979170371,11.445921773622244,17257.549791703714,84.0,84437.0,4.4125,3.9363579745425112,16.501201358425824,17.00036016577203,56188928.0,12.554218153773578,14.788215209324918,,,,,,,,,,,,
215,15,15,5000,1000000,1e-08,2.714417616594907e-09,0.001,1781,550,170,1467228203,False,False,True,True,,,,,,,,,,,,,16.17964015009418,3.6017785000000004,4.09,,141766656.0,20.295360677603703,15.691456,13.858367000000001,,17257.812105732664,15.236215380252235,82.16735253772292,0.8200000000000001,17257.812105732668,357.0,26.190972572029747,21.39082270447002,17257.565369339136,11.50808402486383,17257.565369339136,84.0,84501.0,4.407407407407407,3.902439298104531,16.718509919464246,17.005627229885608,56086528.0,12.616380405015164,14.859258438940499,,,,,,,,,,,,
216,15,15,5000,1000000,1e-08,1e-08,0.0,1464,473,589,691689745,False,False,True,True,,,,,,,,,,,,,12.994501379546413,2.9200415,5.75,,251854848.0,16.22252844692589,11.754564,10.218749,,14699.536632033301,11.575471451738498,174.20030091431659,1.01,14699.536632033301,633.0,18.940098897553675,16.931449476948053,14699.080158207476,9.63186031726272,14699.080158207476,170.0,97729.0,3.931677018633541,3.1714183288221163,11.962449727522586,12.641925225815866,56737792.0,10.5077109865992,11.066384024594429,,,,,,,,,,,,
217,15,15,5000,1000000,1e-08,1e-08,0.001,1464,473,589,691689745,False,False,True,True,,,,,,,,,,,,,13.166004725932947,3.07007,8.28,,300130304.0,16.706673899366397,12.224499,10.699532000000001,,14699.558499830591,11.832981691044061,180.28958677685952,0.99,14699.558499830595,654.0,19.09081640979197,16.92609700932441,14699.119862792712,9.959994403567492,14699.119862792712,175.0,98065.0,3.963636363636364,3.3089103833192564,11.935137557737574,12.894249409122356,56729600.0,10.838561705769092,11.215222203446867,,,,,,,,,,,,
218,15,15,5000,1000000,1e-08,3.6840314986403866e-08,0.0,1639,504,2394,1930685648,False,False,True,True,,,,,,,,,,,,,10.401095385140009,1.8191540000000002,18.11,,731131904.0,11.48628350635377,7.211709,5.7546550000000005,1.7707990760902574,15685.737602604726,6.309351362570862,233.05539358600586,1.4200000000000002,15685.737602604724,1274.0,12.080495815763092,11.870927421773882,15685.380631957085,5.955851901513357,15685.380631957085,284.0,144830.0,3.7142857142857135,2.0105381219511425,8.770494925365222,7.1630499695575285,59191296.0,6.6425917122317095,8.484170548325606,,,,,,,,,,,,
219,15,15,5000,1000000,1e-08,3.6840314986403866e-08,0.001,1639,504,2394,1930685648,False,False,True,True,,,,,,,,,,,,,10.424058135122461,1.8816335,14.329999999999998,,697548800.0,11.743844913492925,7.4356800000000005,5.986453,1.7809000092363556,15685.999466451494,6.580472224647875,296.59963719430266,1.46,15685.999466451492,1419.0,12.182421319751544,11.926705237211669,15685.647400980923,6.119957281693593,15685.647400980923,331.0,147334.0,3.8770491803278686,2.036890621313932,8.85801099719918,7.478890902796202,59396096.0,6.832078311194698,8.449681464648023,,,,,,,,,,,,
220,15,15,5000,1000000,1e-08,1.3572088082974523e-07,0.0,1511,469,8261,867599895,False,False,True,True,,,,,,,,,,,,,7.6066040562890365,1.0423200000000001,38.49,,1544167424.0,6.896646831536624,4.502553,3.26377,0.9276466825968,15145.086077407055,3.2671752879960563,235.41245746691882,2.23,15145.086077407055,1682.0,7.567337770852912,7.195563174892013,15144.879429679268,3.08652183918393,15144.879429679268,330.0,258859.0,3.6565217391304334,1.1514637980615336,4.948878574257679,3.5924947808116787,65617920.0,3.3921495488022435,4.8251050666070565,,,,,,,,,,,,
221,15,15,5000,1000000,1e-08,1.3572088082974523e-07,0.001,1511,469,8261,867599895,False,False,True,True,,,,,,,,,,,,,7.6998480347369025,1.2772155,38.17,,1121521664.0,7.856758451027311,5.13671,3.9914440000000004,1.1984782803157867,15145.31455814434,4.451779904643284,396.574473145314,2.3000000000000003,15145.31455814434,2330.0,8.97967704520228,8.59516641583541,15145.114295241252,4.088605109507891,15145.114295241256,476.0,275278.0,4.094903339191564,1.5111912959884255,5.5015761564135,4.805644267565297,66646016.0,4.409613189258359,5.3283809026729285,,,,,,,,,,,,
222,15,15,5000,1000000,1e-08,5e-07,0.0,1736,543,34043,519647712,False,False,True,True,,,,,,,,,,,,,,,,,,,,,0.5070256463102281,17039.749772351446,1.3329842330642667,296.477712777262,5.19,17039.749772351443,2222.0,3.4959872363218425,3.4033856428299933,17039.677801640613,1.3122947571531451,17039.67780164061,422.0,753284.0,3.715719063545152,0.5400249026228031,2.183198480090974,1.4459414719171884,98865152.0,1.4127167391064148,2.2223900600251345,,,,,,,,,,,,
223,15,15,5000,1000000,1e-08,5e-07,0.001,1736,543,34043,519647712,True,False,True,True,8759.0,1.9277843412219835,10.59094181334749,5.919268813936002,5.71,18878.41242003159,935591.0,8.51874225143756,12.076434304695411,5459968.0,18866.394285450442,,,,,,,,,,0.5941225805596895,17039.941521679448,2.5799783026466363,1271.7733272974194,6.13,17039.94152167945,5620.0,5.719508399349213,5.541103850283197,17039.86998580367,2.361835938826762,17039.86998580367,1222.0,838022.0,4.782978723404256,0.8968610789363828,3.355123622866902,2.7361929827920983,99663872.0,2.492157153822021,3.2390448447039724,,,,,,,,,,,,
224,16,15,5000,1000000,1e-08,2.0000000000000003e-10,0.0,1833,572,11,373959427,False,False,True,True,,,,,,,,,,,,,25.066937874822287,5.018669999999999,0.61,,47767552.0,27.47873756739785,23.145249,21.141348999999998,,17313.469723149698,21.527213515635648,6.8395061728395055,0.46,17313.469723149698,43.0,34.964239429643435,28.20369855616631,17313.4342931497,14.466427275129519,17313.434293149698,10.0,74685.0,4.777777777777779,5.242299111762964,23.25787712120227,23.576549088862144,55877632.0,15.582351275129525,17.329557314012153,,,,,,,,,,,,
225,16,15,5000,1000000,1e-08,2.0000000000000003e-10,0.001,1833,572,11,373959427,False,False,True,True,,,,,,,,,,,,,25.066937874822287,5.018669999999999,0.5,,54591488.0,27.47873756739785,23.145249,21.141348999999998,,17313.469723149698,21.527213515635648,6.8395061728395055,0.72,17313.469723149698,43.0,34.964239429643435,28.20369855616631,17313.4342931497,14.466427275129519,17313.434293149698,10.0,74685.0,4.777777777777779,5.242299111762964,23.25787712120227,23.576549088862144,56438784.0,15.582351275129525,17.329557314012153,,,,,,,,,,,,
