Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,edges,n_trees,n_sites,seed,sites,ts_filesize,vcf_filesize,vcfgz_filesize,tsinfer_completed,tsinfer_memory,tsinfer_mean_polytomy,tsinfer_edges,tsinfer_cputime,tsinfer_ts_filesize,tsinfer_var_polytomy,tsinfer_max_polytomy
0,0,5000,5000,50000000,5e-09,1e-08,0,166607,41816,89983,808716224,89983,5973441,902441106,31892310,False,,,,,,,
1,0,10000,5000,50000000,5e-09,1e-08,0,193821,46148,97885,1137898847,97885,6909653,1960561214,62550168,False,,,,,,,
2,0,15000,5000,50000000,5e-09,1e-08,0,208693,47337,101195,716355064,101195,7423545,3038829208,94545811,False,,,,,,,
3,0,20000,5000,50000000,5e-09,1e-08,0,224816,48850,104229,309401769,104229,8006429,4172248333,127128266,True,2565419008.0,5.183887317526908,273082.0,6461.34,9679320.0,8038.727532480784,20558.0
4,0,25000,5000,50000000,5e-09,1e-08,0,240684,50266,106855,429519779,106855,8536854,5345939483,158306847,False,,,,,,,
5,0,30000,5000,50000000,5e-09,1e-08,0,252866,50931,108426,1927017078,108426,8984098,6508819033,189394107,True,3535167488.0,5.320710686820472,300966.0,7279.45,10603161.0,7917.378042737209,21138.0
6,0,35000,5000,50000000,5e-09,1e-08,0,267695,52091,109756,1088278859,109756,9533197,7686243324,215866109,False,,,,,,,
7,0,40000,5000,50000000,5e-09,1e-08,0,276896,51832,110838,567844019,110838,9865360,8870418728,247828162,False,,,,,,,
8,0,45000,5000,50000000,5e-09,1e-08,0,292818,53292,113537,872000538,113537,10403635,10221811216,281536078,True,4855681024.0,5.564212910532277,343924.0,11398.21,12001047.0,8073.140715724933,22305.0
9,0,50000,5000,5000000,5e-09,1e-08,0,120005,5245,11187,1492239008,11187,4046004,1119249913,29177598,False,,,,,,,
10,0,50000,5000,10000000,5e-09,1e-08,0,141857,10967,23079,499387851,23079,4847701,2308782770,64572879,False,,,,,,,
11,0,50000,5000,15000000,5e-09,1e-08,0,161708,16232,34490,1389054605,34490,5567178,3450213509,96957559,False,,,,,,,
12,0,50000,5000,20000000,5e-09,1e-08,0,182365,21631,45270,1972686173,45270,6311491,4528526451,120530880,False,,,,,,,
13,0,50000,5000,25000000,5e-09,1e-08,0,201254,26653,56659,1953129429,56659,7001232,5667757216,158202453,False,,,,,,,
14,0,50000,5000,30000000,5e-09,1e-08,0,222379,32171,68781,287794401,68781,7783579,6880308234,187068520,False,,,,,,,
15,0,50000,5000,35000000,5e-09,1e-08,0,241999,37323,80176,1662864346,80176,8493689,8020138899,219035458,False,,,,,,,
16,0,50000,5000,40000000,5e-09,1e-08,0,262935,42871,92204,392300528,92204,9316002,9223287618,251420309,False,,,,,,,
17,0,50000,5000,45000000,5e-09,1e-08,0,284975,48570,103649,1125918068,103649,10144256,10368118440,285326908,False,,,,,,,
18,0,50000,5000,50000000,5e-09,1e-08,0,304904,53879,114146,265820473,114146,10855369,11418124418,319004511,False,,,,,,,
19,0,50000,5000,55000000,5e-09,1e-08,0,327979,59894,127544,1046743283,127544,11700557,12758312644,355017063,False,,,,,,,
20,0,50000,5000,60000000,5e-09,1e-08,0,342791,63770,135702,1350418526,135702,12286366,13574349369,364440861,False,,,,,,,
21,0,50000,5000,65000000,5e-09,1e-08,0,364941,69669,148388,466871037,148388,13099259,14843316794,408495871,False,,,,,,,
22,0,50000,5000,70000000,5e-09,1e-08,0,385465,75125,159280,1916939455,159280,13839520,15932833104,438784587,True,7761477632.0,5.493016562072382,465654.0,24852.04,16441075.0,11850.547407938999,31667.0
23,0,50000,5000,75000000,5e-09,1e-08,0,404463,80050,170214,929397077,170214,14535152,17026550054,466162649,False,,,,,,,
24,0,50000,5000,80000000,5e-09,1e-08,0,426582,85931,182959,462359148,182959,15348843,18301419839,503152557,True,9031983104.0,5.431303879310345,524186.0,24897.7,18515951.0,13154.452508959717,35604.0
25,0,50000,5000,85000000,5e-09,1e-08,0,444351,90649,193611,418086302,193611,16009678,19366927982,531524844,False,,,,,,,
26,0,50000,5000,90000000,5e-09,1e-08,0,466745,96313,204973,316767138,204973,16802298,20503457644,555896796,True,10287415296.0,5.416028025094857,576677.0,28222.01,20530867.0,15154.83034868489,40144.0
27,0,50000,5000,95000000,5e-09,1e-08,0,488209,102183,216985,570841540,216985,17586570,21705007019,599461948,False,,,,,,,
28,0,50000,5000,100000000,5e-09,1e-08,0,506208,106812,227825,358116354,227825,18255378,22789321348,632435751,False,,,,,,,
29,0,55000,5000,50000000,5e-09,1e-08,0,316046,54096,114848,1974001566,114848,11236524,12636848897,345173780,False,,,,,,,
30,0,60000,5000,50000000,5e-09,1e-08,0,328976,54855,115609,1553621901,115609,11661417,13876696070,367404890,True,6380728320.0,5.7907148234065104,376935.0,19098.38,13060302.0,7860.931312246161,22578.0
31,0,65000,5000,50000000,5e-09,1e-08,0,339436,54940,116821,667719760,116821,12028046,15190406071,405286985,False,,,,,,,
32,0,70000,5000,50000000,5e-09,1e-08,0,349469,54977,117101,667699277,117101,12374157,16397849088,437976244,True,7414087680.0,5.900633614606168,392994.0,18027.77,13743601.0,8007.029314333827,23047.0
33,0,75000,5000,50000000,5e-09,1e-08,0,362885,55924,118265,134906351,118265,12819195,17743517718,477687300,False,,,,,,,
34,0,80000,5000,50000000,5e-09,1e-08,0,371878,55549,118371,1294647786,118371,13129506,18943155210,490227288,False,,,,,,,
35,0,85000,5000,50000000,5e-09,1e-08,0,387319,57024,119827,906262299,119827,13636084,20374452475,545939994,False,,,,,,,
36,0,90000,5000,50000000,5e-09,1e-08,0,390877,55387,118525,960426798,118525,13776005,21338349684,553410837,False,,,,,,,
37,0,95000,5000,50000000,5e-09,1e-08,0,406579,56814,119694,1489521078,119694,14333890,22745768129,596848382,True,9875288064.0,6.268201353133909,441927.0,23994.050000000003,15340537.0,8001.711665895262,23687.0
38,0,100000,5000,50000000,5e-09,1e-08,0,417059,56970,121107,1573457715,121107,14710314,24225374165,625377656,False,,,,,,,
39,0,5000,5000,50000000,1e-08,1e-08,0,323211,83576,90296,745819123,90296,10135771,905580056,31481429,True,911593472.0,5.776581234859434,283763.0,1552.75,9411854.0,14721.515440405768,26873.0
40,0,10000,5000,50000000,1e-08,1e-08,0,367508,92285,98835,621137568,98835,11620619,1979588639,64187113,False,,,,,,,
41,0,15000,5000,50000000,1e-08,1e-08,0,389498,95183,102823,1917583319,102823,12343947,3087715746,95265939,False,,,,,,,
42,0,20000,5000,50000000,1e-08,1e-08,0,408799,97344,104822,171685554,104822,12963469,4195985559,128432996,False,,,,,,,
43,0,25000,5000,50000000,1e-08,1e-08,0,436594,102061,108177,1809123449,108177,13827788,5412076837,160854934,False,,,,,,,
44,0,30000,5000,50000000,1e-08,1e-08,0,449385,102521,109623,1429992420,109623,14262230,6580674027,190875310,False,,,,,,,
45,0,35000,5000,50000000,1e-08,1e-08,0,463144,103545,110496,1313836049,110496,14784092,7738063675,222093437,False,,,,,,,
46,0,40000,5000,50000000,1e-08,1e-08,0,480449,105426,112361,1698419317,112361,15346390,8992302804,257349094,False,,,,,,,
47,0,45000,5000,50000000,1e-08,1e-08,0,493356,105935,113449,745911278,113449,15780566,10213888935,284589027,False,,,,,,,
48,0,50000,5000,5000000,1e-08,1e-08,0,140116,10536,11146,669270988,11146,4604018,1115148766,31567566,False,,,,,,,
49,0,50000,5000,10000000,1e-08,1e-08,0,181056,21264,22012,1782501257,22012,5880934,2202053101,60490286,False,,,,,,,
50,0,50000,5000,15000000,1e-08,1e-08,0,223245,32455,34181,1554950652,34181,7201808,3419305114,95143598,False,,,,,,,
51,0,50000,5000,20000000,1e-08,1e-08,0,262673,42710,45635,1619036622,45635,8493968,4565037473,126305369,False,,,,,,,
52,0,50000,5000,25000000,1e-08,1e-08,0,304666,53811,56252,1876823513,56252,9829302,5627045186,155010264,False,,,,,,,
53,0,50000,5000,30000000,1e-08,1e-08,0,343499,63973,67964,966701046,67964,11086038,6798584757,184801733,False,,,,,,,
54,0,50000,5000,35000000,1e-08,1e-08,0,388184,75796,80301,1711364921,80301,12486804,8032642041,222783320,False,,,,,,,
55,0,50000,5000,40000000,1e-08,1e-08,0,427059,85990,91917,971403451,91917,13720997,9194579361,254161501,False,,,,,,,
56,0,50000,5000,45000000,1e-08,1e-08,0,466411,96284,102041,2081809961,102041,14942639,10207273078,284909359,False,,,,,,,
57,0,50000,5000,50000000,1e-08,1e-08,0,503721,106198,113007,957315746,113007,16123325,11304191041,311531798,False,,,,,,,
58,0,50000,5000,55000000,1e-08,1e-08,0,549738,118209,125324,1547756102,125324,17692302,12536248074,348053654,False,,,,,,,
59,0,50000,5000,60000000,1e-08,1e-08,0,587726,128266,135988,761133735,135988,19021169,13602957386,377787676,False,,,,,,,
60,0,50000,5000,65000000,1e-08,1e-08,0,628380,138866,147207,1407249052,147207,20312239,14725183482,401899527,False,,,,,,,
61,0,50000,5000,70000000,1e-08,1e-08,0,674277,150846,160129,2079985360,160129,21772590,16017757780,445234448,False,,,,,,,
62,0,50000,5000,75000000,1e-08,1e-08,0,715509,161503,171163,1918293545,171163,23078712,17121477396,466151813,True,8843264000.0,6.490654472706487,681324.0,28330.859999999997,22481784.0,23212.119037172888,49325.0
63,0,50000,5000,80000000,1e-08,1e-08,0,747769,170295,181540,935864672,181540,24133380,18159478690,500878039,True,9449377792.0,6.476443348950168,714682.0,29389.3,23595502.0,24350.988686232886,51802.0
64,0,50000,5000,85000000,1e-08,1e-08,0,797217,183027,194622,1999782678,194622,25690933,19468057913,538185527,True,10158866432.0,6.454299983070933,762511.0,33418.74,25156515.0,26589.482023578876,56012.0
65,0,50000,5000,90000000,1e-08,1e-08,0,837667,193674,205398,1929248278,205398,26970675,20545970218,563204082,False,,,,,,,
66,0,50000,5000,95000000,1e-08,1e-08,0,869314,202376,214778,1233609913,214778,27988359,21484242368,595467322,False,,,,,,,
67,0,50000,5000,100000000,1e-08,1e-08,0,913539,213653,225592,937208081,225592,29365821,22565955936,618833418,False,,,,,,,
68,0,55000,5000,50000000,1e-08,1e-08,0,518023,107265,114344,436316771,114344,16597928,12581394548,344169663,False,,,,,,,
69,0,60000,5000,50000000,1e-08,1e-08,0,537854,109807,116601,1043535189,116601,17435360,13995764446,372925785,True,6907523072.0,6.71918685235298,509012.0,25978.54,16617757.0,14549.51223367316,33151.0
70,0,65000,5000,50000000,1e-08,1e-08,0,546855,109322,115791,2141643238,115791,17734726,15056476217,403264486,False,,,,,,,
71,0,70000,5000,50000000,1e-08,1e-08,0,561848,110770,118009,408301653,118009,18247237,16524995060,444587297,False,,,,,,,
72,0,75000,5000,50000000,1e-08,1e-08,0,573381,111041,118322,987405515,118322,18633659,17752069212,469412322,False,,,,,,,
73,0,80000,5000,50000000,1e-08,1e-08,0,584561,111418,118984,736191869,118984,19019833,19041253229,504892361,False,,,,,,,
74,0,85000,5000,50000000,1e-08,1e-08,0,600859,113027,119403,1183110416,119403,19533984,20302360077,530555655,False,,,,,,,
75,0,90000,5000,50000000,1e-08,1e-08,0,611610,113016,119939,2042431147,119939,19903343,21592910802,558449029,False,,,,,,,
76,0,95000,5000,50000000,1e-08,1e-08,0,626953,114485,121680,668340639,121680,20511468,23123165724,596255683,False,,,,,,,
77,0,100000,5000,50000000,1e-08,1e-08,0,638829,114943,121260,1134470917,121260,20895119,24255978829,632739874,True,11390820352.0,7.197791081013532,604780.0,33063.59,19811503.0,14707.30114266361,35082.0
78,0,5000,5000,50000000,2e-08,1e-08,0,644109,168974,90890,806389049,90890,18859183,911537420,32072496,False,,,,,,,
79,0,10000,5000,50000000,2e-08,1e-08,0,704725,181613,97991,2014329324,97991,20776944,1962683884,63606521,True,1532551168.0,7.314503436131586,469379.0,7659.62,14440032.0,25784.76699274831,40638.0
80,0,15000,5000,50000000,2e-08,1e-08,0,745701,189287,101983,1100405605,101983,22113557,3062491932,94342537,True,2081710080.0,7.456286865619343,510696.0,5972.95,15707347.0,25311.28000529807,41595.0
81,0,20000,5000,50000000,2e-08,1e-08,0,782746,195974,104879,1188110358,104879,23234338,4198267239,127818108,False,,,,,,,
82,0,25000,5000,50000000,2e-08,1e-08,0,806073,199297,106698,827040674,106698,23970435,5338084306,159013832,False,,,,,,,
83,0,30000,5000,50000000,2e-08,1e-08,0,831594,203257,108829,132976241,108829,24766644,6533010682,190589013,False,,,,,,,
84,0,35000,5000,50000000,2e-08,1e-08,0,855706,206561,110050,1571704117,110050,25514412,7706831433,221975462,False,,,,,,,
85,0,40000,5000,50000000,2e-08,1e-08,0,880063,210107,112004,1409280518,112004,26275154,8963732417,250284108,False,,,,,,,
86,0,45000,5000,50000000,2e-08,1e-08,0,900275,212990,113424,613877172,113424,26917998,10211637771,284650996,True,5378101248.0,7.958188947109678,663705.0,31259.21,20426244.0,25635.973491347122,46178.0
87,0,50000,5000,5000000,2e-08,1e-08,0,181266,21358,11387,1316869889,11387,5708564,1139255442,31378781,False,,,,,,,
88,0,50000,5000,10000000,2e-08,1e-08,0,263091,42789,22840,1727042129,22840,8115805,2284876231,62542650,False,,,,,,,
89,0,50000,5000,15000000,2e-08,1e-08,0,345270,64482,34269,604673986,34269,10539961,3428107447,95487703,True,1950609408.0,9.088008586203532,279429.0,3868.44,8511220.0,7024.740294947987,14543.0
90,0,50000,5000,20000000,2e-08,1e-08,0,425605,85458,46123,1323776935,46123,12875356,4613850617,127763268,False,,,,,,,
91,0,50000,5000,25000000,2e-08,1e-08,0,503087,105822,56287,867917738,56287,15105967,5630546287,153248838,False,,,,,,,
92,0,50000,5000,30000000,2e-08,1e-08,0,590735,128701,68659,1621749006,68659,17889613,6868104640,189587582,False,,,,,,,
93,0,50000,5000,35000000,2e-08,1e-08,0,672502,150267,79694,413100871,79694,20281470,7971924888,219307874,False,,,,,,,
94,0,50000,5000,40000000,2e-08,1e-08,0,752846,171361,91358,942118229,91358,22644392,9138663316,252402197,True,4685950976.0,8.129599357595572,566942.0,29555.82,17459811.0,20136.4707717601,37404.0
95,0,50000,5000,45000000,2e-08,1e-08,0,834184,192822,102584,1051453534,102584,25027163,10261588452,285724690,True,5338423296.0,8.080677342454395,623699.0,17326.46,19191898.0,22765.9146535835,41851.0
96,0,50000,5000,50000000,2e-08,1e-08,0,914190,213920,114056,1631696659,114056,27377038,11409121229,317004486,False,,,,,,,
97,0,50000,5000,55000000,2e-08,1e-08,0,999321,236129,125659,165798952,125659,29866222,12569757579,347406133,False,,,,,,,
98,0,50000,5000,60000000,2e-08,1e-08,0,1079656,257253,137019,263541056,137019,32697405,13706087619,378633660,False,,,,,,,
99,0,50000,5000,65000000,2e-08,1e-08,0,1153127,276517,146952,1640504192,146952,34876225,14699675407,404677287,False,,,,,,,
100,0,50000,5000,70000000,2e-08,1e-08,0,1241964,299677,160218,1905147405,160218,37533756,16026659857,443996320,False,,,,,,,
101,0,50000,5000,75000000,2e-08,1e-08,0,1325555,321791,170328,476754817,170328,39986662,17037953180,471472520,False,,,,,,,
102,0,50000,5000,80000000,2e-08,1e-08,0,1400077,341105,181439,1389695619,181439,42389321,18149375300,500567219,False,,,,,,,
103,0,50000,5000,85000000,2e-08,1e-08,0,1484958,363351,193055,687209714,193055,44921529,19311312403,532123710,False,,,,,,,
104,0,50000,5000,90000000,2e-08,1e-08,0,1572983,386821,206750,338142864,206750,47570403,20681209757,568766698,False,,,,,,,
105,0,50000,5000,95000000,2e-08,1e-08,0,1655009,408045,217615,558402106,217615,50009937,21768024645,595220398,False,,,,,,,
106,0,50000,5000,100000000,2e-08,1e-08,0,1728274,427516,227166,1332904594,227166,52184118,22723401449,623040758,False,,,,,,,
107,0,55000,5000,50000000,2e-08,1e-08,0,940034,217967,116198,1467228203,116198,28184030,12785388202,349534597,False,,,,,,,
108,0,60000,5000,50000000,2e-08,1e-08,0,947972,217260,115646,691689745,115646,28591379,13881137285,376549018,False,,,,,,,
109,0,65000,5000,50000000,2e-08,1e-08,0,970585,220393,116958,1930685648,116958,29299374,15208219726,405913970,False,,,,,,,
110,0,70000,5000,50000000,2e-08,1e-08,0,978931,219918,116670,867599895,116670,29592447,16337497290,436178637,False,,,,,,,
111,0,75000,5000,50000000,2e-08,1e-08,0,996921,221750,117589,519647712,117589,30165930,17642098078,464606499,False,,,,,,,
112,0,80000,5000,50000000,2e-08,1e-08,0,1011992,223069,118274,373959427,118274,30656576,18927632842,494504571,False,,,,,,,
113,0,85000,5000,50000000,2e-08,1e-08,0,1023441,223404,118886,1021907544,118886,31049494,20214455370,519145966,False,,,,,,,
114,0,90000,5000,50000000,2e-08,1e-08,0,1034488,223706,119704,855615444,119704,31433733,21550604282,558495209,False,,,,,,,
115,0,95000,5000,50000000,2e-08,1e-08,0,1060548,227873,119952,646993230,119952,32483418,22794795842,590064602,False,,,,,,,
116,0,100000,5000,50000000,2e-08,1e-08,0,1066306,226588,119932,1874578921,119932,32709538,23990340600,612489559,False,,,,,,,
117,1,5000,5000,50000000,5e-09,1e-08,0,167725,42105,91279,867755091,91279,6047309,915438518,32230965,False,,,,,,,
118,1,10000,5000,50000000,5e-09,1e-08,0,194523,46327,99252,1043206958,99252,6950375,1987940273,64081944,True,1495658496.0,5.0150395051790975,236755.0,5463.64,8405485.0,8293.865985764398,19771.0
119,1,15000,5000,50000000,5e-09,1e-08,0,209453,47414,101028,1180919019,101028,7440571,3033814032,91306605,True,2007265280.0,5.1324236439443816,257273.0,3523.2200000000003,9025700.0,8335.56811642132,20423.0
120,1,20000,5000,50000000,5e-09,1e-08,0,224289,48828,104713,949267129,104713,8003845,4191622947,130801193,False,,,,,,,
121,1,25000,5000,50000000,5e-09,1e-08,0,242292,50713,109887,1191216436,109887,8630174,5497626419,165014927,False,,,,,,,
122,1,30000,5000,50000000,5e-09,1e-08,0,253157,50953,108609,1730570449,108609,8995172,6519804308,189454539,False,,,,,,,
123,1,35000,5000,50000000,5e-09,1e-08,0,263916,51143,108866,1484771445,108866,9418023,7623917518,218696978,False,,,,,,,
124,1,40000,5000,50000000,5e-09,1e-08,0,279970,52607,110394,1842957449,110394,9937809,8834885205,243795595,False,,,,,,,
125,1,45000,5000,50000000,5e-09,1e-08,0,291666,52972,112544,551747662,112544,10357520,10132413373,278110343,True,4865454080.0,5.58244450614965,341774.0,11698.66,11921865.0,8247.870597836683,22440.0
126,1,50000,5000,5000000,5e-09,1e-08,0,119679,5176,11009,388089359,11009,4034960,1101445029,31177704,False,,,,,,,
127,1,50000,5000,10000000,5e-09,1e-08,0,141926,11036,23227,1611820752,23227,4851640,2323586873,64302022,False,,,,,,,
128,1,50000,5000,15000000,5e-09,1e-08,0,160726,16017,34704,352041423,34704,5545970,3471619700,100210293,False,,,,,,,
129,1,50000,5000,20000000,5e-09,1e-08,0,181226,21339,45596,738394621,45596,6288034,4561136127,126965228,False,,,,,,,
130,1,50000,5000,25000000,5e-09,1e-08,0,202311,26937,56935,1242561699,56935,7032810,5695364624,156582632,False,,,,,,,
131,1,50000,5000,30000000,5e-09,1e-08,0,223762,32501,68490,1363062594,68490,7815040,6851199905,187798655,False,,,,,,,
132,1,50000,5000,35000000,5e-09,1e-08,0,242605,37465,79176,838408480,79176,8491582,7920109645,218802979,True,3630030848.0,5.905178523965624,266607.0,8987.9,9280664.0,5472.65174690487,15673.0
133,1,50000,5000,40000000,5e-09,1e-08,0,261612,42516,90738,1107978778,90738,9191820,9076645894,249892368,True,4213559296.0,5.746263093883636,292933.0,11109.050000000001,10224357.0,6182.97612525245,17713.0
134,1,50000,5000,45000000,5e-09,1e-08,0,283256,48159,102263,35962310,102263,10076011,10229479397,281065903,True,4772986880.0,5.690592236754444,324580.0,10401.609999999999,11302065.0,7191.096875272525,20215.0
135,1,50000,5000,50000000,5e-09,1e-08,0,303489,53593,114654,1071088445,114654,10828082,11468938659,316777773,False,,,,,,,
136,1,50000,5000,55000000,5e-09,1e-08,0,325135,59177,125552,328303119,125552,11590064,12559054650,343562234,False,,,,,,,
137,1,50000,5000,60000000,5e-09,1e-08,0,342315,63697,134962,720241436,134962,12261988,13500328213,363059905,False,,,,,,,
138,1,50000,5000,65000000,5e-09,1e-08,0,364358,69520,148424,1140946554,148424,13083718,14846918210,404650020,False,,,,,,,
139,1,50000,5000,70000000,5e-09,1e-08,0,388483,75837,158938,446498299,158938,13911335,15898622944,435261434,False,,,,,,,
140,1,50000,5000,75000000,5e-09,1e-08,0,407168,80837,171413,1797859436,171413,14628741,17146484640,479088861,False,,,,,,,
141,1,50000,5000,80000000,5e-09,1e-08,0,424456,85378,181364,1078932329,181364,15264193,18141874231,496788254,False,,,,,,,
142,1,50000,5000,85000000,5e-09,1e-08,0,448177,91505,192860,1878513457,192860,16095428,19291807086,524299077,False,,,,,,,
143,1,50000,5000,90000000,5e-09,1e-08,0,469831,97213,204386,869803459,204386,16872384,20444741272,557720539,False,,,,,,,
144,1,50000,5000,95000000,5e-09,1e-08,0,488534,102128,215914,1120544004,215914,17574348,21597874983,589521905,False,,,,,,,
145,1,50000,5000,100000000,5e-09,1e-08,0,510939,107983,229168,1553548340,229168,18402412,22923659550,629132336,False,,,,,,,
146,1,55000,5000,50000000,5e-09,1e-08,0,315126,53937,114236,562152092,114236,11198040,12569511151,343365762,False,,,,,,,
147,1,60000,5000,50000000,5e-09,1e-08,0,329599,55107,117066,344666240,117066,11701856,14051577887,382477273,False,,,,,,,
148,1,65000,5000,50000000,5e-09,1e-08,0,338319,54757,116639,1697490028,116639,11997512,15166741284,414341331,False,,,,,,,
149,1,70000,5000,50000000,5e-09,1e-08,0,350878,55326,117850,1098177596,117850,12422523,16502731276,443101740,True,7500677120.0,5.889265184260951,396483.0,36859.92,13853723.0,8236.676937628283,23503.0
150,1,75000,5000,50000000,5e-09,1e-08,0,362161,55701,116749,1128170998,116749,12773596,17516073699,462646376,False,,,,,,,
151,1,80000,5000,50000000,5e-09,1e-08,0,371281,55346,117990,1544128412,117990,13106174,18882184634,499873458,False,,,,,,,
152,1,85000,5000,50000000,5e-09,1e-08,0,384403,56180,119612,1803384465,119612,13553240,20337896391,527703148,True,9026494464.0,6.087281543590262,421806.0,22803.48,14710666.0,8106.987114444811,23647.0
153,1,90000,5000,50000000,5e-09,1e-08,0,392964,55879,118294,1803535825,118294,13827806,21296763239,548670928,False,,,,,,,
154,1,95000,5000,50000000,5e-09,1e-08,0,404821,56430,120314,251715352,120314,14299747,22863586605,590597435,False,,,,,,,
155,1,100000,5000,50000000,5e-09,1e-08,0,418839,57426,122211,1605647102,122211,14775768,24446205931,634835421,False,,,,,,,
156,1,5000,5000,50000000,1e-08,1e-08,0,324115,83704,90941,1548111398,90941,10169716,912048740,32009478,False,,,,,,,
157,1,10000,5000,50000000,1e-08,1e-08,0,365143,91616,98659,1625717908,98659,11553270,1976062883,63605417,True,1528016896.0,5.9608591108780935,329713.0,3158.16,10835801.0,15188.988633051456,28962.0
158,1,15000,5000,50000000,1e-08,1e-08,0,386516,94537,102509,1580435434,102509,12261252,3078286738,96660542,False,,,,,,,
159,1,20000,5000,50000000,1e-08,1e-08,0,410909,97951,104929,1749185856,104929,13020420,4200268583,127982607,True,2562433024.0,6.1764829685273925,381509.0,13453.34,12483434.0,15436.505555613909,30850.0
160,1,25000,5000,50000000,1e-08,1e-08,0,428545,99839,107096,1058407015,107096,13597727,5357996285,159368950,False,,,,,,,
161,1,30000,5000,50000000,1e-08,1e-08,0,449105,102543,108745,1815527224,108745,14239519,6527968503,187760397,False,,,,,,,
162,1,35000,5000,50000000,1e-08,1e-08,0,462272,103457,110236,380918527,110236,14758507,7719856282,222086155,False,,,,,,,
163,1,40000,5000,50000000,1e-08,1e-08,0,478708,105025,112680,311164745,112680,15307449,9017831876,255618212,False,,,,,,,
164,1,45000,5000,50000000,1e-08,1e-08,0,500098,107736,113899,218758568,113899,15967082,10254401712,283925255,False,,,,,,,
165,1,50000,5000,5000000,1e-08,1e-08,0,141805,11012,11620,370538883,11620,4655509,1162561915,33226537,False,,,,,,,
166,1,50000,5000,10000000,1e-08,1e-08,0,180407,21181,22646,1953713083,22646,5874477,2265470844,62058877,False,,,,,,,
167,1,50000,5000,15000000,1e-08,1e-08,0,221779,32044,34183,1436677127,34183,7162433,3419505316,97618831,False,,,,,,,
168,1,50000,5000,20000000,1e-08,1e-08,0,263059,42878,45619,700466639,45619,8505561,4563436493,126530334,False,,,,,,,
169,1,50000,5000,25000000,1e-08,1e-08,0,303478,53460,56608,241837109,56608,9804033,5662655727,155748637,False,,,,,,,
170,1,50000,5000,30000000,1e-08,1e-08,0,346394,64721,68639,788832551,68639,11174564,6866104360,190610099,True,3366322176.0,6.888157050596639,322104.0,16755.420000000002,10469790.0,8870.314466048812,20308.0
171,1,50000,5000,35000000,1e-08,1e-08,0,383262,74452,79315,1829461025,79315,12339438,7934013551,217791081,False,,,,,,,
172,1,50000,5000,40000000,1e-08,1e-08,0,421811,84618,91050,1738357430,91050,13567504,9107854153,252634376,False,,,,,,,
173,1,50000,5000,45000000,1e-08,1e-08,0,466354,96338,102603,510588602,102603,14948888,10263488804,285062048,True,5093212160.0,6.6599146798983435,440247.0,26820.95,14335089.0,13104.664582202571,29386.0
174,1,50000,5000,50000000,1e-08,1e-08,0,508766,107441,114339,604723176,114339,16280596,11437430150,321596958,False,,,,,,,
175,1,50000,5000,55000000,1e-08,1e-08,0,549187,118088,125677,1307161656,125677,17687781,12571558265,350000652,True,6442369024.0,6.535902804769488,521284.0,37194.06,16958372.0,16477.190120520063,36211.0
176,1,50000,5000,60000000,1e-08,1e-08,0,588275,128299,136957,1621544200,136957,19052328,13699885610,377346100,False,,,,,,,
177,1,50000,5000,65000000,1e-08,1e-08,0,633525,140156,148389,1023808787,148389,20469426,14843417128,408614824,False,,,,,,,
178,1,50000,5000,70000000,1e-08,1e-08,0,671100,150125,159497,1498526577,159497,21678453,15954538812,436210084,False,,,,,,,
179,1,50000,5000,75000000,1e-08,1e-08,0,711002,160613,170966,1009145096,170966,22956364,17101771513,471771617,False,,,,,,,
180,1,50000,5000,80000000,1e-08,1e-08,0,757427,172764,182639,1634564806,182639,24410241,18269409953,505782400,False,,,,,,,
181,1,50000,5000,85000000,1e-08,1e-08,0,793809,182363,193714,1485419168,193714,25583740,19377231710,533435021,False,,,,,,,
182,1,50000,5000,90000000,1e-08,1e-08,0,836690,193475,205172,1066736453,205172,26939698,20523363557,564392605,False,,,,,,,
183,1,50000,5000,95000000,1e-08,1e-08,0,873156,203310,215634,1843837106,215634,28107574,21569867129,592764842,False,,,,,,,
184,1,50000,5000,100000000,1e-08,1e-08,0,911001,213181,226923,702045715,226923,29322558,22699094614,628471164,False,,,,,,,
185,1,55000,5000,50000000,1e-08,1e-08,0,521692,108164,115685,23621131,115685,16716097,12728943261,344222076,True,6222798848.0,6.665506119860194,493934.0,22949.510000000002,16072995.0,14793.851583609207,33064.0
186,1,60000,5000,50000000,1e-08,1e-08,0,532021,108101,114963,360176970,114963,17249819,13799157106,366613914,False,,,,,,,
187,1,65000,5000,50000000,1e-08,1e-08,0,550993,110530,117239,1983810860,117239,17869169,15244757784,409507301,False,,,,,,,
188,1,70000,5000,50000000,1e-08,1e-08,0,560970,110461,117733,1036619563,117733,18221087,16486347162,442359347,False,,,,,,,
189,1,75000,5000,50000000,1e-08,1e-08,0,571188,110440,117466,1373830417,117466,18559864,17623644497,460368553,False,,,,,,,
190,1,80000,5000,50000000,1e-08,1e-08,0,583859,111161,118000,2029127050,118000,18981540,18883784486,496191025,False,,,,,,,
191,1,85000,5000,50000000,1e-08,1e-08,0,600845,113029,119443,1962233100,119443,19533691,20309161227,533579255,True,9607868416.0,7.071027456826935,569147.0,33847.619999999995,18669105.0,14572.786419878612,34184.0
